symbol,period_label,period_end,period_type,revenue,expenses,operating_profit,opm_pct,other_income,interest,depreciation,pbt,tax_pct,pat,eps,dividend_payout_pct,source
VEDL,Mar 2026,2026-03-31,annual,78437.0,55254.0,23183.0,30.0,14186.0,2817.0,4810.0,29742.0,16.0,25096.0,44.47,76.0,screener
VELS,Mar 2022,2022-03-31,annual,27.0,18.0,9.0,34.0,1.0,3.0,1.0,5.0,33.0,3.0,3.56,0.0,screener
VELS,Mar 2023,2023-03-31,annual,60.0,52.0,8.0,14.0,1.0,4.0,2.0,3.0,81.0,1.0,1.12,0.0,screener
VELS,Mar 2024,2024-03-31,annual,40.0,54.0,-15.0,-38.0,-12.0,7.0,13.0,-47.0,-8.0,-43.0,-28.22,0.0,screener
VELS,Mar 2025,2025-03-31,annual,69.0,69.0,0.0,0.0,69.0,10.0,17.0,42.0,10.0,38.0,33.34,0.0,screener
VELS,Mar 2026,2026-03-31,annual,2.0,17.0,-15.0,-972.0,2.0,6.0,1.0,-20.0,10.0,-23.0,-17.07,0.0,screener
VENUSREM,Mar 2022,2022-03-31,annual,597.0,535.0,62.0,10.0,8.0,0.0,34.0,36.0,-12.0,41.0,30.46,0.0,screener
VENUSREM,Mar 2023,2023-03-31,annual,552.0,492.0,60.0,11.0,10.0,0.0,32.0,38.0,30.0,27.0,19.88,0.0,screener
VENUSREM,Mar 2024,2024-03-31,annual,596.0,537.0,60.0,10.0,12.0,0.0,26.0,45.0,36.0,28.0,21.31,0.0,screener
VENUSREM,Mar 2025,2025-03-31,annual,640.0,577.0,64.0,10.0,31.0,0.0,23.0,72.0,37.0,45.0,33.9,0.0,screener
VENUSREM,Mar 2026,2026-03-31,annual,770.0,622.0,147.0,19.0,13.0,0.0,26.0,134.0,23.0,103.0,76.9,13.0,screener
VERANDA,Mar 2022,2022-03-31,annual,75.0,114.0,-39.0,-52.0,1.0,9.0,14.0,-61.0,-4.0,-58.0,-14.2,0.0,screener
VERANDA,Mar 2023,2023-03-31,annual,161.0,233.0,-72.0,-44.0,38.0,11.0,45.0,-89.0,-11.0,-79.0,-12.86,0.0,screener
VERANDA,Mar 2024,2024-03-31,annual,362.0,307.0,55.0,15.0,8.0,79.0,67.0,-83.0,-7.0,-77.0,-11.66,0.0,screener
VERANDA,Mar 2025,2025-03-31,annual,471.0,434.0,37.0,8.0,47.0,133.0,206.0,-255.0,-1.0,-252.0,-33.24,0.0,screener
VERANDA,Mar 2026,2026-03-31,annual,482.0,316.0,165.0,34.0,124.0,78.0,58.0,154.0,15.0,130.0,10.97,0.0,screener
VETO,Mar 2022,2022-03-31,annual,267.0,233.0,34.0,13.0,3.0,4.0,3.0,30.0,32.0,20.0,10.47,10.0,screener
VETO,Mar 2023,2023-03-31,annual,290.0,257.0,33.0,11.0,5.0,5.0,3.0,30.0,33.0,20.0,10.59,9.0,screener
VETO,Mar 2024,2024-03-31,annual,300.0,269.0,31.0,10.0,5.0,4.0,3.0,29.0,37.0,18.0,9.39,11.0,screener
VETO,Mar 2025,2025-03-31,annual,300.0,269.0,32.0,11.0,3.0,2.0,3.0,30.0,26.0,22.0,11.58,9.0,screener
VETO,Mar 2026,2026-03-31,annual,387.0,349.0,38.0,10.0,2.0,2.0,4.0,33.0,26.0,25.0,13.15,8.0,screener
VGUARD,Mar 2022,2022-03-31,annual,3500.0,3159.0,341.0,10.0,10.0,8.0,49.0,294.0,22.0,228.0,5.28,25.0,screener
VGUARD,Mar 2023,2023-03-31,annual,4127.0,3807.0,320.0,8.0,16.0,16.0,64.0,256.0,26.0,189.0,4.38,30.0,screener
VGUARD,Mar 2024,2024-03-31,annual,4857.0,4429.0,428.0,9.0,33.0,40.0,81.0,340.0,24.0,258.0,5.93,24.0,screener
VGUARD,Mar 2025,2025-03-31,annual,5578.0,5064.0,514.0,9.0,20.0,25.0,96.0,414.0,24.0,314.0,7.2,21.0,screener
VGUARD,Mar 2026,2026-03-31,annual,5966.0,5439.0,527.0,9.0,1.0,12.0,108.0,408.0,24.0,308.0,7.06,21.0,screener
VIDHIING,Mar 2023,2023-03-31,annual,404.0,348.0,56.0,14.0,1.0,4.0,4.0,50.0,24.0,38.0,7.55,11.0,screener
VIDHIING,Mar 2024,2024-03-31,annual,298.0,241.0,57.0,19.0,1.0,3.0,6.0,49.0,25.0,36.0,7.3,27.0,screener
VIDHIING,Mar 2025,2025-03-31,annual,382.0,314.0,68.0,18.0,2.0,2.0,8.0,60.0,28.0,43.0,8.69,40.0,screener
VIDHIING,Mar 2026,2026-03-31,annual,380.0,302.0,78.0,21.0,2.0,5.0,9.0,66.0,26.0,49.0,9.8,31.0,screener
VIDHIING,TTM,,annual,438.0,355.0,83.0,19.0,1.0,4.0,9.0,72.0,,53.0,10.66,,screener
VIDYAWIRES,Mar 2022,2022-03-31,annual,913.0,882.0,31.0,3.0,4.0,7.0,2.0,26.0,25.0,20.0,49.32,0.0,screener
VIDYAWIRES,Mar 2023,2023-03-31,annual,1011.0,976.0,36.0,4.0,4.0,8.0,3.0,29.0,26.0,22.0,53.75,0.0,screener
VIDYAWIRES,Mar 2024,2024-03-31,annual,1182.0,1137.0,45.0,4.0,2.0,11.0,3.0,34.0,24.0,26.0,64.4,0.0,screener
VIDYAWIRES,Mar 2025,2025-03-31,annual,1481.0,1417.0,64.0,4.0,5.0,11.0,3.0,55.0,26.0,41.0,2.54,0.0,screener
VIDYAWIRES,Mar 2026,2026-03-31,annual,1840.0,1754.0,86.0,5.0,9.0,13.0,4.0,78.0,26.0,58.0,2.71,0.0,screener
VIJAYA,Mar 2022,2022-03-31,annual,462.0,259.0,204.0,44.0,13.0,16.0,53.0,147.0,25.0,111.0,10.76,9.0,screener
VIJAYA,Mar 2023,2023-03-31,annual,459.0,277.0,182.0,40.0,14.0,21.0,62.0,114.0,25.0,85.0,8.29,12.0,screener
VIJAYA,Mar 2024,2024-03-31,annual,548.0,327.0,221.0,40.0,19.0,24.0,57.0,159.0,25.0,120.0,11.61,9.0,screener
VIJAYA,Mar 2025,2025-03-31,annual,681.0,408.0,273.0,40.0,17.0,27.0,71.0,193.0,26.0,144.0,13.94,14.0,screener
VIJAYA,Mar 2026,2026-03-31,annual,814.0,477.0,337.0,41.0,21.0,33.0,92.0,233.0,26.0,173.0,16.81,12.0,screener
VIKASECO,Mar 2014,2014-03-31,annual,250.0,237.0,13.0,5.0,3.0,9.0,2.0,5.0,22.0,4.0,0.04,14.0,screener
VIKASECO,Mar 2023,2023-03-31,annual,397.0,375.0,22.0,6.0,3.0,11.0,4.0,10.0,9.0,10.0,0.1,0.0,screener
VIKASECO,Mar 2024,2024-03-31,annual,259.0,242.0,16.0,6.0,4.0,7.0,4.0,9.0,27.0,7.0,0.05,0.0,screener
VIKASECO,Mar 2025,2025-03-31,annual,376.0,364.0,12.0,3.3,19.0,4.0,5.0,22.0,21.0,17.0,0.1,0.0,screener
VIKASECO,Mar 2026,2026-03-31,annual,353.0,345.0,8.0,2.4,7.0,5.0,5.0,6.0,44.0,3.0,0.02,0.0,screener
VIKASECO,TTM,,annual,340.0,327.0,13.0,4.0,8.0,5.0,6.0,11.0,,8.0,0.03,,screener
VIKASLIFE,Mar 2022,2022-03-31,annual,301.0,302.0,-1.0,0.0,44.0,2.0,2.0,39.0,26.0,29.0,0.26,0.0,screener
VIKASLIFE,Mar 2023,2023-03-31,annual,476.0,464.0,12.0,2.0,-28.0,2.0,3.0,-21.0,-27.0,-16.0,-0.11,0.0,screener
VIKASLIFE,Mar 2024,2024-03-31,annual,446.0,442.0,4.0,1.0,20.0,3.0,4.0,17.0,21.0,13.0,0.09,0.0,screener
VIKASLIFE,Mar 2025,2025-03-31,annual,480.0,488.0,-8.0,-2.0,6.0,5.0,7.0,-13.0,-15.0,-11.0,-0.06,0.0,screener
VIKASLIFE,Mar 2026,2026-03-31,annual,499.0,616.0,-116.0,-23.0,136.0,7.0,6.0,7.0,-157.0,18.0,0.1,0.0,screener
VIKRAMSOLR,Mar 2022,2022-03-31,annual,1730.0,1672.0,59.0,3.0,13.0,103.0,48.0,-79.0,-21.0,-63.0,-2.43,0.0,screener
VIKRAMSOLR,Mar 2023,2023-03-31,annual,2073.0,1886.0,187.0,9.0,18.0,122.0,64.0,19.0,23.0,14.0,0.56,0.0,screener
VIKRAMSOLR,Mar 2024,2024-03-31,annual,2511.0,2112.0,399.0,16.0,1.0,155.0,138.0,107.0,26.0,80.0,3.08,0.0,screener
VIKRAMSOLR,Mar 2025,2025-03-31,annual,3423.0,2931.0,492.0,14.0,36.0,155.0,156.0,217.0,36.0,140.0,4.42,0.0,screener
VIKRAMSOLR,Mar 2026,2026-03-31,annual,4802.0,3886.0,917.0,19.0,53.0,161.0,162.0,647.0,27.0,470.0,12.98,0.0,screener
VIMTALABS,Mar 2021,2021-03-31,annual,211.0,158.0,53.0,25.0,1.0,2.0,23.0,29.0,25.0,21.0,4.84,21.0,screener
VIMTALABS,Mar 2022,2022-03-31,annual,278.0,198.0,80.0,29.0,0.0,2.0,23.0,56.0,26.0,41.0,9.35,11.0,screener
VIMTALABS,Mar 2023,2023-03-31,annual,318.0,223.0,95.0,30.0,3.0,3.0,31.0,65.0,26.0,48.0,10.87,9.0,screener
VIMTALABS,Mar 2024,2024-03-31,annual,318.0,231.0,87.0,27.0,4.0,2.0,34.0,54.0,25.0,41.0,9.26,11.0,screener
VIMTALABS,TTM,,annual,329.0,216.0,113.0,34.0,4.0,2.0,34.0,81.0,,61.0,13.84,,screener
VINATIORGA,Mar 2022,2022-03-31,annual,1616.0,1180.0,435.0,27.0,61.0,2.0,45.0,449.0,23.0,347.0,33.72,19.0,screener
VINATIORGA,Mar 2023,2023-03-31,annual,2066.0,1493.0,573.0,28.0,52.0,3.0,59.0,563.0,26.0,419.0,40.78,17.0,screener
VINATIORGA,Mar 2024,2024-03-31,annual,1900.0,1429.0,471.0,25.0,39.0,5.0,73.0,432.0,25.0,323.0,31.15,22.0,screener
VINATIORGA,Mar 2025,2025-03-31,annual,2248.0,1666.0,582.0,26.0,44.0,2.0,89.0,536.0,24.0,405.0,39.09,19.0,screener
VINATIORGA,Mar 2026,2026-03-31,annual,2227.0,1573.0,654.0,29.0,53.0,0.0,111.0,595.0,25.0,444.0,42.8,20.0,screener
VINATIORGA,TTM,,annual,2381.0,1716.0,665.0,28.0,54.0,0.0,118.0,601.0,,448.0,43.26,,screener
VINCOFE,Mar 2022,2022-03-31,annual,37.0,41.0,-4.0,-12.0,1.0,4.0,3.0,-12.0,5.0,-12.0,-1.17,0.0,screener
VINCOFE,Mar 2023,2023-03-31,annual,63.0,48.0,15.0,24.0,0.0,6.0,5.0,5.0,19.0,4.0,0.37,9.0,screener
VINCOFE,Mar 2024,2024-03-31,annual,131.0,106.0,25.0,19.0,1.0,7.0,5.0,14.0,14.0,12.0,1.14,4.0,screener
VINCOFE,Mar 2025,2025-03-31,annual,309.0,256.0,53.0,17.0,4.0,6.0,7.0,44.0,9.0,40.0,3.19,0.0,screener
VINCOFE,Mar 2026,2026-03-31,annual,553.0,453.0,100.0,18.0,8.0,9.0,9.0,89.0,19.0,72.0,4.96,3.0,screener
VINDHYATEL,Mar 2022,2022-03-31,annual,1324.0,1164.0,160.0,12.0,177.0,57.0,22.0,258.0,25.0,193.0,163.09,1.0,screener
VINDHYATEL,Mar 2023,2023-03-31,annual,2900.0,2619.0,281.0,10.0,57.0,73.0,18.0,247.0,25.0,185.0,156.37,10.0,screener
VINDHYATEL,Mar 2024,2024-03-31,annual,4088.0,3792.0,297.0,7.0,192.0,88.0,24.0,377.0,25.0,283.0,238.54,6.0,screener
VINDHYATEL,Mar 2025,2025-03-31,annual,4054.0,3796.0,259.0,6.0,136.0,102.0,23.0,270.0,25.0,203.0,171.16,9.0,screener
VINDHYATEL,Mar 2026,2026-03-31,annual,3593.0,3372.0,221.0,6.0,243.0,152.0,21.0,292.0,25.0,220.0,185.79,3.0,screener
VIPIND,Mar 2022,2022-03-31,annual,1290.0,1143.0,147.0,11.0,36.0,26.0,70.0,86.0,22.0,67.0,4.73,53.0,screener
VIPIND,Mar 2023,2023-03-31,annual,2082.0,1765.0,317.0,15.0,-16.0,31.0,74.0,197.0,22.0,152.0,10.75,42.0,screener
VIPIND,Mar 2024,2024-03-31,annual,2245.0,2047.0,198.0,9.0,37.0,59.0,99.0,77.0,29.0,54.0,3.83,52.0,screener
VIPIND,Mar 2025,2025-03-31,annual,2178.0,2090.0,88.0,4.0,19.0,79.0,119.0,-91.0,-25.0,-69.0,-4.84,0.0,screener
VIPIND,Mar 2026,2026-03-31,annual,1858.0,2099.0,-241.0,-13.0,101.0,70.0,127.0,-338.0,0.0,-338.0,-23.79,0.0,screener
VISAKAIND,Mar 2023,2023-03-31,annual,1653.0,1513.0,141.0,9.0,5.0,22.0,50.0,74.0,27.0,54.0,6.2,32.0,screener
VISAKAIND,Mar 2024,2024-03-31,annual,1527.0,1439.0,88.0,6.0,11.0,37.0,59.0,3.0,72.0,1.0,0.1,503.0,screener
VISAKAIND,Mar 2025,2025-03-31,annual,1543.0,1443.0,100.0,7.0,7.0,44.0,65.0,-2.0,50.0,-3.0,-0.35,-144.0,screener
VISAKAIND,Mar 2026,2026-03-31,annual,1678.0,1538.0,139.0,8.0,66.0,33.0,65.0,107.0,20.0,85.0,9.88,12.0,screener
VISAKAIND,TTM,,annual,1762.0,1583.0,180.0,10.0,30.0,30.0,66.0,113.0,,86.0,9.94,,screener
VISHNU,Mar 2022,2022-03-31,annual,1069.0,911.0,158.0,15.0,6.0,28.0,23.0,112.0,28.0,81.0,13.63,3.0,screener
VISHNU,Mar 2023,2023-03-31,annual,1391.0,1160.0,231.0,17.0,15.0,35.0,26.0,185.0,26.0,137.0,22.86,2.0,screener
VISHNU,Mar 2024,2024-03-31,annual,1213.0,1010.0,202.0,17.0,12.0,37.0,34.0,144.0,30.0,101.0,15.43,2.0,screener
VISHNU,Mar 2025,2025-03-31,annual,1447.0,1217.0,229.0,16.0,15.0,38.0,38.0,168.0,25.0,127.0,18.81,2.0,screener
VISHNU,Mar 2026,2026-03-31,annual,1610.0,1357.0,252.0,16.0,23.0,38.0,41.0,195.0,27.0,142.0,21.13,1.0,screener
VIYASH,Mar 2022,2022-03-31,annual,1413.0,1303.0,109.0,8.0,11.0,16.0,52.0,53.0,15.0,45.0,1.65,0.0,screener
VIYASH,Mar 2023,2023-03-31,annual,1421.0,1409.0,12.0,0.8,-58.0,36.0,56.0,-138.0,-11.0,-122.0,-4.86,0.0,screener
VIYASH,Mar 2024,2024-03-31,annual,1370.0,1308.0,61.0,4.5,-6.0,48.0,62.0,-55.0,-46.0,-30.0,-1.44,0.0,screener
VIYASH,Mar 2025,2025-03-31,annual,3007.0,2620.0,387.0,13.0,-49.0,86.0,239.0,13.0,-20.0,16.0,0.93,0.0,screener
VIYASH,Mar 2026,2026-03-31,annual,3420.0,2768.0,653.0,19.0,-1.0,69.0,234.0,349.0,36.0,225.0,4.06,0.0,screener
VIYASH,TTM,,annual,3575.0,2864.0,711.0,20.0,3.0,61.0,240.0,413.0,,267.0,5.76,,screener
VLSFINANCE,Mar 2022,2022-03-31,annual,232.0,21.0,212.0,91.0,0.0,0.0,1.0,210.0,0.0,210.0,54.37,3.0,screener
VLSFINANCE,Mar 2023,2023-03-31,annual,84.0,22.0,62.0,74.0,0.0,0.0,4.0,58.0,4.0,56.0,14.48,9.0,screener
VLSFINANCE,Mar 2024,2024-03-31,annual,409.0,26.0,383.0,94.0,9.0,0.0,6.0,386.0,16.0,324.0,93.21,3.0,screener
VLSFINANCE,Mar 2025,2025-03-31,annual,101.0,45.0,56.0,55.0,7.0,0.0,4.0,58.0,21.0,46.0,13.58,11.0,screener
VLSFINANCE,Mar 2026,2026-03-31,annual,39.0,23.0,17.0,43.0,9.0,0.0,4.0,22.0,1.0,22.0,6.93,22.0,screener
VMART,Mar 2023,2023-03-31,annual,2457.79,,100.91,4.11,,,,,,-7.85,,,screener_yfinance_fallback_normalized
VMART,Mar 2024,2024-03-31,annual,2780.84,,7.24,0.26,,,,,,-96.76,,,screener_yfinance_fallback_normalized
VMART,Mar 2025,2025-03-31,annual,3247.37,,145.19,4.47,,,,,,45.77,,,screener_yfinance_fallback_normalized
VMART,Mar 2026,2026-03-31,annual,3784.34,,233.92,6.18,,,,,,124.0,,,screener_yfinance_fallback_normalized
VMM,Mar 2022,2022-03-31,annual,5589.0,4763.0,826.0,15.0,62.0,213.0,406.0,270.0,25.0,203.0,0.45,0.0,screener
VMM,Mar 2023,2023-03-31,annual,7586.0,6542.0,1044.0,14.0,33.0,185.0,461.0,431.0,25.0,321.0,0.71,0.0,screener
VMM,Mar 2024,2024-03-31,annual,8912.0,7635.0,1276.0,14.0,32.0,170.0,517.0,621.0,26.0,462.0,1.02,0.0,screener
VMM,Mar 2025,2025-03-31,annual,10716.0,9153.0,1564.0,15.0,56.0,180.0,590.0,849.0,26.0,632.0,1.37,0.0,screener
VMM,Mar 2026,2026-03-31,annual,12906.0,11023.0,1884.0,15.0,86.0,171.0,673.0,1125.0,25.0,839.0,1.8,0.0,screener
VMM,TTM,,annual,13493.0,11524.0,1969.0,15.0,102.0,177.0,700.0,1195.0,,892.0,1.91,,screener
VOLTAS,Mar 2022,2022-03-31,annual,7934.0,7362.0,572.0,7.0,188.0,26.0,37.0,697.0,27.0,506.0,15.23,36.0,screener
VOLTAS,Mar 2023,2023-03-31,annual,9499.0,9045.0,454.0,4.8,-77.0,30.0,40.0,307.0,56.0,136.0,4.08,104.0,screener
VOLTAS,Mar 2024,2024-03-31,annual,12481.0,12145.0,336.0,2.7,253.0,56.0,48.0,486.0,49.0,248.0,7.62,72.0,screener
VOLTAS,Mar 2025,2025-03-31,annual,15413.0,14423.0,990.0,6.0,324.0,62.0,62.0,1191.0,30.0,834.0,25.43,28.0,screener
VOLTAS,Mar 2026,2026-03-31,annual,14244.0,13728.0,516.0,3.6,212.0,87.0,84.0,557.0,34.0,370.0,11.36,35.0,screener
VOLTAS,TTM,,annual,14979.0,14387.0,592.0,4.0,221.0,86.0,87.0,640.0,,442.0,13.58,,screener
VRAJ,Mar 2022,2022-03-31,annual,414.0,366.0,48.0,12.0,2.0,4.0,7.0,39.0,26.0,29.0,58.05,0.0,screener
VRAJ,Mar 2023,2023-03-31,annual,516.0,438.0,77.0,15.0,5.0,3.0,6.0,72.0,25.0,54.0,109.21,0.0,screener
VRAJ,Mar 2024,2024-03-31,annual,420.0,343.0,77.0,18.0,8.0,3.0,6.0,76.0,24.0,57.0,23.22,0.0,screener
VRAJ,Mar 2025,2025-03-31,annual,475.0,412.0,63.0,13.0,6.0,2.0,8.0,59.0,25.0,44.0,13.37,0.0,screener
VRAJ,Mar 2026,2026-03-31,annual,588.0,531.0,57.0,10.0,11.0,2.0,23.0,43.0,25.0,32.0,9.71,0.0,screener
VSSL,Mar 2024,2024-03-31,annual,1661.0,1519.0,142.0,9.0,30.0,18.0,31.0,123.0,25.0,92.0,11.25,18.0,screener
VSSL,Mar 2025,2025-03-31,annual,1764.0,1616.0,148.0,8.0,29.0,19.0,33.0,125.0,26.0,93.0,11.39,26.0,screener
VSTTILLERS,Mar 2023,2023-03-31,annual,1006.0,878.0,128.0,13.0,25.0,2.0,27.0,124.0,25.0,92.0,106.9,23.0,screener
VSTTILLERS,Mar 2024,2024-03-31,annual,968.0,844.0,124.0,13.0,60.0,3.0,27.0,155.0,22.0,121.0,140.14,14.0,screener
VSTTILLERS,Mar 2025,2025-03-31,annual,995.0,885.0,110.0,11.0,38.0,2.0,25.0,120.0,23.0,93.0,107.56,19.0,screener
VSTTILLERS,Mar 2026,2026-03-31,annual,1240.0,1076.0,165.0,13.0,4.0,2.0,26.0,142.0,26.0,105.0,121.02,21.0,screener
VSTTILLERS,TTM,,annual,1271.0,1104.0,167.0,13.0,7.0,2.0,25.0,148.0,,109.0,125.96,,screener
VTL,Mar 2022,2022-03-31,annual,9622.0,7348.0,2274.0,24.0,264.0,100.0,368.0,2071.0,25.0,1551.0,53.54,62.0,screener
VTL,Mar 2023,2023-03-31,annual,10137.0,8814.0,1324.0,13.0,232.0,102.0,394.0,1060.0,24.0,805.0,27.5,13.0,screener
VTL,Mar 2024,2024-03-31,annual,9505.0,8531.0,973.0,10.0,369.0,102.0,405.0,835.0,24.0,637.0,21.84,18.0,screener
VTL,Mar 2025,2025-03-31,annual,9785.0,8522.0,1263.0,13.0,384.0,77.0,401.0,1168.0,24.0,887.0,30.54,16.0,screener
VTL,Mar 2026,2026-03-31,annual,9869.0,8630.0,1239.0,13.0,274.0,92.0,465.0,955.0,21.0,753.0,25.76,19.0,screener
WAAREEENER,Mar 2022,2022-03-31,annual,2854.0,2748.0,106.0,4.0,97.0,41.0,43.0,118.0,33.0,80.0,3.84,0.0,screener
WAAREEENER,Mar 2023,2023-03-31,annual,6751.0,5915.0,836.0,12.0,88.0,82.0,164.0,677.0,26.0,500.0,24.49,0.0,screener
WAAREEENER,Mar 2024,2024-03-31,annual,11398.0,9823.0,1574.0,14.0,576.0,140.0,277.0,1734.0,27.0,1274.0,62.76,0.0,screener
WAAREEENER,Mar 2025,2025-03-31,annual,14444.0,11723.0,2722.0,19.0,398.0,152.0,402.0,2565.0,25.0,1928.0,65.0,0.0,screener
WAAREEENER,Mar 2026,2026-03-31,annual,26537.0,20628.0,5909.0,22.0,413.0,280.0,990.0,5052.0,23.0,3884.0,129.02,2.0,screener
WAAREEENER,TTM,,annual,30043.0,23692.0,6351.0,21.0,413.0,308.0,1138.0,5319.0,,4003.0,132.68,,screener
WAAREERTL,Mar 2022,2022-03-31,annual,162.0,138.0,24.0,15.0,8.0,7.0,4.0,21.0,58.0,9.0,0.85,12.0,screener
WAAREERTL,Mar 2023,2023-03-31,annual,351.0,267.0,84.0,24.0,2.0,5.0,3.0,77.0,28.0,55.0,5.32,4.0,screener
WAAREERTL,Mar 2024,2024-03-31,annual,876.0,669.0,207.0,24.0,4.0,7.0,6.0,198.0,27.0,145.0,13.95,7.0,screener
WAAREERTL,Mar 2025,2025-03-31,annual,1598.0,1287.0,311.0,19.0,11.0,15.0,6.0,300.0,24.0,229.0,21.98,5.0,screener
WAAREERTL,Mar 2026,2026-03-31,annual,3331.0,2690.0,641.0,19.0,20.0,13.0,9.0,640.0,25.0,479.0,45.88,0.0,screener
WABAG,Mar 2022,2022-03-31,annual,2979.0,2745.0,234.0,8.0,32.0,88.0,10.0,168.0,22.0,132.0,21.21,0.0,screener_yfinance_fallback_normalized
WABAG,Mar 2023,2023-03-31,annual,2960.0,2643.0,318.0,11.0,-226.0,66.0,9.0,17.0,35.0,11.0,2.09,0.0,screener
WABAG,Mar 2024,2024-03-31,annual,2856.0,2490.0,366.0,13.0,43.0,71.0,8.0,330.0,24.0,250.0,39.49,0.0,screener
WABAG,Mar 2025,2025-03-31,annual,3294.0,2872.0,422.0,13.0,47.0,79.0,6.0,384.0,23.0,295.0,47.48,8.0,screener
WABAG,Mar 2026,2026-03-31,annual,3944.0,3467.0,478.0,12.0,90.0,73.0,6.0,489.0,24.0,370.0,59.46,8.0,screener
WABAG,TTM,,annual,4097.0,3651.0,446.0,11.0,152.0,71.0,6.0,520.0,,394.0,63.38,,screener
WANBURY,Mar 2022,2022-03-31,annual,511.0,475.0,36.0,7.0,77.0,21.0,11.0,81.0,0.0,81.0,24.94,0.0,screener
WANBURY,Mar 2023,2023-03-31,annual,485.0,459.0,26.0,5.0,-3.0,21.0,12.0,-10.0,1.0,-10.0,-3.18,0.0,screener
WANBURY,Mar 2024,2024-03-31,annual,557.0,484.0,73.0,13.0,26.0,29.0,13.0,56.0,1.0,56.0,17.09,0.0,screener
WANBURY,Mar 2025,2025-03-31,annual,600.0,520.0,80.0,13.0,0.0,37.0,13.0,30.0,-3.0,31.0,9.32,0.0,screener
WANBURY,TTM,,annual,630.0,542.0,88.0,14.0,5.0,37.0,14.0,42.0,,43.0,13.1,,screener
WEBELSOLAR,Mar 2025,2025-03-31,annual,575.0,323.0,253.0,44.0,2.0,19.0,41.0,194.0,20.0,155.0,3.67,0.0,screener
WEBELSOLAR,Mar 2026,2026-03-31,annual,1049.0,621.0,429.0,41.0,9.0,16.0,62.0,359.0,16.0,303.0,6.98,4.0,screener
WEL,Mar 2025,2025-03-31,annual,894.0,856.0,39.0,4.0,0.0,7.0,7.0,25.0,25.0,19.0,1.42,14.0,screener
WEL,Mar 2026,2026-03-31,annual,655.0,626.0,28.0,4.0,0.0,9.0,8.0,12.0,24.0,9.0,0.68,15.0,screener
WELCORP,Mar 2022,2022-03-31,annual,6505.0,6032.0,473.0,7.0,544.0,102.0,255.0,661.0,33.0,444.0,16.82,30.0,screener
WELCORP,Mar 2023,2023-03-31,annual,9758.0,9264.0,494.0,5.0,386.0,243.0,303.0,334.0,40.0,199.0,7.9,63.0,screener
WELCORP,Mar 2024,2024-03-31,annual,17340.0,15778.0,1561.0,9.0,504.0,304.0,348.0,1413.0,20.0,1136.0,42.44,12.0,screener
WELCORP,Mar 2025,2025-03-31,annual,13978.0,12293.0,1684.0,12.0,1248.0,320.0,351.0,2262.0,16.0,1902.0,72.73,7.0,screener
WELCORP,Mar 2026,2026-03-31,annual,16770.0,14534.0,2236.0,13.0,478.0,212.0,355.0,2147.0,25.0,1620.0,61.15,8.0,screener
WELCORP,TTM,,annual,17300.0,14897.0,2403.0,14.0,1078.0,194.0,394.0,2893.0,,2319.0,87.55,,screener
WELENT,Mar 2022,2022-03-31,annual,1342.0,1195.0,147.0,11.0,103.0,83.0,16.0,152.0,17.0,126.0,8.33,18.0,screener
WELENT,Mar 2023,2023-03-31,annual,2758.0,2511.0,247.0,9.0,668.0,119.0,13.0,783.0,7.0,726.0,48.19,18.0,screener
WELENT,Mar 2024,2024-03-31,annual,2874.0,2447.0,427.0,15.0,160.0,110.0,28.0,449.0,29.0,319.0,21.32,14.0,screener
WELENT,Mar 2025,2025-03-31,annual,3584.0,3064.0,520.0,15.0,179.0,158.0,51.0,490.0,28.0,354.0,23.3,13.0,screener
WELENT,Mar 2026,2026-03-31,annual,3615.0,2869.0,746.0,21.0,35.0,198.0,51.0,532.0,26.0,393.0,25.28,12.0,screener
WELSPUNLIV,Mar 2022,2022-03-31,annual,9311.0,7950.0,1362.0,15.0,63.0,131.0,420.0,873.0,30.0,607.0,5.98,2.0,screener
WELSPUNLIV,Mar 2023,2023-03-31,annual,8094.0,7341.0,753.0,9.0,121.0,130.0,442.0,302.0,33.0,203.0,1.98,5.0,screener
WELSPUNLIV,Mar 2024,2024-03-31,annual,9679.0,8310.0,1369.0,14.0,146.0,153.0,394.0,967.0,30.0,673.0,7.01,1.0,screener
WELSPUNLIV,Mar 2025,2025-03-31,annual,10545.0,9246.0,1299.0,12.0,152.0,217.0,373.0,860.0,25.0,644.0,6.66,3.0,screener
WELSPUNLIV,Mar 2026,2026-03-31,annual,9399.0,8606.0,793.0,8.0,50.0,161.0,394.0,287.0,26.0,213.0,2.13,5.0,screener
WESTLIFE,Mar 2022,2022-03-31,annual,1576.0,1379.0,197.0,13.0,20.0,83.0,136.0,-2.0,-19.0,-2.0,-0.11,0.0,screener
WESTLIFE,Mar 2023,2023-03-31,annual,2278.0,1896.0,382.0,17.0,12.0,93.0,152.0,149.0,25.0,112.0,7.16,48.0,screener
WESTLIFE,Mar 2024,2024-03-31,annual,2392.0,2015.0,377.0,16.0,11.0,110.0,182.0,96.0,28.0,69.0,4.44,78.0,screener
WESTLIFE,Mar 2025,2025-03-31,annual,2491.0,2162.0,329.0,13.0,15.0,127.0,204.0,13.0,7.0,12.0,0.78,96.0,screener
WESTLIFE,Mar 2026,2026-03-31,annual,2626.0,2289.0,337.0,13.0,75.0,145.0,226.0,40.0,18.0,32.0,2.07,3473.0,screener
