score_date,symbol,enhanced_fund_score,earnings_quality,sales_growth,financial_strength,institutional_backing,processed_date,source_file
2026-08-15,ABDL,75.36,80.75,70.0,72.67,73.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,ABFRL,37.42,40.83,37.5,51.07,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABGSEC,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABINFRA,15.44,10.0,10.0,10.0,46.25,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABLBL,23.05,29.29,18.0,26.67,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABMINTLLTD,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABREL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-25,ABREL,60.75,80.0,35.0,40.0,80.0,2026-06-25,tracker_enrich_derived
2026-08-15,ABREL,57.25,75.0,25.0,45.0,80.0,2026-08-15,compute_fund_scores_from_db
2026-07-06,ABSL10BANK,55.0,55.0,55.0,55.0,55.0,2026-07-06,tracker_enrich_derived
2025-08-11,ABSLAMC,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-07,ABSLAMC,67.94,62.0,51.67,92.25,78.5,2026-07-07,tracker_enrich_derived
2025-08-11,ABSLBANETF,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABSLLIQUID,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABSLNN50ET,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ABSLPSE,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ACC,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-27,ACC,61.35,45.0,75.0,63.0,80.0,2026-06-27,tracker_enrich_derived
2026-08-15,ACC,63.72,40.0,85.0,72.33,80.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,ACCELYA,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ACCURACY,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ACE,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,ACE,71.1,62.6,68.33,89.75,73.5,2026-06-18,tracker_enrich_derived
2025-08-11,ACEINTEG,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ACI,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,ACI,53.19,33.6,60.0,63.75,80.0,2026-06-18,tracker_enrich_derived
2025-08-11,ACL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ACLGATI,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ACMESOLAR,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-29,ACMESOLAR,80.93,92.5,85.0,54.5,78.5,2026-06-29,tracker_enrich_derived
2025-08-11,ACUTAAS,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-29,ACUTAAS,86.87,93.0,86.67,86.75,71.0,2026-06-29,tracker_enrich_derived
2025-08-11,ADANIENSOL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-06,ADANIENSOL,80.86,90.0,83.33,61.25,78.5,2026-07-06,tracker_enrich_derived
2025-08-11,ADANIENT,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-29,ADANIENT,66.2,74.6,63.33,43.75,78.5,2026-06-29,tracker_enrich_derived
2025-08-11,ADANIGREEN,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-03,ADANIGREEN,75.76,76.0,88.33,57.5,78.5,2026-07-03,tracker_enrich_derived
2025-08-11,ADANIPORTS,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-06,ADANIPORTS,79.93,80.0,85.0,70.75,83.5,2026-07-06,tracker_enrich_derived
2025-08-11,ADANIPOWER,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-07,ADANIPOWER,70.61,69.0,63.33,77.0,78.5,2026-07-07,tracker_enrich_derived
2026-08-15,ADANIPOWER,65.68,62.5,57.5,72.67,78.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,ADFFOODS,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-16,ADFFOODS,78.76,84.6,71.67,81.75,71.0,2026-06-16,tracker_enrich_derived
2025-08-11,ADL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ADOR,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-16,ADOR,80.46,87.6,71.67,85.0,70.0,2026-07-16,tracker_enrich_derived
2025-08-11,ADORWELD,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ADROITINFO,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ADSL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-20,ADSL,67.1,65.0,75.0,66.75,60.0,2026-06-20,tracker_enrich_derived
2026-08-07,ADVAIT,65.73,67.6,61.67,68.75,63.5,2026-08-07,tracker_enrich_derived
2026-06-22,ADVANCE,59.67,55.0,55.0,68.25,68.5,2026-06-22,tracker_enrich_derived
2025-08-11,ADVANIHOTR,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-29,ADVENTHTL,62.72,58.75,71.67,60.75,61.0,2026-06-29,tracker_enrich_derived
2025-08-11,ADVENZYMES,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-07,ADVENZYMES,79.97,82.0,81.67,76.75,76.0,2026-07-07,tracker_enrich_derived
2025-08-11,AEGISCHEM,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AEGISLOG,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-16,AEGISLOG,80.55,91.0,75.0,70.75,75.0,2026-06-16,tracker_enrich_derived
2025-08-11,AEGISVOPAK,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AEGISVOPAK,74.84,76.25,81.67,64.5,73.5,2026-06-18,tracker_enrich_derived
2026-06-29,AEQUS,55.42,36.25,81.67,46.25,75.0,2026-06-29,tracker_enrich_derived
2026-08-15,AEQUS,60.25,45.0,85.0,52.5,70.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,AEROENTER,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-17,AEROENTER,68.57,71.6,73.33,63.0,60.0,2026-06-17,tracker_enrich_derived
2025-08-11,AEROFLEX,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-07,AEROFLEX,74.12,73.0,75.0,79.5,68.5,2026-07-07,tracker_enrich_derived
2026-08-15,AEROFLEX,76.53,72.5,85.0,80.0,68.5,2026-08-15,compute_fund_scores_from_db
2026-06-29,AERONEU,57.86,46.25,68.33,60.0,68.5,2026-06-29,tracker_enrich_derived
2025-08-11,AETHER,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-06,AETHER,73.78,76.0,75.0,64.25,78.5,2026-07-06,tracker_enrich_derived
2026-08-15,AETHER,85.87,91.25,92.5,72.33,78.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,AFCONS,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-27,AFCONS,42.1,28.0,35.0,50.75,80.0,2026-06-27,tracker_enrich_derived
2025-08-11,AFFLE,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AFFLE,79.27,79.0,76.67,82.5,80.0,2026-06-18,tracker_enrich_derived
2025-08-11,AFFORDABLE,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AFIL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AFSL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AGARIND,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AGARIND,49.25,45.0,35.0,63.75,65.0,2026-06-18,tracker_enrich_derived
2025-08-11,AGARWALEYE,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-20,AGARWALEYE,79.72,86.0,81.67,67.5,76.0,2026-06-20,tracker_enrich_derived
2026-08-15,AGARWALEYE,81.4,88.75,90.0,60.0,76.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,AGI,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AGI,76.94,80.0,71.67,80.0,73.5,2026-06-18,tracker_enrich_derived
2025-08-11,AGIGREEN,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,AGIIL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AGIIL,73.98,83.0,65.0,71.25,68.5,2026-06-18,tracker_enrich_derived
2026-08-15,AGIIL,81.44,92.5,70.0,83.33,68.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,AGRITECH,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AGROPHOS,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AGSTRA,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AHL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AHLADA,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AHLEAST,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AHLUCONT,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-07-24,AHLUCONT,82.43,83.0,83.33,82.0,80.0,2026-07-24,tracker_enrich_derived
2025-08-11,AIAENG,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-20,AIAENG,76.15,82.0,60.0,81.75,80.0,2026-06-20,tracker_enrich_derived
2026-08-15,AIAENG,72.84,78.75,47.5,87.33,80.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,AIIL,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AIIL,48.11,25.0,55.0,66.67,73.5,2026-06-18,tracker_enrich_derived
2025-08-11,AIRAN,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AIROLAM,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-24,AIROLAM,60.18,56.0,58.33,57.5,78.0,2026-06-24,tracker_enrich_derived
2025-08-11,AJANTPHARM,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-22,AJANTPHARM,75.69,72.0,71.67,82.25,83.5,2026-06-22,tracker_enrich_derived
2026-08-15,AJANTPHARM,83.12,80.0,80.0,93.0,83.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,AJAXENGG,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-08-05,AJAXENGG,63.93,55.0,55.0,82.0,78.5,2026-08-05,tracker_enrich_derived
2025-08-11,AJMERA,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AJMERA,80.73,88.0,95.0,61.25,63.5,2026-06-18,tracker_enrich_derived
2025-08-11,AJOONI,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AKASH,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AKG,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AKI,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AKSHAR,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AKSHARCHEM,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-20,AKSHARCHEM,77.03,90.0,65.0,76.25,63.5,2026-06-20,tracker_enrich_derived
2025-08-11,AKSHOPTFBR,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,AKUMS,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2026-06-18,AKUMS,65.13,59.6,56.67,76.75,78.5,2026-06-18,tracker_enrich_derived
2025-08-11,AKZOINDIA,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ALANKIT,10.0,10.0,10.0,10.0,10.0,2025-08-11,organized/data/fundamental_scores_database.csv
2025-08-11,ALBERTDAVD,52.74,51.09,51.0,57.27,54.0,,organized/data/fundamental_scores_database.csv
2026-08-07,ALBERTDAVD,56.27,55.0,55.0,55.0,63.5,2026-08-07,tracker_enrich_derived
2025-08-11,ALEMBICLTD,63.73,68.57,64.0,58.75,57.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALICON,51.05,48.48,47.0,54.55,60.0,,organized/data/fundamental_scores_database.csv
2026-08-06,ALICON,59.08,45.0,68.33,67.5,70.0,2026-08-06,tracker_enrich_derived
2025-08-11,ALIVUS,55.45,52.14,59.0,54.24,60.0,,organized/data/fundamental_scores_database.csv
2026-07-08,ALIVUS,57.77,55.0,55.0,55.0,73.5,2026-07-08,tracker_enrich_derived
2025-08-11,ALKALI,64.36,66.09,74.0,56.82,53.75,,organized/data/fundamental_scores_database.csv
2025-08-11,ALKEM,56.97,60.22,47.0,58.41,63.0,,organized/data/fundamental_scores_database.csv
2026-07-07,ALKEM,68.94,63.6,60.0,82.5,80.0,2026-07-07,tracker_enrich_derived
2026-08-15,ALKEM,76.2,76.25,70.0,84.0,76.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,ALKYLAMINE,54.48,52.39,55.0,56.14,57.0,,organized/data/fundamental_scores_database.csv
2026-06-18,ALKYLAMINE,77.34,78.0,71.67,89.75,68.5,2026-06-18,tracker_enrich_derived
2025-08-11,ALLCARGO,54.72,51.96,55.0,58.18,57.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALLDIGI,51.71,50.22,47.0,56.59,57.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALLSEC,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALLTIME,52.85,57.39,44.17,53.0,55.0,,organized/data/fundamental_scores_database.csv
2026-06-20,ALLTIME,55.88,39.6,56.67,74.25,73.5,2026-06-20,tracker_enrich_derived
2025-08-11,ALMONDZ,57.8,57.17,61.0,58.1,53.75,,organized/data/fundamental_scores_database.csv
2025-08-11,ALOKINDS,68.43,69.13,82.0,58.64,57.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALPA,60.89,60.22,67.0,59.77,54.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALPHA,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALPHAETF,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALPHAGEO,62.96,57.17,85.0,58.18,48.0,,organized/data/fundamental_scores_database.csv
2026-08-03,ALPHAGEO,54.33,46.25,68.33,51.75,56.0,2026-08-03,tracker_enrich_derived
2025-08-11,ALPL30IETF,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ALPSINDUS,58.84,54.52,77.0,57.94,41.25,,organized/data/fundamental_scores_database.csv
2026-06-29,AMAGI,72.25,77.5,75.0,59.25,71.0,2026-06-29,tracker_enrich_derived
2026-06-16,AMANTA,58.77,55.0,55.0,60.0,73.5,2026-06-16,tracker_enrich_derived
2025-08-11,AMARAJABAT,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,AMBER,59.89,69.2,78.33,55.65,10.0,,organized/data/fundamental_scores_database.csv
2026-07-07,AMBER,67.67,58.0,91.67,50.75,76.0,2026-07-07,tracker_enrich_derived
2025-08-11,AMBICAAGAR,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,AMBIKCO,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2026-06-24,AMBIKCO,53.75,55.0,55.0,45.0,60.0,2026-06-24,tracker_enrich_derived
2025-08-11,AMBUJACEM,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2026-06-27,AMBUJACEM,74.25,76.6,68.33,70.0,83.5,2026-06-27,tracker_enrich_derived
2026-08-15,AMBUJACEM,73.29,68.25,80.0,67.33,83.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,AMDIND,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,AMIORG,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2026-06-29,AMIRCHAND,72.78,73.0,85.0,60.25,68.5,2026-06-29,tracker_enrich_derived
2025-08-11,AMJLAND,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,AMNPLST,59.22,54.78,71.0,55.26,56.67,,organized/data/fundamental_scores_database.csv
2026-07-21,AMNPLST,65.12,62.6,43.33,82.5,85.0,2026-07-21,tracker_enrich_derived
2025-08-11,AMRUTANJAN,75.02,79.05,92.0,59.25,57.0,,organized/data/fundamental_scores_database.csv
2026-07-06,AMRUTANJAN,63.6,55.0,55.0,89.75,66.0,2026-07-06,tracker_enrich_derived
2025-08-11,ANANDRATHI,50.33,50.65,47.0,56.59,46.67,,organized/data/fundamental_scores_database.csv
2026-06-29,ANANDRATHI,80.2,84.0,75.0,86.0,71.0,2026-06-29,tracker_enrich_derived
2026-08-15,ANANDRATHI,89.21,93.75,92.5,89.67,71.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,ANANTRAJ,51.15,49.0,44.17,55.3,63.0,,organized/data/fundamental_scores_database.csv
2026-07-07,ANANTRAJ,76.55,83.0,80.0,60.5,75.0,2026-07-07,tracker_enrich_derived
2025-08-11,ANDHRAPAP,52.91,51.3,51.0,55.45,57.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ANDHRSUGAR,60.88,66.8,63.33,55.65,48.0,,organized/data/fundamental_scores_database.csv
2026-08-13,ANDHRSUGAR,69.62,83.6,53.33,69.25,60.0,2026-08-13,tracker_enrich_derived
2025-08-11,ANGELONE,48.22,47.61,40.83,52.83,56.0,,organized/data/fundamental_scores_database.csv
2026-06-16,ANGELONE,59.63,56.0,63.33,53.75,71.0,2026-06-16,tracker_enrich_derived
2026-08-15,ANGELONE,58.64,48.75,62.5,64.33,71.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,ANIKINDS,59.96,69.2,80.0,53.91,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ANKITMETAL,50.3,47.86,47.0,54.55,56.67,,organized/data/fundamental_scores_database.csv
2025-08-11,ANMOL,70.61,74.35,86.0,56.36,54.0,,organized/data/fundamental_scores_database.csv
2026-06-20,ANTELOPUS,59.27,55.0,55.0,70.0,63.5,2026-06-20,tracker_enrich_derived
2025-08-11,ANTGRAPHIC,56.6,68.41,51.67,52.86,38.33,,organized/data/fundamental_scores_database.csv
2025-08-11,ANTHEM,41.3,39.38,26.0,52.5,57.0,,organized/data/fundamental_scores_database.csv
2026-06-18,ANTHEM,88.28,92.0,90.0,89.75,73.5,2026-06-18,tracker_enrich_derived
2026-08-15,ANTHEM,88.08,91.25,87.5,89.67,78.5,2026-08-15,compute_fund_scores_from_db
2025-08-11,ANUHPHR,55.41,52.86,57.5,58.95,54.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ANUP,30.78,40.0,21.67,39.33,10.0,,organized/data/fundamental_scores_database.csv
2026-06-20,ANUP,67.19,58.6,75.0,71.75,71.0,2026-06-20,tracker_enrich_derived
2025-08-11,ANURAS,55.72,58.04,51.0,58.27,54.0,,organized/data/fundamental_scores_database.csv
2026-07-07,ANURAS,72.12,73.0,86.67,57.5,65.0,2026-07-07,tracker_enrich_derived
2025-08-11,AONELIQUID,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,AONENIFTY,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,AONETOTAL,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2025-08-11,APARINDS,57.41,57.96,58.6,57.27,54.17,,organized/data/fundamental_scores_database.csv
2026-06-29,APARINDS,82.28,80.0,88.33,81.0,80.0,2026-06-29,tracker_enrich_derived
2026-08-15,APARINDS,78.83,77.5,87.5,88.5,55.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,APCL,71.17,73.48,86.0,58.64,57.0,,organized/data/fundamental_scores_database.csv
2025-08-11,APCOTEXIND,54.57,57.71,48.33,56.52,54.0,,organized/data/fundamental_scores_database.csv
2026-06-20,APCOTEXIND,55.82,47.0,56.67,69.25,60.0,2026-06-20,tracker_enrich_derived
2025-08-11,APEX,57.85,71.74,64.0,58.27,10.0,,organized/data/fundamental_scores_database.csv
2026-07-08,APEX,57.02,55.0,55.0,55.0,68.5,2026-07-08,tracker_enrich_derived
2025-08-11,APLAPOLLO,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2026-06-27,APLAPOLLO,79.73,82.0,68.33,92.25,76.0,2026-06-27,tracker_enrich_derived
2026-08-15,APLAPOLLO,81.58,83.75,75.0,89.67,76.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,APLLTD,10.0,10.0,10.0,10.0,10.0,,organized/data/fundamental_scores_database.csv
2026-06-20,APLLTD,75.36,84.6,60.0,73.75,78.5,2026-06-20,tracker_enrich_derived
2025-08-11,APOLLO,54.74,51.67,59.0,56.14,54.0,,organized/data/fundamental_scores_database.csv
2026-06-16,APOLLO,80.97,92.0,91.67,57.5,65.0,2026-06-16,tracker_enrich_derived
2026-08-15,APOLLO,83.15,91.25,95.0,65.0,66.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,APOLLOHOSP,51.11,51.2,45.83,55.87,53.33,,organized/data/fundamental_scores_database.csv
2026-07-06,APOLLOHOSP,78.16,83.6,71.67,77.0,76.0,2026-07-06,tracker_enrich_derived
2025-08-11,APOLLOPIPE,55.88,55.87,53.0,58.64,57.0,,organized/data/fundamental_scores_database.csv
2026-06-23,APOLLOPIPE,57.82,42.0,76.67,56.75,70.0,2026-06-23,tracker_enrich_derived
2025-08-11,APOLLOTYRE,53.44,54.57,51.0,53.68,54.17,,organized/data/fundamental_scores_database.csv
2026-06-18,APOLLOTYRE,72.81,81.6,56.67,76.75,71.0,2026-06-18,tracker_enrich_derived
2026-08-15,APOLLOTYRE,72.67,78.25,65.0,72.33,71.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,APOLSINHOT,61.59,67.14,58.75,59.74,54.0,,organized/data/fundamental_scores_database.csv
2025-08-11,APTECHT,51.74,50.71,47.0,60.25,51.0,,organized/data/fundamental_scores_database.csv
2026-06-16,APTECHT,58.08,54.0,48.33,80.0,56.0,2026-06-16,tracker_enrich_derived
2025-08-11,APTUS,53.73,50.65,51.0,54.09,66.0,,organized/data/fundamental_scores_database.csv
2026-06-18,APTUS,71.9,86.25,55.0,65.0,71.0,2026-06-18,tracker_enrich_derived
2025-08-11,ARCHIDPLY,59.4,62.61,60.0,56.45,53.75,,organized/data/fundamental_scores_database.csv
2025-08-11,ARCHIES,74.42,77.17,92.0,62.27,54.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ARE&M,54.31,51.3,51.0,57.95,63.0,,organized/data/fundamental_scores_database.csv
2026-07-09,ARE&M,65.02,59.0,61.67,76.75,71.0,2026-07-09,tracker_enrich_derived
2026-08-15,ARE&M,61.5,50.0,65.0,85.0,55.0,2026-08-15,compute_fund_scores_from_db
2025-08-11,ARENTERP,62.74,74.21,56.0,55.88,52.5,,organized/data/fundamental_scores_database.csv
2025-08-11,ARFIN,55.43,53.7,59.0,60.0,48.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ARIES,55.33,53.81,55.0,59.77,54.0,,organized/data/fundamental_scores_database.csv
2026-08-13,ARIES,74.31,81.6,61.67,82.5,65.0,2026-08-13,tracker_enrich_derived
2025-08-11,ARIHANTCAP,51.44,51.19,47.0,55.75,53.75,,organized/data/fundamental_scores_database.csv
2025-08-11,ARIHANTSUP,51.83,50.71,47.0,56.22,57.0,,organized/data/fundamental_scores_database.csv
2026-06-29,ARIS,79.57,83.75,86.67,80.0,56.0,2026-06-29,tracker_enrich_derived
2025-08-11,ARISINFRA,56.91,51.96,67.0,56.36,54.0,,organized/data/fundamental_scores_database.csv
2025-08-11,ARKADE,54.49,57.11,47.0,56.75,57.0,,organized/data/fundamental_scores_database.csv
2026-06-22,ARKADE,56.4,33.6,78.33,69.25,63.5,2026-06-22,tracker_enrich_derived
2025-08-11,ARMANFIN,54.56,55.79,57.0,54.71,47.0,,organized/data/fundamental_scores_database.csv
2026-07-10,ARMANFIN,56.07,62.5,55.0,48.33,51.0,2026-07-10,tracker_enrich_derived
2025-08-11,AROGRANITE,58.63,55.87,73.0,55.45,46.25,,organized/data/fundamental_scores_database.csv
2025-08-11,ARROWGREEN,59.66,60.53,64.0,56.75,54.0,,organized/data/fundamental_scores_database.csv
2026-06-20,ARSSBL,73.41,75.0,73.33,74.0,68.5,2026-06-20,tracker_enrich_derived
2025-08-11,ARTEMISMED,50.87,51.3,47.0,56.14,49.17,,organized/data/fundamental_scores_database.csv
2026-06-18,ARTEMISMED,76.96,82.6,71.67,73.75,75.0,2026-06-18,tracker_enrich_derived
2025-08-11,ARTNIRMAN,62.81,58.57,77.0,58.18,56.67,,organized/data/fundamental_scores_database.csv
2025-08-11,ARVEE,53.5,51.3,55.0,53.64,56.67,,organized/data/fundamental_scores_database.csv
2025-08-11,ARVIND,57.39,51.96,61.0,57.27,66.0,,organized/data/fundamental_scores_database.csv
2026-06-29,ARVIND,72.19,77.6,65.0,71.25,71.0,2026-06-29,tracker_enrich_derived
