symbol,period_label,period_end,period_type,operating_cf,investing_cf,financing_cf,net_cf,source
JKCEMENT,Mar 2024,2024-03-31,annual,1959.0,-1626.0,-416.0,-83.0,screener
JKCEMENT,Mar 2025,2025-03-31,annual,1939.0,-1890.0,74.0,123.0,screener
JKCEMENT,Mar 2026,2026-03-31,annual,1873.0,-1667.0,-385.0,-178.0,screener
JKIL,Mar 2017,2017-03-31,annual,268.0,-201.0,-1.0,66.0,screener
JKIL,Mar 2023,2023-03-31,annual,220.0,-220.0,-46.0,-46.0,screener
JKIL,Mar 2024,2024-03-31,annual,339.0,-195.0,-105.0,38.0,screener
JKIL,Mar 2025,2025-03-31,annual,376.0,-306.0,-105.0,-35.0,screener
JKIL,Mar 2026,2026-03-31,annual,1128.0,-711.0,-281.0,135.0,screener
JKLAKSHMI,Mar 2022,2022-03-31,annual,680.0,-665.0,11.0,26.0,screener
JKLAKSHMI,Mar 2023,2023-03-31,annual,634.0,-299.0,-266.0,69.0,screener
JKLAKSHMI,Mar 2024,2024-03-31,annual,899.0,-880.0,-36.0,-16.0,screener
JKLAKSHMI,Mar 2025,2025-03-31,annual,783.0,-1151.0,318.0,-51.0,screener
JKLAKSHMI,Mar 2026,2026-03-31,annual,1082.0,-738.0,-354.0,-10.0,screener
JKPAPER,Mar 2022,2022-03-31,annual,774.0,-874.0,103.0,3.0,screener
JKPAPER,Mar 2023,2023-03-31,annual,1762.0,-948.0,-787.0,27.0,screener
JKPAPER,Mar 2024,2024-03-31,annual,1376.0,-410.0,-938.0,28.0,screener
JKPAPER,Mar 2025,2025-03-31,annual,613.0,7.0,-656.0,-36.0,screener
JKPAPER,Mar 2026,2026-03-31,annual,773.0,-836.0,175.0,111.0,screener
JKTYRE,Mar 2022,2022-03-31,annual,346.0,-244.0,-96.0,5.0,screener
JKTYRE,Mar 2023,2023-03-31,annual,1224.0,-398.0,-747.0,79.0,screener
JKTYRE,Mar 2024,2024-03-31,annual,1614.0,-1203.0,-413.0,-2.0,screener
JKTYRE,Mar 2025,2025-03-31,annual,716.0,-463.0,-237.0,15.0,screener
JKTYRE,Mar 2026,2026-03-31,annual,1444.0,-611.0,-783.0,50.0,screener
JLHL,Mar 2022,2022-03-31,annual,137.0,-84.0,32.0,85.0,screener
JLHL,Mar 2023,2023-03-31,annual,176.0,-94.0,-51.0,31.0,screener
JLHL,Mar 2024,2024-03-31,annual,115.0,-246.0,128.0,-3.0,screener
JLHL,Mar 2025,2025-03-31,annual,267.0,-497.0,297.0,66.0,screener
JLHL,Mar 2026,2026-03-31,annual,268.0,-442.0,136.0,-38.0,screener
JMFINANCIL,Mar 2022,2022-03-31,annual,-3203.0,2616.0,1024.0,437.0,screener
JMFINANCIL,Mar 2023,2023-03-31,annual,-2449.0,-443.0,2153.0,-739.0,screener
JMFINANCIL,Mar 2024,2024-03-31,annual,3635.0,-2090.0,162.0,1708.0,screener
JMFINANCIL,Mar 2025,2025-03-31,annual,5569.0,-2475.0,-4786.0,-1692.0,screener
JMFINANCIL,Mar 2026,2026-03-31,annual,581.0,-532.0,-116.0,-68.0,screener
JNKINDIA,Mar 2022,2022-03-31,annual,34.0,-25.0,6.0,15.0,screener
JNKINDIA,Mar 2023,2023-03-31,annual,20.0,-25.0,-2.0,-7.0,screener
JNKINDIA,Mar 2024,2024-03-31,annual,-10.0,-14.0,15.0,-10.0,screener
JNKINDIA,Mar 2025,2025-03-31,annual,-65.0,-14.0,218.0,139.0,screener
JNKINDIA,Mar 2026,2026-03-31,annual,-2.0,-162.0,52.0,-112.0,screener
JSL,Mar 2022,2022-03-31,annual,1038.0,-985.0,101.0,154.0,screener
JSL,Mar 2023,2023-03-31,annual,3096.0,-2480.0,-386.0,229.0,screener
JSL,Mar 2024,2024-03-31,annual,4818.0,-3229.0,-829.0,760.0,screener
JSL,Mar 2025,2025-03-31,annual,4718.0,-3433.0,-1882.0,-597.0,screener
JSL,Mar 2026,2026-03-31,annual,3395.0,-3500.0,-112.0,-217.0,screener
JSLL,Mar 2022,2022-03-31,annual,16.0,-18.0,-5.0,-7.0,screener
JSLL,Mar 2023,2023-03-31,annual,15.0,-33.0,48.0,29.0,screener
JSLL,Mar 2025,2025-03-31,annual,84.0,-64.0,-22.0,-2.0,screener
JSLL,Mar 2026,2026-03-31,annual,254.0,-202.0,-59.0,-7.0,screener
JSWCEMENT,Mar 2022,2022-03-31,annual,339.0,-1530.0,1260.0,69.0,screener
JSWCEMENT,Mar 2023,2023-03-31,annual,653.0,-1808.0,1041.0,-114.0,screener
JSWCEMENT,Mar 2024,2024-03-31,annual,1408.0,-1120.0,-221.0,67.0,screener
JSWCEMENT,Mar 2025,2025-03-31,annual,737.0,-558.0,-232.0,-53.0,screener
JSWCEMENT,Mar 2026,2026-03-31,annual,1170.0,-1649.0,861.0,382.0,screener
JSWENERGY,Mar 2022,2022-03-31,annual,2952.0,-1387.0,-781.0,784.0,screener
JSWENERGY,Mar 2023,2023-03-31,annual,2084.0,-6778.0,7327.0,2634.0,screener
JSWENERGY,Mar 2024,2024-03-31,annual,6234.0,-8197.0,1675.0,-289.0,screener
JSWENERGY,Mar 2025,2025-03-31,annual,3838.0,-22990.0,20223.0,1072.0,screener
JSWENERGY,Mar 2026,2026-03-31,annual,9898.0,-18523.0,10617.0,1993.0,screener
JSWINFRA,Mar 2022,2022-03-31,annual,1176.0,-801.0,3.0,377.0,screener
JSWINFRA,Mar 2023,2023-03-31,annual,1797.0,-883.0,-825.0,90.0,screener
JSWINFRA,Mar 2024,2024-03-31,annual,1803.0,-4202.0,2504.0,105.0,screener
JSWINFRA,Mar 2025,2025-03-31,annual,2100.0,-1691.0,-521.0,-112.0,screener
JSWINFRA,Mar 2026,2026-03-31,annual,2022.0,-2062.0,227.0,186.0,screener
JSWSTEEL,Mar 2022,2022-03-31,annual,26270.0,-14748.0,-14657.0,-3135.0,screener
JSWSTEEL,Mar 2023,2023-03-31,annual,23323.0,-10730.0,-5977.0,6616.0,screener
JSWSTEEL,Mar 2024,2024-03-31,annual,12078.0,-14467.0,-5005.0,-7394.0,screener
JSWSTEEL,Mar 2025,2025-03-31,annual,20899.0,-17012.0,-262.0,3625.0,screener
JSWSTEEL,Mar 2026,2026-03-31,annual,25152.0,18560.0,-16111.0,27601.0,screener
JTEKTINDIA,Mar 2019,2019-03-31,annual,184.0,16.0,-85.0,115.0,screener
JTEKTINDIA,Mar 2020,2020-03-31,annual,125.0,-34.0,-153.0,-61.0,screener
JTEKTINDIA,Mar 2021,2021-03-31,annual,91.0,-40.0,-44.0,7.0,screener
JTEKTINDIA,Mar 2022,2022-03-31,annual,108.0,-126.0,14.0,-4.0,screener
JTEKTINDIA,Mar 2023,2023-03-31,annual,95.0,-84.0,-28.0,-17.0,screener
JUBLCPL,Mar 2024,2024-03-31,annual,76.0,-19.0,-47.0,10.0,screener
JUBLCPL,Mar 2025,2025-03-31,annual,129.0,-35.0,-104.0,-9.0,screener
JUBLCPL,Mar 2026,2026-03-31,annual,75.0,-39.0,-36.0,0.0,screener
JUBLFOOD,Mar 2022,2022-03-31,annual,930.0,-654.0,-307.0,-31.0,screener
JUBLFOOD,Mar 2023,2023-03-31,annual,1026.0,-595.0,-426.0,5.0,screener
JUBLFOOD,Mar 2024,2024-03-31,annual,1010.0,-1285.0,377.0,102.0,screener
JUBLFOOD,Mar 2025,2025-03-31,annual,1658.0,-850.0,-839.0,-32.0,screener
JUBLFOOD,Mar 2026,2026-03-31,annual,1894.0,-1084.0,-780.0,29.0,screener
JUBLINGREA,Mar 2022,2022-03-31,annual,453.0,-71.0,-418.0,-36.0,screener
JUBLINGREA,Mar 2023,2023-03-31,annual,462.0,-469.0,42.0,35.0,screener
JUBLINGREA,Mar 2024,2024-03-31,annual,430.0,-568.0,144.0,6.0,screener
JUBLINGREA,Mar 2025,2025-03-31,annual,508.0,-389.0,-129.0,-9.0,screener
JUBLINGREA,Mar 2026,2026-03-31,annual,524.0,-250.0,-155.0,119.0,screener
JUBLPHARMA,Mar 2022,2022-03-31,annual,838.0,-323.0,-33.0,482.0,screener
JUBLPHARMA,Mar 2023,2023-03-31,annual,661.0,-474.0,-157.0,30.0,screener
JUBLPHARMA,Mar 2024,2024-03-31,annual,971.0,-596.0,-432.0,-58.0,screener
JUBLPHARMA,Mar 2025,2025-03-31,annual,1072.0,512.0,-1453.0,132.0,screener
JUBLPHARMA,Mar 2026,2026-03-31,annual,1227.0,-1260.0,95.0,62.0,screener
JUNIPER,Mar 2022,2022-03-31,annual,-36.0,-63.0,90.0,-9.0,screener
JUNIPER,Mar 2023,2023-03-31,annual,286.0,28.0,-311.0,3.0,screener
JUNIPER,Mar 2024,2024-03-31,annual,327.0,-74.0,155.0,409.0,screener
JUNIPER,Mar 2025,2025-03-31,annual,309.0,-678.0,-36.0,-404.0,screener
JUNIPER,Mar 2026,2026-03-31,annual,394.0,-37.0,-360.0,-3.0,screener
JUSTDIAL,Mar 2020,2020-03-31,annual,153.0,-127.0,-27.0,-1.0,screener
JUSTDIAL,Mar 2021,2021-03-31,annual,139.0,174.0,-291.0,22.0,screener
JUSTDIAL,Mar 2022,2022-03-31,annual,39.0,-2187.0,2109.0,-38.0,screener
JUSTDIAL,Mar 2023,2023-03-31,annual,179.0,-163.0,-23.0,-8.0,screener
JUSTDIAL,Mar 2024,2024-03-31,annual,259.0,-230.0,-27.0,2.0,screener
JWL,Mar 2022,2022-03-31,annual,60.0,-49.0,-17.0,-6.0,screener
JWL,Mar 2023,2023-03-31,annual,78.0,-122.0,121.0,76.0,screener
JWL,Mar 2024,2024-03-31,annual,-19.0,-464.0,489.0,5.0,screener
JWL,Mar 2025,2025-03-31,annual,104.0,-628.0,842.0,318.0,screener
JWL,Mar 2026,2026-03-31,annual,9.0,-688.0,454.0,-224.0,screener
JYOTHYLAB,Mar 2021,2021-03-31,annual,402.0,-129.0,-216.0,57.0,screener
JYOTHYLAB,Mar 2022,2022-03-31,annual,203.0,-32.0,-167.0,4.0,screener
JYOTHYLAB,Mar 2023,2023-03-31,annual,329.0,-48.0,-251.0,30.0,screener
JYOTHYLAB,Mar 2024,2024-03-31,annual,458.0,-344.0,-135.0,-21.0,screener
JYOTHYLAB,Mar 2025,2025-03-31,annual,311.0,-161.0,-157.0,-7.0,screener
JYOTICNC,Mar 2022,2022-03-31,annual,39.0,-31.0,-15.0,-8.0,screener
JYOTICNC,Mar 2023,2023-03-31,annual,42.0,-32.0,3.0,14.0,screener
JYOTICNC,Mar 2024,2024-03-31,annual,-48.0,-170.0,505.0,286.0,screener
JYOTICNC,Mar 2025,2025-03-31,annual,-105.0,-329.0,145.0,-289.0,screener
JYOTICNC,Mar 2026,2026-03-31,annual,54.0,-302.0,287.0,39.0,screener
KABRAEXTRU,Mar 2022,2022-03-31,annual,-62.0,7.0,53.0,-2.0,screener
KABRAEXTRU,Mar 2023,2023-03-31,annual,-4.0,-29.0,34.0,2.0,screener
KABRAEXTRU,Mar 2024,2024-03-31,annual,33.0,-52.0,23.0,5.0,screener
KABRAEXTRU,Mar 2025,2025-03-31,annual,43.0,-68.0,20.0,-4.0,screener
KABRAEXTRU,Mar 2026,2026-03-31,annual,9.0,-6.0,-3.0,0.0,screener
KAJARIACER,Mar 2022,2022-03-31,annual,426.0,-298.0,-120.0,7.0,screener
KAJARIACER,Mar 2023,2023-03-31,annual,296.0,-182.0,-135.0,-22.0,screener
KAJARIACER,Mar 2024,2024-03-31,annual,602.0,-298.0,-216.0,88.0,screener
KAJARIACER,Mar 2025,2025-03-31,annual,501.0,-372.0,-209.0,-80.0,screener
KAJARIACER,Mar 2026,2026-03-31,annual,664.0,-336.0,-290.0,37.0,screener
KALPATARU,Mar 2022,2022-03-31,annual,402.0,104.0,-422.0,84.0,screener
KALPATARU,Mar 2023,2023-03-31,annual,2139.0,-32.0,-2101.0,6.0,screener
KALPATARU,Mar 2024,2024-03-31,annual,376.0,-132.0,-300.0,-56.0,screener
KALPATARU,Mar 2025,2025-03-31,annual,488.0,-35.0,-644.0,-190.0,screener
KALPATARU,Mar 2026,2026-03-31,annual,848.0,-142.0,-577.0,130.0,screener
KALYANI,Mar 2018,2018-03-31,annual,3.0,-6.0,4.0,2.0,screener
KALYANI,Mar 2019,2019-03-31,annual,27.0,4.0,-32.0,-1.0,screener
KALYANI,Mar 2020,2020-03-31,annual,44.0,1.0,-45.0,-1.0,screener
KALYANI,Mar 2021,2021-03-31,annual,3.0,-4.0,9.0,8.0,screener
KALYANI,Mar 2022,2022-03-31,annual,-1.0,4.0,-12.0,-9.0,screener
KALYANKJIL,Mar 2022,2022-03-31,annual,245.0,64.0,-524.0,-216.0,screener
KALYANKJIL,Mar 2023,2023-03-31,annual,1013.0,-384.0,-638.0,-8.0,screener
KALYANKJIL,Mar 2024,2024-03-31,annual,1322.0,-137.0,-1148.0,37.0,screener
KALYANKJIL,Mar 2025,2025-03-31,annual,1209.0,-177.0,-840.0,193.0,screener
KALYANKJIL,Mar 2026,2026-03-31,annual,1318.0,-118.0,-1264.0,-64.0,screener
KAMATHOTEL,Mar 2022,2022-03-31,annual,31.0,-5.0,-17.0,9.0,screener
KAMATHOTEL,Mar 2023,2023-03-31,annual,116.0,-41.0,-89.0,-13.0,screener
KAMATHOTEL,Mar 2024,2024-03-31,annual,72.0,146.0,-219.0,-2.0,screener
KAMATHOTEL,Mar 2025,2025-03-31,annual,66.0,34.0,-96.0,5.0,screener
KAMATHOTEL,Mar 2026,2026-03-31,annual,98.0,-45.0,-48.0,5.0,screener
KANPRPLA,Mar 2022,2022-03-31,annual,29.0,-38.0,6.0,-3.0,screener
KANPRPLA,Mar 2023,2023-03-31,annual,69.0,-41.0,-26.0,1.0,screener
KANPRPLA,Mar 2024,2024-03-31,annual,-5.0,-40.0,45.0,0.0,screener
KANPRPLA,Mar 2025,2025-03-31,annual,37.0,-4.0,-27.0,6.0,screener
KANPRPLA,Mar 2026,2026-03-31,annual,51.0,23.0,-75.0,-1.0,screener
KANSAINER,Mar 2022,2022-03-31,annual,25.0,250.0,-309.0,-35.0,screener
KANSAINER,Mar 2023,2023-03-31,annual,408.0,-227.0,-133.0,49.0,screener
KANSAINER,Mar 2024,2024-03-31,annual,903.0,-590.0,-249.0,64.0,screener
KANSAINER,Mar 2025,2025-03-31,annual,672.0,-379.0,-366.0,-72.0,screener
KANSAINER,Mar 2026,2026-03-31,annual,894.0,-383.0,-403.0,108.0,screener
KAPSTON,Mar 2024,2024-03-31,annual,4.0,-2.0,-2.0,0.0,screener
KAPSTON,Mar 2025,2025-03-31,annual,-8.0,-39.0,47.0,0.0,screener
KAPSTON,Mar 2026,2026-03-31,annual,9.0,-6.0,-1.0,2.0,screener
KARNIKA,Mar 2026,2026-03-31,annual,16.0,-22.0,5.0,0.0,screener
KAYA,Mar 2022,2022-03-31,annual,30.0,-34.0,12.0,8.0,screener
KAYA,Mar 2023,2023-03-31,annual,63.0,-39.0,-18.0,5.0,screener
KAYA,Mar 2024,2024-03-31,annual,39.0,-8.0,-38.0,-7.0,screener
KAYA,Mar 2025,2025-03-31,annual,1.0,25.0,-37.0,-11.0,screener
KAYA,Mar 2026,2026-03-31,annual,21.0,-63.0,37.0,-6.0,screener
KAYNES,Mar 2022,2022-03-31,annual,21.0,-45.0,27.0,4.0,screener
KAYNES,Mar 2023,2023-03-31,annual,-42.0,-494.0,554.0,19.0,screener
KAYNES,Mar 2024,2024-03-31,annual,70.0,-1505.0,1429.0,-7.0,screener
KAYNES,Mar 2025,2025-03-31,annual,-82.0,-355.0,465.0,28.0,screener
KAYNES,Mar 2026,2026-03-31,annual,-600.0,-917.0,1580.0,62.0,screener
KCP,Mar 2022,2022-03-31,annual,139.0,-26.0,-111.0,1.0,screener
KCP,Mar 2023,2023-03-31,annual,-72.0,3.0,68.0,-1.0,screener
KCP,Mar 2024,2024-03-31,annual,106.0,70.0,-169.0,7.0,screener
KCP,Mar 2025,2025-03-31,annual,160.0,-83.0,-84.0,-7.0,screener
KCP,Mar 2026,2026-03-31,annual,206.0,-126.0,-63.0,17.0,screener
KDDL,Mar 2022,2022-03-31,annual,42.0,-35.0,14.0,21.0,screener
KDDL,Mar 2023,2023-03-31,annual,46.0,-267.0,227.0,6.0,screener
KDDL,Mar 2024,2024-03-31,annual,98.0,66.0,17.0,181.0,screener
KDDL,Mar 2025,2025-03-31,annual,-4.0,109.0,-149.0,-44.0,screener
KDDL,Mar 2026,2026-03-31,annual,144.0,-420.0,290.0,14.0,screener
KEC,Mar 2022,2022-03-31,annual,-284.0,-204.0,496.0,8.0,screener
KEC,Mar 2023,2023-03-31,annual,614.0,-139.0,-401.0,74.0,screener
KEC,Mar 2024,2024-03-31,annual,311.0,-243.0,-145.0,-76.0,screener
KEC,Mar 2025,2025-03-31,annual,419.0,-46.0,-32.0,341.0,screener
KEC,Mar 2026,2026-03-31,annual,-414.0,-231.0,511.0,-134.0,screener
KECL,Mar 2022,2022-03-31,annual,35.0,103.0,-109.0,29.0,screener
KECL,Mar 2023,2023-03-31,annual,7.0,2.0,-33.0,-24.0,screener
KECL,Mar 2024,2024-03-31,annual,37.0,-2.0,-31.0,4.0,screener
KECL,Mar 2025,2025-03-31,annual,36.0,-1.0,-35.0,0.0,screener
KECL,Mar 2026,2026-03-31,annual,25.0,17.0,-40.0,2.0,screener
KEI,Mar 2022,2022-03-31,annual,229.0,-58.0,-31.0,139.0,screener
KEI,Mar 2023,2023-03-31,annual,514.0,-137.0,-256.0,121.0,screener
KEI,Mar 2024,2024-03-31,annual,610.0,-353.0,-72.0,186.0,screener
KEI,Mar 2025,2025-03-31,annual,-32.0,-1501.0,1919.0,386.0,screener
KEI,Mar 2026,2026-03-31,annual,840.0,-350.0,-98.0,392.0,screener
KELLTONTEC,Mar 2022,2022-03-31,annual,1.0,-4.0,-11.0,-14.0,screener
KELLTONTEC,Mar 2023,2023-03-31,annual,24.0,-72.0,53.0,5.0,screener
KELLTONTEC,Mar 2024,2024-03-31,annual,56.0,-40.0,-19.0,-2.0,screener
KELLTONTEC,Mar 2025,2025-03-31,annual,6.0,-25.0,19.0,0.0,screener
KELLTONTEC,Mar 2026,2026-03-31,annual,-10.0,-168.0,188.0,10.0,screener
KENNAMET,Jun 2019,2019-06-30,annual,71.0,-106.0,4.0,-31.0,screener
KENNAMET,Jun 2020,2020-06-30,annual,34.0,-54.0,1.0,-19.0,screener
KENNAMET,Jun 2021,2021-06-30,annual,166.0,-25.0,-57.0,84.0,screener
KENNAMET,Jun 2022,2022-06-30,annual,49.0,-62.0,-53.0,-65.0,screener
KERNEX,Mar 2022,2022-03-31,annual,-5.0,-7.0,0.0,-11.0,screener
KERNEX,Mar 2023,2023-03-31,annual,-36.0,-1.0,45.0,9.0,screener
KERNEX,Mar 2024,2024-03-31,annual,-71.0,-5.0,64.0,-11.0,screener
KERNEX,Mar 2025,2025-03-31,annual,15.0,-9.0,5.0,11.0,screener
KERNEX,Mar 2026,2026-03-31,annual,-100.0,-8.0,94.0,-14.0,screener
KFINTECH,Mar 2022,2022-03-31,annual,253.0,-115.0,-115.0,22.0,screener
KFINTECH,Mar 2023,2023-03-31,annual,223.0,-204.0,7.0,27.0,screener
KFINTECH,Mar 2024,2024-03-31,annual,289.0,-178.0,-127.0,-15.0,screener
KFINTECH,Mar 2025,2025-03-31,annual,399.0,-322.0,-95.0,-18.0,screener
KFINTECH,Mar 2026,2026-03-31,annual,370.0,-203.0,-134.0,33.0,screener
KHAITANLTD,Mar 2026,2026-03-31,annual,9.0,0.0,-7.0,3.0,screener
KHANDSE,Mar 2022,2022-03-31,annual,3.3,0.5,-1.19,2.62,screener
KHANDSE,Mar 2023,2023-03-31,annual,-7.24,-1.51,8.4,-0.34,screener
KHANDSE,Mar 2024,2024-03-31,annual,-1.74,-1.17,-0.09,-3.01,screener
KHANDSE,Mar 2025,2025-03-31,annual,4.02,-3.94,0.29,0.37,screener
KHANDSE,Mar 2026,2026-03-31,annual,-2.05,0.64,-0.5,-1.91,screener
KILITCH,Mar 2022,2022-03-31,annual,6.0,-15.0,7.0,-2.0,screener
KILITCH,Mar 2023,2023-03-31,annual,3.0,8.0,-1.0,10.0,screener
KILITCH,Mar 2024,2024-03-31,annual,-2.0,-8.0,9.0,-1.0,screener
KILITCH,Mar 2025,2025-03-31,annual,18.0,-40.0,13.0,-9.0,screener
KILITCH,Mar 2026,2026-03-31,annual,24.0,-100.0,82.0,6.0,screener
KIMS,Mar 2022,2022-03-31,annual,324.0,-412.0,61.0,-26.0,screener
KIMS,Mar 2023,2023-03-31,annual,432.0,-416.0,20.0,36.0,screener
KIMS,Mar 2024,2024-03-31,annual,521.0,-753.0,217.0,-15.0,screener
KIMS,Mar 2025,2025-03-31,annual,582.0,-1116.0,543.0,9.0,screener
KIMS,Mar 2026,2026-03-31,annual,511.0,-1452.0,940.0,-1.0,screener
KIRIINDUS,Mar 2022,2022-03-31,annual,92.0,-29.0,-57.0,6.0,screener
KIRIINDUS,Mar 2023,2023-03-31,annual,89.0,-18.0,-57.0,14.0,screener
KIRIINDUS,Mar 2024,2024-03-31,annual,-77.0,29.0,50.0,2.0,screener
KIRIINDUS,Mar 2025,2025-03-31,annual,-342.0,-842.0,1194.0,9.0,screener
KIRIINDUS,Mar 2026,2026-03-31,annual,4555.0,-3050.0,-966.0,539.0,screener
KIRLFER,Mar 2022,2022-03-31,annual,345.0,-190.0,-85.0,71.0,screener
KIRLFER,Mar 2023,2023-03-31,annual,798.0,-399.0,-423.0,-25.0,screener
KIRLFER,Mar 2024,2024-03-31,annual,563.0,-521.0,-62.0,-20.0,screener
KIRLFER,Mar 2025,2025-03-31,annual,656.0,-475.0,-173.0,8.0,screener
KIRLFER,Mar 2026,2026-03-31,annual,942.0,-444.0,-453.0,45.0,screener
KIRLOSBROS,Mar 2022,2022-03-31,annual,114.0,-183.0,30.0,-39.0,screener_yfinance_fallback_normalized
KIRLOSBROS,Mar 2023,2023-03-31,annual,329.0,-73.0,-169.0,87.0,screener_yfinance_fallback_normalized
KIRLOSBROS,Mar 2024,2024-03-31,annual,370.0,-166.0,-159.0,45.0,screener_yfinance_fallback_normalized
KIRLOSBROS,Mar 2025,2025-03-31,annual,386.0,-236.0,-92.0,57.0,screener_yfinance_fallback_normalized
KIRLOSBROS,Mar 2026,2026-03-31,annual,334.0,-213.0,-44.0,78.0,screener_yfinance_fallback_normalized
KIRLOSENG,Mar 2022,2022-03-31,annual,-1041.0,-3.0,950.0,-93.0,screener
KIRLOSENG,Mar 2023,2023-03-31,annual,-920.0,-145.0,1182.0,117.0,screener
KIRLOSENG,Mar 2024,2024-03-31,annual,-469.0,-109.0,800.0,223.0,screener
KIRLOSENG,Mar 2025,2025-03-31,annual,-739.0,-522.0,1509.0,248.0,screener
KIRLOSENG,Mar 2026,2026-03-31,annual,932.0,-321.0,-589.0,23.0,screener
KIRLOSIND,Mar 2022,2022-03-31,annual,317.0,-211.0,-56.0,50.0,screener
KIRLOSIND,Mar 2023,2023-03-31,annual,760.0,-369.0,-397.0,-5.0,screener
KIRLOSIND,Mar 2024,2024-03-31,annual,576.0,-600.0,-5.0,-29.0,screener
KIRLOSIND,Mar 2025,2025-03-31,annual,598.0,-537.0,-70.0,-8.0,screener
KIRLOSIND,Mar 2026,2026-03-31,annual,870.0,-471.0,-355.0,45.0,screener
KIRLPNU,Mar 2014,2014-03-31,annual,63.0,-48.0,-18.0,-3.0,screener
KIRLPNU,Mar 2015,2015-03-31,annual,3.0,20.0,-15.0,8.0,screener
KIRLPNU,Mar 2016,2016-03-31,annual,53.0,-30.0,-18.0,4.0,screener
KIRLPNU,Mar 2025,2025-03-31,annual,215.0,-156.0,-46.0,14.0,screener
KIRLPNU,Mar 2026,2026-03-31,annual,233.0,-111.0,-71.0,50.0,screener
KISSHT,Mar 2022,2022-03-31,annual,-16.0,33.0,19.0,37.0,screener
KISSHT,Mar 2023,2023-03-31,annual,48.0,24.0,507.0,579.0,screener
KISSHT,Mar 2024,2024-03-31,annual,-637.0,40.0,312.0,-285.0,screener
KISSHT,Mar 2025,2025-03-31,annual,-661.0,-33.0,542.0,-152.0,screener
KISSHT,Mar 2026,2026-03-31,annual,-461.0,-70.0,608.0,77.0,screener
KITEX,Mar 2022,2022-03-31,annual,-10.0,-46.0,60.0,4.0,screener
KITEX,Mar 2023,2023-03-31,annual,295.0,-415.0,57.0,-62.0,screener
KITEX,Mar 2024,2024-03-31,annual,-38.0,-607.0,650.0,4.0,screener
KITEX,Mar 2025,2025-03-31,annual,54.0,-455.0,390.0,-10.0,screener
KITEX,Mar 2026,2026-03-31,annual,346.0,-341.0,64.0,68.0,screener
KKCL,Mar 2022,2022-03-31,annual,57.0,-2.0,-32.0,23.0,screener
KKCL,Mar 2023,2023-03-31,annual,75.0,-18.0,-52.0,5.0,screener
KKCL,Mar 2024,2024-03-31,annual,136.0,-10.0,-66.0,59.0,screener
KKCL,Mar 2025,2025-03-31,annual,14.0,-184.0,-20.0,-191.0,screener
KKCL,Mar 2026,2026-03-31,annual,183.0,-28.0,-51.0,104.0,screener
KLBRENG-B,Mar 2024,2024-03-31,annual,26.0,-100.0,74.0,0.0,screener
KLBRENG-B,Mar 2025,2025-03-31,annual,-10.0,-103.0,117.0,4.0,screener
KLBRENG-B,Mar 2026,2026-03-31,annual,-18.0,-24.0,68.0,26.0,screener
KMEW,Mar 2022,2022-03-31,annual,35.0,-31.0,7.0,11.0,screener
KMEW,Mar 2023,2023-03-31,annual,21.0,-23.0,35.0,33.0,screener
KMEW,Mar 2024,2024-03-31,annual,38.0,-72.0,28.0,-5.0,screener
KMEW,Mar 2025,2025-03-31,annual,58.0,-127.0,64.0,-6.0,screener
KMEW,Mar 2026,2026-03-31,annual,74.0,-379.0,347.0,42.0,screener
KNRCON,Mar 2022,2022-03-31,annual,-336.0,-408.0,765.0,20.0,screener
KNRCON,Mar 2023,2023-03-31,annual,1194.0,67.0,-1217.0,44.0,screener
KNRCON,Mar 2024,2024-03-31,annual,-297.0,-34.0,496.0,165.0,screener
KNRCON,Mar 2025,2025-03-31,annual,-567.0,-167.0,480.0,-253.0,screener
KNRCON,Mar 2026,2026-03-31,annual,-149.0,-139.0,371.0,83.0,screener
KODYTECH,Mar 2025,2025-03-31,annual,-8.0,-35.0,38.0,-4.0,screener
KODYTECH,Mar 2026,2026-03-31,annual,-19.0,-42.0,100.0,39.0,screener
KOHINOOR,Mar 2022,2022-03-31,annual,79.0,5.0,-84.0,0.0,screener
KOHINOOR,Mar 2023,2023-03-31,annual,22.0,0.0,-21.0,0.0,screener
KOHINOOR,Mar 2024,2024-03-31,annual,28.0,-5.0,-25.0,-1.0,screener
KOHINOOR,Mar 2025,2025-03-31,annual,439.0,2.0,-440.0,1.0,screener
KOHINOOR,Mar 2026,2026-03-31,annual,-65.0,200.0,-135.0,0.0,screener
KOLTEPATIL,Mar 2022,2022-03-31,annual,355.0,-115.0,-206.0,34.0,screener
KOLTEPATIL,Mar 2023,2023-03-31,annual,198.0,-59.0,-59.0,79.0,screener
KOLTEPATIL,Mar 2024,2024-03-31,annual,-111.0,-134.0,319.0,74.0,screener
KOLTEPATIL,Mar 2025,2025-03-31,annual,282.0,-241.0,-160.0,-119.0,screener
KOLTEPATIL,Mar 2026,2026-03-31,annual,217.0,-474.0,278.0,21.0,screener
KOTAKBANK,Mar 2022,2022-03-31,annual,8418.0,-11018.0,7549.0,4949.0,screener
KOTAKBANK,Mar 2023,2023-03-31,annual,-1242.0,-10381.0,1883.0,-9740.0,screener
KOTAKBANK,Mar 2024,2024-03-31,annual,15685.0,-8919.0,15515.0,22281.0,screener
KOTAKBANK,Mar 2025,2025-03-31,annual,16916.0,-25226.0,22165.0,13855.0,screener
