"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
1127,"SAFARI","SAFARI","MICRO_CAP",2159,1.81,1.86,NA,25.3,59,"BEARISH",5.73,3,6,0,NA,26203852.7,"SELL",2025-09-02
1225,"LIQUIDPLUS","LIQUIDPLUS","MICRO_CAP",1048.5,0.01,0.08,NA,25.3,100,"STRONG_BULLISH",4.8,2,12,0,NA,19111226.42,"SELL",2025-09-02
1237,"GULPOLY","GULPOLY","MICRO_CAP",163.06,1.27,-0.85,NA,25.3,41.7,"STRONG_BEARISH",-4.83,1,13,0,NA,18065011.69,"SELL",2025-09-02
1315,"AONELIQUID","AONELIQUID","MICRO_CAP",1023.67,0.01,0.08,NA,25.3,100,"STRONG_BULLISH",4.79,2,12,0,10,13168460.72,"SELL",2025-09-02
1462,"LIQUIDSHRI","LIQUIDSHRI","MICRO_CAP",1068.67,0.01,0.08,NA,25.3,100,"STRONG_BULLISH",4.76,2,12,0,NA,6852336.49,"SELL",2025-09-02
1488,"KOKUYOCMLN","KOKUYOCMLN","MICRO_CAP",115.52,1.12,1.46,NA,25.3,52.1,"BULLISH",-4.68,2,15,0,NA,6149491.19,"SELL",2025-09-02
1602,"HDFCLIQUID","HDFCLIQUID","MICRO_CAP",1025.93,0.02,0.08,NA,25.3,100,"STRONG_BULLISH",4.73,2,12,0,NA,3567083.56,"SELL",2025-09-02
1619,"DCI","DCI","MICRO_CAP",252.35,-2.31,2.26,NA,25.3,54.7,"BEARISH",-5.15,4,6,15,53.58,3265105.7,"SELL",2025-09-02
1638,"BANSWRAS","BANSWRAS","MICRO_CAP",124.3,1.12,0.24,NA,25.3,32.7,"BEARISH",-5.66,0,10,10,41.89,2979752.24,"SELL",2025-09-02
1764,"MOHEALTH","MOHEALTH","MICRO_CAP",44.32,-0.11,-0.83,NA,25.3,41.9,"BULLISH",5.41,2,8,0,NA,1464278.12,"SELL",2025-09-02
1796,"ABSLLIQUID","ABSLLIQUID","MICRO_CAP",1000,0,0,NA,25.3,50.3,"BULLISH",3.78,1,8,0,10,1155994.03,"SELL",2025-09-02
1861,"LFIC","LFIC","MICRO_CAP",200.75,-1.05,-1.7,NA,25.3,40.6,"BEARISH",-2.26,2,8,0,NA,802797.03,"SELL",2025-09-02
1886,"GSEC5IETF","GSEC5IETF","MICRO_CAP",62.55,0.35,0.1,NA,25.3,46,"BEARISH",3.41,1,12,0,NA,698772.12,"SELL",2025-09-02
1933,"NIPPOBATRY","NIPPOBATRY","MICRO_CAP",477.3,1.46,-0.54,NA,25.3,52.9,"BULLISH",6.07,3,6,0,NA,466658.2,"SELL",2025-09-02
1939,"DNAMEDIA","DNAMEDIA","MICRO_CAP",4.58,1.1,-2.55,NA,25.3,43.9,"STRONG_BEARISH",-0.4,1,13,0,NA,452196.21,"SELL",2025-09-02
1940,"AVROIND","AVROIND","MICRO_CAP",148.51,0.29,-2.1,NA,25.3,38.2,"STRONG_BEARISH",-3.35,0,8,20,61.65,450477.92,"SELL",2025-09-02
2016,"NIFTY100EW","NIFTY100EW","MICRO_CAP",32.73,0.12,-2.09,NA,25.3,48.5,"BULLISH",4.92,2,10,0,NA,192627.85,"SELL",2025-09-02
2018,"EQUAL200","EQUAL200","MICRO_CAP",12.87,0.39,0.55,NA,25.3,50.6,"BULLISH",4.01,2,8,0,NA,185041.25,"SELL",2025-09-02
2027,"HEALTHADD","HEALTHADD","MICRO_CAP",144.84,0.15,-0.83,NA,25.3,43.2,"BULLISH",6.17,2,8,0,NA,165453.04,"SELL",2025-09-02
2075,"NAGREEKCAP","NAGREEKCAP","MICRO_CAP",25.96,1.29,1.72,NA,25.3,47.4,"STRONG_BEARISH",5.5,3,10,0,NA,12141.61,"SELL",2025-09-02
105,"YESBANK","YESBANK","MID_CAP",19.55,0,3.17,NA,24.7,54.9,"BEARISH",2.87,4,10,0,NA,1407868404.85,"SELL",2025-09-02
227,"APLAPOLLO","APLAPOLLO","SMALL_CAP",1653.7,0.85,1.52,NA,24.7,55.2,"BEARISH",-2.78,1,15,0,10,678342444.9,"SELL",2025-09-02
263,"BANDHANBNK","BANDHANBNK","SMALL_CAP",162.04,0.43,-2.3,NA,24.7,38.5,"BULLISH",-6.22,0,6,20,65.58,561612358.55,"SELL",2025-09-02
466,"KSCL","KSCL","MICRO_CAP",1176.1,-1.04,2.24,NA,24.7,58.4,"BEARISH",-2.1,3,8,0,NA,242503269.8,"SELL",2025-09-02
480,"WABAG","WABAG","MICRO_CAP",1510.4,1.26,-0.78,NA,24.7,45.6,"STRONG_BULLISH",6.24,2,6,0,NA,230594841.6,"SELL",2025-09-02
509,"FSL","FSL","MICRO_CAP",366.75,2.26,3.62,NA,24.7,54.9,"BULLISH",1.41,3,8,0,NA,207448110.3,"SELL",2025-09-02
537,"JYOTISTRUC","JYOTISTRUC","MICRO_CAP",15.62,3.79,0.06,NA,24.7,38.1,"STRONG_BEARISH",-11.05,2,16,0,NA,185074455.95,"SELL",2025-09-02
580,"KPIGREEN","KPIGREEN","MICRO_CAP",492.05,0.02,-1.25,NA,24.7,42,"BEARISH",6.57,2,8,0,NA,157681906.05,"SELL",2025-09-02
608,"MAMATA","MAMATA","MICRO_CAP",405.8,-1.66,0.88,NA,24.7,39.5,"BEARISH",1.02,1,8,0,NA,145107135.85,"SELL",2025-09-02
719,"IIFLCAPS","IIFLCAPS","MICRO_CAP",305.6,0.16,-0.86,NA,24.7,44.6,"BULLISH",-2.53,0,11,0,NA,103521876.75,"SELL",2025-09-02
758,"PRINCEPIPE","PRINCEPIPE","MICRO_CAP",334.1,-0.7,-0.15,NA,24.7,52.1,"BULLISH",1.96,1,10,0,NA,89726870.85,"SELL",2025-09-02
785,"ECOSMOBLTY","ECOSMOBLTY","MICRO_CAP",272.1,-2.46,-4.56,NA,24.7,40.4,"BEARISH",-2.29,4,4,0,NA,81189690.35,"SELL",2025-09-02
834,"CARERATING","CARERATING","MICRO_CAP",1550.1,-1.81,-1.61,NA,24.7,34.9,"BEARISH",-10.42,0,10,15,52.76,70695196.2,"SELL",2025-09-02
843,"PHARMABEES","PHARMABEES","MICRO_CAP",22.3,-0.18,-1.24,NA,24.7,42.1,"BULLISH",4.91,1,10,0,NA,69301402.87,"SELL",2025-09-02
851,"MASTERTR","MASTERTR","MICRO_CAP",152.53,-0.1,-5.6,NA,24.7,45,"BULLISH",5.14,2,6,0,NA,65839882.31,"SELL",2025-09-02
953,"QUESS","QUESS","MICRO_CAP",273.1,1.3,2.46,NA,24.7,42.5,"STRONG_BEARISH",-4.71,0,15,0,NA,47230693.6,"SELL",2025-09-02
995,"JTEKTINDIA","JTEKTINDIA","MICRO_CAP",137.23,0.47,5.47,NA,24.7,58.6,"BEARISH",2.8,3,10,0,NA,39139229.47,"SELL",2025-09-02
998,"AWFIS","AWFIS","MICRO_CAP",570,0.54,-0.98,NA,24.7,43.1,"BEARISH",-9.3,0,13,15,55.21,38956719.55,"SELL",2025-09-02
1057,"NEXT50IETF","NEXT50IETF","MICRO_CAP",70.44,0.56,0.28,NA,24.7,50.7,"BULLISH",4.8,2,8,0,NA,32742481.22,"SELL",2025-09-02
1084,"EPIGRAL","EPIGRAL","MICRO_CAP",1797.8,-0.58,0.37,NA,24.7,43.7,"BULLISH",7.62,2,6,0,NA,29813399.3,"SELL",2025-09-02
1113,"MIDCAPETF","MIDCAPETF","MICRO_CAP",21.53,0.14,0.23,NA,24.7,47.4,"BULLISH",3.55,2,9,0,NA,27588693.28,"SELL",2025-09-02
1194,"ICICIB22","ICICIB22","MICRO_CAP",106.99,0.6,1.38,NA,24.7,47.7,"BEARISH",1.46,2,8,0,NA,20717517.66,"SELL",2025-09-02
1219,"SCILAL","SCILAL","MICRO_CAP",49.57,0.26,0.65,NA,24.7,43.6,"BULLISH",-3.25,1,11,0,NA,19328629.42,"SELL",2025-09-02
1256,"LINCOLN","LINCOLN","MICRO_CAP",556.1,2.35,2.63,NA,24.7,53.6,"STRONG_BEARISH",2.86,2,12,0,NA,16876399,"SELL",2025-09-02
1313,"ORIENTPPR","ORIENTPPR","MICRO_CAP",28,-0.25,-0.5,NA,24.7,48.3,"BULLISH",5.78,2,6,0,NA,13457240.7,"SELL",2025-09-02
1340,"TTKHLTCARE","TTKHLTCARE","MICRO_CAP",1148.2,-0.68,0.5,NA,24.7,40.1,"BULLISH",-6.31,2,10,0,NA,11654403,"SELL",2025-09-02
1343,"SETFNN50","SETFNN50","MICRO_CAP",713.83,0.65,0.41,NA,24.7,50.7,"BULLISH",4.52,2,8,0,NA,11620015.55,"SELL",2025-09-02
1397,"INFRAIETF","INFRAIETF","MICRO_CAP",92.17,0.21,-0.05,NA,24.7,44.9,"BULLISH",2.61,1,9,0,NA,9221994.81,"SELL",2025-09-02
1491,"SGIL","SGIL","MICRO_CAP",538.05,1.36,-0.51,NA,24.7,50.3,"STRONG_BULLISH",0.83,2,10,0,NA,6018073.05,"SELL",2025-09-02
1538,"5PAISA","5PAISA","MICRO_CAP",362.3,0.71,1.23,NA,24.7,39.8,"STRONG_BEARISH",-3.32,0,8,15,56.18,4864917.8,"SELL",2025-09-02
1558,"MUTHOOTCAP","MUTHOOTCAP","MICRO_CAP",278,0.91,1.92,NA,24.7,40.7,"BEARISH",-2.99,0,11,0,NA,4517421.55,"SELL",2025-09-02
1599,"COASTCORP","COASTCORP","MICRO_CAP",31.07,1.64,-3.12,NA,24.7,32.7,"STRONG_BEARISH",-17,2,6,15,57.3,3618582.11,"SELL",2025-09-02
1646,"PRIMO","PRIMO","MICRO_CAP",25.83,-1.79,-1.97,NA,24.7,41.4,"BEARISH",1.55,1,8,0,NA,2912458.54,"SELL",2025-09-02
1659,"TRIGYN","TRIGYN","MICRO_CAP",75.43,-0.24,-0.04,NA,24.7,39.3,"BEARISH",-3.75,1,12,0,NA,2610794.59,"SELL",2025-09-02
1743,"LAMBODHARA","LAMBODHARA","MICRO_CAP",128.43,4.27,5.48,NA,24.7,51.3,"BEARISH",-0.63,2,12,0,NA,1603374.5,"SELL",2025-09-02
1747,"PLASTIBLEN","PLASTIBLEN","MICRO_CAP",191.4,1.62,0.92,NA,24.7,47.6,"BULLISH",-3.53,1,11,0,NA,1572607.04,"SELL",2025-09-02
1750,"PATINTLOG","PATINTLOG","MICRO_CAP",14.89,-0.53,-2.23,NA,24.7,32.8,"BEARISH",3.98,1,10,0,NA,1536570.5,"SELL",2025-09-02
1761,"AVG","AVG","MICRO_CAP",222.76,2.92,-1.06,NA,24.7,37,"BEARISH",-18.15,0,6,25,73.25,1477745.9,"SELL",2025-09-02
1837,"SUMIT","SUMIT","MICRO_CAP",92.28,-0.3,-2.86,NA,24.7,44.8,"BULLISH",3.89,3,10,0,NA,956185.91,"SELL",2025-09-02
1888,"AKG","AKG","MICRO_CAP",12.55,-1.57,1.46,NA,24.7,45.8,"STRONG_BEARISH",-3.8,4,8,0,10,692510.74,"SELL",2025-09-02
1929,"HDFCBSE500","HDFCBSE500","MICRO_CAP",36.53,0.22,-0.41,NA,24.7,45.2,"BULLISH",2.72,2,10,0,NA,490379.5,"SELL",2025-09-02
1930,"NEXT30ADD","NEXT30ADD","MICRO_CAP",38.53,-0.21,-0.21,NA,24.7,49.2,"BULLISH",4.17,2,8,0,NA,475271.18,"SELL",2025-09-02
1935,"HEXATRADEX","HEXATRADEX","MICRO_CAP",177.12,-0.29,-0.1,NA,24.7,43,"STRONG_BEARISH",1.49,1,12,0,NA,465780.63,"SELL",2025-09-02
1941,"SILLYMONKS","SILLYMONKS","MICRO_CAP",15.59,-0.57,-3.71,NA,24.7,41.4,"BEARISH",-3.42,1,10,0,NA,445862.66,"SELL",2025-09-02
1954,"DTIL","DTIL","MICRO_CAP",191.29,-0.18,-1.56,NA,24.7,45.7,"BULLISH",3.27,2,10,0,NA,403406.4,"SELL",2025-09-02
1968,"MODIRUBBER","MODIRUBBER","MICRO_CAP",116.15,3.63,2.02,NA,24.7,45.7,"BULLISH",20.7,6,0,0,NA,349669.82,"SELL",2025-09-02
1993,"ESG","ESG","MICRO_CAP",42.32,0.14,-0.42,NA,24.7,48.5,"BULLISH",3.57,2,8,0,NA,251295.94,"SELL",2025-09-02
2037,"SALONA","SALONA","MICRO_CAP",243.74,-0.59,2.48,NA,24.7,47.7,"BEARISH",5.15,2,10,0,NA,140376.02,"SELL",2025-09-02
20,"SUZLON","SUZLON","LARGE_CAP",58.25,0.67,2.25,NA,24,40.6,"BEARISH",-4.1,0,13,0,NA,4268784624.44,"SELL",2025-09-02
58,"KALYANKJIL","KALYANKJIL","MID_CAP",508.7,-0.26,2.07,NA,24,37.9,"BEARISH",1.92,1,10,0,NA,2200490930.25,"SELL",2025-09-02
218,"BHARATFORG","BHARATFORG","SMALL_CAP",1134.6,0.73,1.1,NA,24,43.3,"BEARISH",-7.46,0,11,15,54.83,708405772.5,"SELL",2025-09-02
441,"ABREL","ABREL","MICRO_CAP",1821.3,2.48,1.85,NA,24,42.6,"STRONG_BEARISH",-21.11,1,18,0,10,261656573.7,"SELL",2025-09-02
636,"LTFOODS","LTFOODS","MICRO_CAP",436.7,1.09,-0.19,NA,24,42.3,"BEARISH",4.67,1,10,0,NA,136669445.6,"SELL",2025-09-02
655,"PTCIL","PTCIL","MICRO_CAP",13807,-0.24,-1.12,NA,24,42.6,"BEARISH",1.95,1,12,0,NA,128692822,"SELL",2025-09-02
728,"KOPRAN","KOPRAN","MICRO_CAP",159.81,0.95,1.98,NA,24,44.4,"STRONG_BEARISH",-10.71,5,9,0,NA,100433590.13,"SELL",2025-09-02
732,"ARVIND","ARVIND","MICRO_CAP",288.85,1.14,2.07,NA,24,36.4,"STRONG_BEARISH",-13.62,1,6,15,57.39,99255249.35,"SELL",2025-09-02
926,"WSTCSTPAPR","WSTCSTPAPR","MICRO_CAP",513.55,0.61,-1.26,NA,24,50.6,"BULLISH",5.8,2,4,0,NA,50179817.85,"SELL",2025-09-02
927,"MANINFRA","MANINFRA","MICRO_CAP",160.7,0.71,-1.9,NA,24,41.5,"BEARISH",3.79,1,11,0,NA,50042503.07,"SELL",2025-09-02
984,"GHCL","GHCL","MICRO_CAP",559.35,-0.52,-0.03,NA,24,42.6,"BEARISH",1.57,1,6,0,NA,40775551.55,"SELL",2025-09-02
1019,"ALIVUS","ALIVUS","MICRO_CAP",934.75,-0.19,-1.45,NA,24,37.1,"BEARISH",-2.58,0,8,15,55.45,36409896.9,"SELL",2025-09-02
1059,"RATNAVEER","RATNAVEER","MICRO_CAP",145.55,1.34,-0.72,NA,24,50.2,"BULLISH",-0.71,1,15,0,NA,32606660.29,"SELL",2025-09-02
1077,"LUXIND","LUXIND","MICRO_CAP",1300.8,1.32,0.32,NA,24,40.4,"STRONG_BEARISH",-4.27,1,11,0,NA,30496606.5,"SELL",2025-09-02
1134,"ADSL","ADSL","MICRO_CAP",165.1,1.15,4.93,NA,24,50.6,"STRONG_BEARISH",-3.89,1,17,0,10,25516534.41,"SELL",2025-09-02
1136,"JLHL","JLHL","MICRO_CAP",1447.8,0.65,1.51,NA,24,55,"STRONG_BEARISH",3.03,2,10,0,NA,25439947.1,"SELL",2025-09-02
1218,"IKIO","IKIO","MICRO_CAP",209.58,-0.46,-2.33,NA,24,51.6,"BEARISH",3.36,3,8,0,NA,19346758.92,"SELL",2025-09-02
1306,"HONDAPOWER","HONDAPOWER","MICRO_CAP",2820.3,0.82,0.79,NA,24,45.5,"BULLISH",6.43,2,6,0,NA,13744771.9,"SELL",2025-09-02
1310,"SASKEN","SASKEN","MICRO_CAP",1413.3,-1.7,0.5,NA,24,41.7,"STRONG_BEARISH",5.06,2,10,0,NA,13575636.8,"SELL",2025-09-02
1311,"SMSPHARMA","SMSPHARMA","MICRO_CAP",234.65,-0.55,1.4,NA,24,50.1,"BEARISH",4.32,2,10,0,NA,13531094.05,"SELL",2025-09-02
1377,"ORIENTELEC","ORIENTELEC","MICRO_CAP",212.55,-0.54,0.02,NA,24,49.2,"BEARISH",1.9,1,12,0,NA,10175555.9,"SELL",2025-09-02
1388,"ESABINDIA","ESABINDIA","MICRO_CAP",5108,-0.26,-4.57,NA,24,41.3,"BULLISH",5.19,2,6,0,NA,9708025,"SELL",2025-09-02
1424,"KOTHARIPET","KOTHARIPET","MICRO_CAP",165.13,0,0.66,NA,24,49.3,"BULLISH",-3.62,2,10,0,NA,8301111.09,"SELL",2025-09-02
1460,"SENSEXIETF","SENSEXIETF","MICRO_CAP",915.69,-0.17,-0.73,NA,24,43.4,"BULLISH",1.67,1,8,0,NA,6964368.78,"SELL",2025-09-02
1483,"ASAL","ASAL","MICRO_CAP",489.3,1.01,0.71,NA,24,44.9,"BULLISH",-10.36,1,8,15,51.52,6315825.1,"SELL",2025-09-02
1547,"MALLCOM","MALLCOM","MICRO_CAP",1270.4,-2.22,6.38,NA,24,53.7,"BULLISH",1.29,1,8,0,NA,4766580.6,"SELL",2025-09-02
1608,"RACE","RACE","MICRO_CAP",242.31,3.2,4.98,NA,24,57.8,"STRONG_BEARISH",1.35,1,8,0,NA,3480667.49,"SELL",2025-09-02
1652,"CIFL","CIFL","MICRO_CAP",33.64,0.09,-1.72,NA,24,38.5,"NEUTRAL",-18.44,1,8,20,60.25,2744642.8,"SELL",2025-09-02
1685,"HINDCOMPOS","HINDCOMPOS","MICRO_CAP",464.35,-1.58,0.81,NA,24,44.4,"BEARISH",0.88,2,6,0,NA,2214785.75,"SELL",2025-09-02
1733,"SUTLEJTEX","SUTLEJTEX","MICRO_CAP",38.65,2.85,3.98,NA,24,47.4,"BEARISH",-7.65,0,18,0,NA,1726086.31,"SELL",2025-09-02
1824,"AYMSYNTEX","AYMSYNTEX","MICRO_CAP",190.53,-0.89,0.13,NA,24,35.6,"STRONG_BEARISH",-19.72,0,10,20,63.63,1014214.11,"SELL",2025-09-02
1868,"BEDMUTHA","BEDMUTHA","MICRO_CAP",133.53,-1.08,-1.95,NA,24,30.9,"STRONG_BEARISH",-6.1,0,8,20,63.93,770228.89,"SELL",2025-09-02
1885,"HINDCON","HINDCON","MICRO_CAP",33.06,3.02,1.97,NA,24,48.2,"STRONG_BEARISH",-3.04,1,13,0,NA,699039.25,"SELL",2025-09-02
1919,"LOVABLE","LOVABLE","MICRO_CAP",92.92,1.82,0.67,NA,24,47.9,"BULLISH",1.55,1,10,0,NA,544368.4,"SELL",2025-09-02
1937,"STEELCITY","STEELCITY","MICRO_CAP",104.58,0.83,0.13,NA,24,47.1,"BULLISH",5.89,2,6,0,NA,463143.55,"SELL",2025-09-02
1949,"MADHAV","MADHAV","MICRO_CAP",46.4,2.16,1.84,NA,24,56.4,"BULLISH",-0.96,1,12,0,NA,424292.77,"SELL",2025-09-02
1965,"ALKALI","ALKALI","MICRO_CAP",85.64,-0.51,-0.43,NA,24,35.8,"BEARISH",-8.51,0,8,20,64.36,361815.77,"SELL",2025-09-02
2020,"LICNFNHGP","LICNFNHGP","MICRO_CAP",274.63,0.2,-0.53,NA,24,47.3,"BULLISH",2.96,2,10,0,NA,182152.52,"SELL",2025-09-02
2043,"IDFNIFTYET","IDFNIFTYET","MICRO_CAP",269.83,0.28,-0.73,NA,24,44.8,"BULLISH",2.94,1,11,0,NA,114196.31,"SELL",2025-09-02
2044,"AXISVALUE","AXISVALUE","MICRO_CAP",28.23,0.57,1.18,NA,24,50.9,"BULLISH",4.71,2,6,0,10,113319.04,"SELL",2025-09-02
2065,"AXSENSEX","AXSENSEX","MICRO_CAP",83.17,0.43,-0.1,NA,24,48.6,"BULLISH",2.63,2,9,0,10,42009.89,"SELL",2025-09-02
41,"LIQUIDBEES","LIQUIDBEES","LARGE_CAP",999.99,0,0,NA,23.3,47.3,"STRONG_BEARISH",3.78,1,8,0,NA,2693625569.92,"SELL",2025-09-02
156,"NIFTYBEES","NIFTYBEES","SMALL_CAP",277.68,-0.18,-0.49,NA,23.3,44.8,"BULLISH",2.42,2,6,0,NA,1000919914.79,"SELL",2025-09-02
173,"ADANIGREEN","ADANIGREEN","SMALL_CAP",933.85,0.25,0.28,NA,23.3,43.8,"BULLISH",2.32,1,11,0,10,905744447.95,"SELL",2025-09-02
418,"JINDALSAW","JINDALSAW","MICRO_CAP",205.26,2.74,3.58,NA,23.3,47.1,"STRONG_BEARISH",-10.52,1,16,0,NA,298836316.86,"SELL",2025-09-02
422,"GSPL","GSPL","MICRO_CAP",297.55,1.36,0.42,NA,23.3,40.2,"STRONG_BEARISH",-2.3,2,11,0,NA,286704960.45,"SELL",2025-09-02
452,"MAHABANK","MAHABANK","MICRO_CAP",52.46,0.87,-1.45,NA,23.3,36,"BEARISH",1.16,1,6,0,NA,253748453.1,"SELL",2025-09-02
493,"BRIGADE","BRIGADE","MICRO_CAP",925.85,-0.15,-1.94,NA,23.3,35.2,"STRONG_BEARISH",-15.33,0,6,15,56.82,221081139.05,"SELL",2025-09-02
547,"CESC","CESC","MICRO_CAP",156.81,0.49,-2.99,NA,23.3,38,"BEARISH",-0.25,0,4,15,54.43,174718051.59,"SELL",2025-09-02
638,"ORIENTCEM","ORIENTCEM","MICRO_CAP",225.74,1.76,-2.66,NA,23.3,39.7,"STRONG_BEARISH",1.5,2,7,0,NA,134544470.54,"SELL",2025-09-02
672,"AFCONS","AFCONS","MICRO_CAP",425.95,0.11,-1.8,NA,23.3,52.9,"BEARISH",0.63,2,12,0,10,121291290.7,"SELL",2025-09-02
686,"SHANKARA","SHANKARA","MICRO_CAP",1007.35,3,4.02,NA,23.3,45.5,"BULLISH",3.45,1,4,0,NA,114574652.45,"SELL",2025-09-02
692,"SAMHI","SAMHI","MICRO_CAP",210.3,-1.59,1.03,NA,23.3,44.4,"BEARISH",1.13,1,10,0,NA,113672285.45,"SELL",2025-09-02
746,"MID150BEES","MID150BEES","MICRO_CAP",218.32,0.16,0.17,NA,23.3,47.7,"BULLISH",3.37,2,6,0,NA,94367955.59,"SELL",2025-09-02
750,"DCBBANK","DCBBANK","MICRO_CAP",123.75,0.62,1.33,NA,23.3,39.8,"STRONG_BEARISH",-9.48,0,13,15,51.91,92248260.51,"SELL",2025-09-02
754,"MANYAVAR","MANYAVAR","MICRO_CAP",743.85,0.72,-1.87,NA,23.3,42.4,"BULLISH",-3.32,1,11,0,NA,91320669.55,"SELL",2025-09-02
852,"LINDEINDIA","LINDEINDIA","MICRO_CAP",6380,0.18,-0.59,NA,23.3,45.7,"STRONG_BEARISH",1.6,1,12,0,NA,65750681.5,"SELL",2025-09-02
873,"LTGILTBEES","LTGILTBEES","MICRO_CAP",28.58,0.11,0.32,NA,23.3,39.6,"BEARISH",3.09,1,12,0,NA,61624034.76,"SELL",2025-09-02
946,"RHIM","RHIM","MICRO_CAP",479.55,0.18,1.55,NA,23.3,44.3,"BULLISH",1.97,1,10,0,NA,47870372,"SELL",2025-09-02
967,"APLLTD","APLLTD","MICRO_CAP",943.95,0.13,0.8,NA,23.3,42.5,"BULLISH",4.77,1,9,0,10,44266863.25,"SELL",2025-09-02
1030,"TMB","TMB","MICRO_CAP",422.35,-0.06,-0.52,NA,23.3,31.8,"STRONG_BEARISH",-0.49,1,12,0,NA,35623870.4,"SELL",2025-09-02
1031,"KSL","KSL","MICRO_CAP",827.75,-0.4,-2.67,NA,23.3,35,"BEARISH",-2.09,1,12,0,NA,35347332.3,"SELL",2025-09-02
1103,"TRACXN","TRACXN","MICRO_CAP",50.5,0.98,1.08,NA,23.3,36.5,"STRONG_BEARISH",-7.08,4,13,0,NA,28516817.35,"SELL",2025-09-02
1125,"TALBROAUTO","TALBROAUTO","MICRO_CAP",264.85,1.32,1.61,NA,23.3,44.5,"BEARISH",-5.05,0,15,0,NA,26377899.3,"SELL",2025-09-02
1233,"PIXTRANS","PIXTRANS","MICRO_CAP",1422.9,1.91,3.46,NA,23.3,48.9,"STRONG_BEARISH",-6.09,0,15,0,NA,18728155.3,"SELL",2025-09-02
1254,"VIKASECO","VIKASECO","MICRO_CAP",2.09,0.48,-0.48,NA,23.3,35.1,"STRONG_BEARISH",-11.26,4,13,0,NA,16916481.07,"SELL",2025-09-02
1260,"TINNARUBR","TINNARUBR","MICRO_CAP",828,2.56,1.43,NA,23.3,41.6,"BEARISH",-6.84,1,15,0,NA,16306430.65,"SELL",2025-09-02
1266,"SPORTKING","SPORTKING","MICRO_CAP",110.38,-1.52,0.27,NA,23.3,46.5,"BULLISH",7,2,6,0,NA,16141852.99,"SELL",2025-09-02
1291,"WEALTH","WEALTH","MICRO_CAP",1180.2,-3.7,-4.34,NA,23.3,41.4,"NEUTRAL",-4.71,2,8,0,NA,14541165.3,"SELL",2025-09-02
1305,"URJA","URJA","MICRO_CAP",13.68,1.03,2.93,NA,23.3,48.6,"NEUTRAL",-4.65,1,11,0,NA,13774870.38,"SELL",2025-09-02
1349,"ITDC","ITDC","MICRO_CAP",538.45,0.41,1.08,NA,23.3,40.9,"STRONG_BEARISH",-4.52,2,9,0,NA,11489973.9,"SELL",2025-09-02
1368,"SPLPETRO","SPLPETRO","MICRO_CAP",774.95,-0.48,0.89,NA,23.3,47.4,"BULLISH",1.28,1,10,0,NA,10601097.8,"SELL",2025-09-02
1395,"MID150CASE","MID150CASE","MICRO_CAP",10.55,0.19,0.09,NA,23.3,47.6,"BULLISH",3.5,2,6,0,NA,9248426.17,"SELL",2025-09-02
1435,"SRHHYPOLTD","SRHHYPOLTD","MICRO_CAP",602.25,-0.45,2.34,NA,23.3,45.3,"BEARISH",1.87,1,6,0,NA,7829456.35,"SELL",2025-09-02
1439,"RACLGEAR","RACLGEAR","MICRO_CAP",918.25,2.81,2.05,NA,23.3,50.8,"BEARISH",-1.6,0,16,0,NA,7616470.85,"SELL",2025-09-02
1440,"HDFCMOMENT","HDFCMOMENT","MICRO_CAP",30.32,-0.2,-0.43,NA,23.3,44.3,"BULLISH",-0.51,2,6,0,NA,7592543.33,"SELL",2025-09-02
1456,"RBZJEWEL","RBZJEWEL","MICRO_CAP",135.49,-0.45,1.73,NA,23.3,47.3,"NEUTRAL",2.76,2,12,0,NA,7045339.08,"SELL",2025-09-02
1498,"NCLIND","NCLIND","MICRO_CAP",215.26,0.4,0.11,NA,23.3,46.8,"BULLISH",2.62,2,10,0,NA,5854826.18,"SELL",2025-09-02
1621,"BANKBETF","BANKBETF","MICRO_CAP",54.46,-0.62,-1.93,NA,23.3,34.6,"BEARISH",0.08,3,6,0,10,3257358.29,"SELL",2025-09-02
1643,"MANAKSIA","MANAKSIA","MICRO_CAP",71.38,2.47,2.87,NA,23.3,48.6,"BEARISH",1.86,1,10,0,NA,2921380.76,"SELL",2025-09-02
1699,"ALMONDZ","ALMONDZ","MICRO_CAP",19.55,0.05,-3.27,NA,23.3,37.5,"STRONG_BEARISH",-1.09,0,8,15,57.8,2061169.6,"SELL",2025-09-02
1728,"PODDARMENT","PODDARMENT","MICRO_CAP",269.95,2.2,2.23,NA,23.3,36.9,"STRONG_BEARISH",-5.2,1,18,0,NA,1821216.7,"SELL",2025-09-02
1755,"SAMPANN","SAMPANN","MICRO_CAP",29.33,-1.84,-7.07,NA,23.3,41.4,"BULLISH",6.4,2,6,0,NA,1520319.8,"SELL",2025-09-02
1757,"AONENIFTY","AONENIFTY","MICRO_CAP",10.07,-0.3,-0.49,NA,23.3,45.7,"NEUTRAL",2.6,2,8,0,10,1512679.14,"SELL",2025-09-02
