"SYMBOL","ISIN","TIMESTAMP","OPEN","HIGH","LOW","CLOSE","LAST","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TOTALTRADES"
"HISARMETAL.NS","INE598C01011",2025-08-04,216.59,216.59,210.04,212.46,243.1,213.54,15378,"62397303.02",7171
"HITECH.NS","INE106T01025",2025-08-04,88.5,91.62,88.5,90.14,243.1,88.16,850456,"62397303.02",7171
"HITECHCORP.NS","INE120D01012",2025-08-04,188.95,189.88,177.61,181.71,243.1,186.19,17675,"62397303.02",7171
"HLEGLAS.NS","INE461D01028",2025-08-04,431.05,450,423,434.55,243.1,437.25,72305,"62397303.02",7171
"HLVLTD.NS","INE102A01024",2025-08-04,12.83,13.1,12.76,13.04,243.1,12.99,246768,"62397303.02",7171
"HMAAGRO.NS","INE0ECP01024",2025-08-04,31.25,32.55,30.5,31.04,243.1,30.61,209985,"62397303.02",7171
"HMVL.NS","INE871K01015",2025-08-04,91.95,100,89.05,90.64,243.1,88.92,956636,"62397303.02",7171
"HNDFDS.NS","INE254N01026",2025-08-04,550.2,557.45,541.1,554.3,243.1,550.15,40187,"62397303.02",7171
"HNGSNGBEES.NS","INF204KB19I1",2025-08-04,417.99,423.99,414,421.89,243.1,413.85,120678,"62397303.02",7171
"HOMEFIRST.NS","INE481N01025",2025-08-04,1196,1264.5,1186.7,1256.8,243.1,1197.3,502203,"62397303.02",7171
"HONASA.NS","INE0J5401028",2025-08-04,271.35,271.35,263.8,265.4,243.1,271.5,414994,"62397303.02",7171
"HONAUT.NS","INE671A01010",2025-08-04,37955,38300,37010,38175,243.1,38725,7333,"62397303.02",7171
"HONDAPOWER.NS","INE634A01018",2025-08-04,2914.7,2933.9,2845.3,2905.4,243.1,2871.6,5724,"62397303.02",7171
"HPAL.NS","INE0GSL01024",2025-08-04,48.92,49.82,48.18,49.22,243.1,48.94,62353,"62397303.02",7171
"HPIL.NS","INE05X901010",2025-08-04,147.08,149.8,140.89,145.3,243.1,147.89,17274,"62397303.02",7171
"HPL.NS","INE495S01016",2025-08-04,567.05,590,562.65,584.7,243.1,573.2,312924,"62397303.02",7171
"HSCL.NS","INE019C01026",2025-08-04,463.95,479,458.6,474.85,243.1,462.75,888341,"62397303.02",7171
"HUBTOWN.NS","INE703H01016",2025-08-04,336,345,327.4,340.5,243.1,333.3,848189,"62397303.02",7171
"HUDCO.NS","INE031A01017",2025-08-04,210.5,219.9,210.1,218.9,243.1,210.43,4160592,"62397303.02",7171
"HUHTAMAKI.NS","INE275B01026",2025-08-04,216.3,219.9,215.06,217.35,243.1,218.77,69280,"62397303.02",7171
"HYUNDAI.NS","INE0V6F01027",2025-08-04,2175,2199.4,2148,2189.2,243.1,2181,335160,"62397303.02",7171
"ICEMAKE.NS","INE520Y01019",2025-08-04,780,799,775.5,788.15,243.1,783.65,10611,"62397303.02",7171
"ICICIB22.NS","INF109KB15Y7",2025-08-04,108.1,108.1,106,107.57,243.1,106.56,488916,"62397303.02",7171
"ICICIBANK.NS","INE090A01021",2025-08-04,1476.8,1478.8,1461.3,1463.2,243.1,1471.6,6140054,"62397303.02",7171
"ICICIGI.NS","INE765G01017",2025-08-04,1866.9,1900.5,1858,1895.6,243.1,1867.3,567203,"62397303.02",7171
"ICICIPRULI.NS","INE726G01019",2025-08-04,602,612.85,600.35,611.5,243.1,601.05,452541,"62397303.02",7171
"ICIL.NS","INE483B01026",2025-08-04,264.95,268.45,258.15,266.45,243.1,260.65,104604,"62397303.02",7171
"ICRA.NS","INE725G01011",2025-08-04,6479.5,6509.5,6075,6258.5,243.1,6461.5,8614,"62397303.02",7171
"IDBI.NS","INE008A01015",2025-08-04,90.98,91.62,90,91.38,243.1,90.19,4334822,"62397303.02",7171
"IDEA.NS","INE669E01016",2025-08-04,6.77,6.88,6.6,6.84,243.1,6.6,413154881,"62397303.02",7171
"IDEAFORGE.NS","INE349Y01013",2025-08-04,435,442.95,429.8,433.15,243.1,432.85,294631,"62397303.02",7171
"IDFCFIRSTB.NS","INE092T01019",2025-08-04,67.58,69.46,67.3,69.33,243.1,67.58,16448393,"62397303.02",7171
"IDFNIFTYET.NS","INF194KA1U07",2025-08-04,269.86,271.22,269.17,270.5,243.1,269.86,161,"62397303.02",7171
"IEX.NS","INE022Q01020",2025-08-04,133.3,134.45,130.65,133.98,243.1,132.09,12654592,"62397303.02",7171
"IFBIND.NS","INE559A01017",2025-08-04,1316.1,1344,1312.1,1328.1,243.1,1333.3,22175,"62397303.02",7171
"IFCI.NS","INE039A01010",2025-08-04,58.19,58.39,57.2,57.58,243.1,57.96,2929703,"62397303.02",7171
"IFGLEXPOR.NS","INE133Y01011",2025-08-04,242,242,234.83,237.11,243.1,238.22,33550,"62397303.02",7171
"IGARASHI.NS","INE188B01013",2025-08-04,588.7,598.75,583.55,587.75,243.1,581.1,26731,"62397303.02",7171
"IGCL.NS","INE05J901018",2025-08-04,111.89,111.99,106.11,107.27,243.1,110.93,442316,"62397303.02",7171
"IGIL.NS","INE0Q9301021",2025-08-04,374.05,382.15,366,377.8,243.1,372.1,658664,"62397303.02",7171
"IGL.NS","INE203G01027",2025-08-04,202.11,207,200.69,206.19,243.1,201.54,2812084,"62397303.02",7171
"IGPL.NS","INE204A01010",2025-08-04,477,484.7,470,476.15,243.1,481.7,27380,"62397303.02",7171
"IIFL.NS","INE530B01024",2025-08-04,423,451.15,419.75,449.6,243.1,427.2,3552231,"62397303.02",7171
"IIFLCAPS.NS","INE489L01022",2025-08-04,312.15,322.85,308.3,317.8,243.1,312.2,223623,"62397303.02",7171
"IKIO.NS","INE0LOJ01019",2025-08-04,196,202,193.35,196.85,243.1,198.14,122030,"62397303.02",7171
"IKS.NS","INE115Q01022",2025-08-04,1607,1610.1,1563.3,1569.4,243.1,1601.8,210870,"62397303.02",7171
"IMAGICAA.NS","INE172N01012",2025-08-04,63.87,64.5,62.85,63.27,243.1,63.45,387519,"62397303.02",7171
"IMFA.NS","INE919H01018",2025-08-04,720.5,729.9,717.5,721.25,243.1,724.1,18749,"62397303.02",7171
"IMPAL.NS","INE547E01014",2025-08-04,1046,1046,1011.2,1028.5,243.1,1035.3,3579,"62397303.02",7171
"INDBANK.NS","INE841B01017",2025-08-04,32.66,34.75,32.56,33.48,243.1,32.65,33064,"62397303.02",7171
"INDGN.NS","INE065X01017",2025-08-04,581,589,575.15,587.55,243.1,577.3,954502,"62397303.02",7171
"INDHOTEL.NS","INE053A01029",2025-08-04,742.3,752.7,735.15,748.8,243.1,741.15,2240074,"62397303.02",7171
"INDIACEM.NS","INE383A01012",2025-08-04,359,369.85,356.1,361.5,243.1,362.1,334703,"62397303.02",7171
"INDIAGLYCO.NS","INE560A01015",2025-08-04,1666.7,1757,1665.1,1747.1,243.1,1666.6,135490,"62397303.02",7171
"INDIAMART.NS","INE933S01016",2025-08-04,2599,2601,2501.4,2525.1,243.1,2598.8,73505,"62397303.02",7171
"INDIANB.NS","INE562A01011",2025-08-04,621.2,638.85,619.05,638.15,243.1,621.2,1695329,"62397303.02",7171
"INDIANCARD.NS","INE061A01014",2025-08-04,292,300.45,288.05,291.5,243.1,290.65,4452,"62397303.02",7171
"INDIANHUME.NS","INE323C01030",2025-08-04,412.5,420.25,407.1,417.3,243.1,408,16862,"62397303.02",7171
"INDIASHLTR.NS","INE922K01024",2025-08-04,902.5,918.9,886.35,914.25,243.1,903.75,120372,"62397303.02",7171
"INDIGO.NS","INE646L01027",2025-08-04,5800,5817,5742,5780.5,243.1,5788.5,545636,"62397303.02",7171
"INDIGOPNTS.NS","INE09VQ01012",2025-08-04,1210.6,1210.6,1165,1194,243.1,1204.6,36060,"62397303.02",7171
"INDIQUBE.NS","INE06ST01018",2025-08-04,219.01,220.1,210.1,212.65,243.1,217.72,621181,"62397303.02",7171
"INDNIPPON.NS","INE092B01025",2025-08-04,796,808,780.55,801.9,243.1,783.65,46458,"62397303.02",7171
"INDOAMIN.NS","INE760F01028",2025-08-04,149.47,150.03,143.65,146.54,243.1,149.65,148480,"62397303.02",7171
"INDOCO.NS","INE873D01024",2025-08-04,306,309,301,302.5,243.1,309.35,25076,"62397303.02",7171
"INDOFARM.NS","INE622H01018",2025-08-04,200.49,202.96,192.42,193.4,243.1,200.36,86317,"62397303.02",7171
"INDOSTAR.NS","INE896L01010",2025-08-04,286.05,301.95,284.6,298,243.1,281.25,191485,"62397303.02",7171
"INDOTECH.NS","INE332H01014",2025-08-04,1687.5,1691.9,1625,1644.2,243.1,1670.7,17341,"62397303.02",7171
"INDOUS.NS","INE250Z01010",2025-08-04,166.25,175.75,165.32,174.76,243.1,169.39,17120,"62397303.02",7171
"INDOWIND.NS","INE227G01018",2025-08-04,17.54,18,17.5,17.79,243.1,18,102569,"62397303.02",7171
"INDRAMEDCO.NS","INE681B01017",2025-08-04,453.6,461.9,448,454.7,243.1,453.6,95893,"62397303.02",7171
"INDSWFTLTD.NS","INE788B01028",2025-08-04,16.35,16.89,16.35,16.45,243.1,16.65,22578,"62397303.02",7171
"INDTERRAIN.NS","INE611L01021",2025-08-04,37.5,38.28,37.3,37.41,243.1,37.85,25406,"62397303.02",7171
"INDUSINDBK.NS","INE095A01012",2025-08-04,783,805.6,781,804.05,243.1,783.7,2980888,"62397303.02",7171
"INDUSTOWER.NS","INE121J01017",2025-08-04,346,348.15,339.25,345.8,243.1,345.1,6962596,"62397303.02",7171
"INFIBEAM.NS","INE483S01020",2025-08-04,15.45,15.64,15.26,15.49,243.1,15.38,7024421,"62397303.02",7171
"INFOBEAN.NS","INE344S01016",2025-08-04,548,558.9,520.5,553.3,243.1,549.1,114790,"62397303.02",7171
"INFRABEES.NS","INF732E01268",2025-08-04,932.54,938.11,924.34,934.09,243.1,926.4,5334,"62397303.02",7171
"INFRAIETF.NS","INF109KC16E5",2025-08-04,92.33,93.5,91.9,93.05,243.1,92.32,372260,"62397303.02",7171
"INFY.NS","INE009A01021",2025-08-04,1461.5,1482.8,1451,1480.5,243.1,1469.6,8610216,"62397303.02",7171
"INGERRAND.NS","INE177A01018",2025-08-04,3789.4,3796.2,3714.1,3761.2,243.1,3773.7,11281,"62397303.02",7171
"INNOVACAP.NS","INE0DUT01020",2025-08-04,888,901,884.1,894.5,243.1,887.7,15269,"62397303.02",7171
"INNOVANA.NS","INE403Y01018",2025-08-04,504.9,534.95,485,492.4,243.1,501.5,16396,"62397303.02",7171
"INOXINDIA.NS","INE616N01034",2025-08-04,1142,1179.8,1138.2,1174.9,243.1,1139.6,83661,"62397303.02",7171
"INOXWIND.NS","INE066P01011",2025-08-04,152.5,154,151.03,153.31,243.1,151.76,3614524,"62397303.02",7171
"INSECTICID.NS","INE070I01018",2025-08-04,1043,1074.1,1030.1,1044.4,243.1,1035.2,45328,"62397303.02",7171
"INTELLECT.NS","INE306R01017",2025-08-04,975,1013.8,971.1,1007.9,243.1,981.9,421950,"62397303.02",7171
"INTENTECH.NS","INE781A01025",2025-08-04,83.8,84.88,82.82,84.38,243.1,83.1,101471,"62397303.02",7171
"INTERNET.NS","INF769K01PB6",2025-08-04,13.87,13.97,13.79,13.93,243.1,13.86,20488,"62397303.02",7171
"INTLCONV.NS","INE575C01027",2025-08-04,88.24,90.2,86.05,86.77,243.1,87.06,128489,"62397303.02",7171
"INVENTURE.NS","INE878H01024",2025-08-04,1.5,1.54,1.47,1.52,243.1,1.51,966228,"62397303.02",7171
"IOB.NS","INE565A01014",2025-08-04,36.95,37.2,36.65,37.04,243.1,36.81,3248540,"62397303.02",7171
"IOC.NS","INE242A01010",2025-08-04,141.72,142.9,139.72,142.38,243.1,141.03,8163596,"62397303.02",7171
"IOLCP.NS","INE485C01029",2025-08-04,101,103,99.68,101.65,243.1,100.17,2857061,"62397303.02",7171
"IONEXCHANG.NS","INE570A01022",2025-08-04,459.95,467.55,452,465.05,243.1,456.8,113112,"62397303.02",7171
"IPCALAB.NS","INE571A01038",2025-08-04,1450.1,1463.5,1418.6,1443.2,243.1,1450.2,126388,"62397303.02",7171
"IPL.NS","INE0D6701023",2025-08-04,223.06,229,221.3,226.91,243.1,221.29,351612,"62397303.02",7171
"IRB.NS","INE821I01022",2025-08-04,44.37,45.41,44.05,45.24,243.1,44.33,8566971,"62397303.02",7171
"IRCON.NS","INE962Y01021",2025-08-04,175.64,178.72,173.74,177.96,243.1,174.34,2228916,"62397303.02",7171
"IRCTC.NS","INE335Y01020",2025-08-04,717,732.2,712.7,729.9,243.1,719.2,551240,"62397303.02",7171
"IREDA.NS","INE202E01016",2025-08-04,146.5,148.49,145.86,148.03,243.1,145.69,5468185,"62397303.02",7171
"IRFC.NS","INE053F01010",2025-08-04,127.42,130.08,127.31,129.74,243.1,126.89,10135790,"62397303.02",7171
"IRMENERGY.NS","INE07U701015",2025-08-04,303.45,303.45,285.3,288.55,243.1,300.4,56285,"62397303.02",7171
"ISFT.NS","INE566K01011",2025-08-04,100.6,101.89,98.61,99.69,243.1,98.62,7621,"62397303.02",7171
"ISGEC.NS","INE858B01029",2025-08-04,1099.8,1115.4,1070,1097.1,243.1,1090.5,31947,"62397303.02",7171
"IT.NS","INF174KA1GC5",2025-08-04,38.19,38.44,37.42,38.17,243.1,37.72,242842,"62397303.02",7171
"ITBEES.NS","INF204KB15V2",2025-08-04,37.85,39.01,37.52,38.46,243.1,37.87,8202997,"62397303.02",7171
"ITC.NS","INE154A01025",2025-08-04,420.2,422.5,415.1,416.85,243.1,416.45,18352458,"62397303.02",7171
"ITCHOTELS.NS","INE379A01028",2025-08-04,225,231.3,222.4,229.22,243.1,224.22,3032526,"62397303.02",7171
"ITDC.NS","INE353K01014",2025-08-04,574.1,580.4,571,576.6,243.1,572.8,13609,"62397303.02",7171
"ITDCEM.NS","INE686A01026",2025-08-04,792.35,794.3,768.9,774.6,243.1,792.35,383244,"62397303.02",7171
"ITETF.NS","INF769K01KV5",2025-08-04,36.99,36.99,35.74,36.58,243.1,36.09,239505,"62397303.02",7171
"ITETFADD.NS","INF740KA1SX1",2025-08-04,36.97,36.97,35.8,36.64,243.1,36.07,778838,"62397303.02",7171
"ITI.NS","INE248A01017",2025-08-04,286,294,285.25,292.55,243.1,285.85,157798,"62397303.02",7171
"ITIETF.NS","INF109KC16I6",2025-08-04,37.85,38.45,37.5,38.41,243.1,37.81,808053,"62397303.02",7171
"IVC.NS","INE050B01023",2025-08-04,8.84,8.85,8.56,8.6,243.1,8.64,170138,"62397303.02",7171
"IVP.NS","INE043C01018",2025-08-04,172,178.89,172,173.38,243.1,173.99,5941,"62397303.02",7171
"IVZINGOLD.NS","INF205K01361",2025-08-04,8626.6,8783,8626.6,8746.25,243.1,8567.75,331,"62397303.02",7171
"IVZINNIFTY.NS","INF205K01DA9",2025-08-04,2837,2840,2792.99,2792.99,243.1,2842.45,23,"62397303.02",7171
"IXIGO.NS","INE0HV901016",2025-08-04,230,244.23,227.88,242.6,243.1,230.62,4519068,"62397303.02",7171
"IZMO.NS","INE848A01014",2025-08-04,367.5,367.55,350.05,359.4,243.1,360.75,36718,"62397303.02",7171
"J&KBANK.NS","INE168A01041",2025-08-04,102,103.5,101.46,102.73,243.1,101.91,1962232,"62397303.02",7171
"JAGRAN.NS","INE199G01027",2025-08-04,73.72,75,72.63,74.41,243.1,73.04,275823,"62397303.02",7171
"JAGSNPHARM.NS","INE048B01035",2025-08-04,271.05,277,261.2,272.8,243.1,271.35,310493,"62397303.02",7171
"JAIBALAJI.NS","INE091G01026",2025-08-04,110.5,112,108.56,111.22,243.1,110.7,336171,"62397303.02",7171
"JAICORPLTD.NS","INE070D01027",2025-08-04,106,112,104.6,111.04,243.1,106.97,610162,"62397303.02",7171
"JAIPURKURT.NS","INE696V01013",2025-08-04,42,42.9,41.5,42.21,243.1,42.19,14974,"62397303.02",7171
"JAMNAAUTO.NS","INE039C01032",2025-08-04,90.68,91.75,89.99,90.8,243.1,90.68,431992,"62397303.02",7171
"JASH.NS","INE039O01029",2025-08-04,569.95,578.7,563.65,568.35,243.1,569.3,86349,"62397303.02",7171
"JAYAGROGN.NS","INE785A01026",2025-08-04,245.91,248.65,243,243.79,243.1,245.91,11733,"62397303.02",7171
"JAYBARMARU.NS","INE571B01036",2025-08-04,87.1,89.5,83.89,85.65,243.1,84.33,2088214,"62397303.02",7171
"JAYNECOIND.NS","INE854B01010",2025-08-04,49.95,53.15,48.21,51.96,243.1,48.95,131444259,"62397303.02",7171
"JAYSREETEA.NS","INE364A01020",2025-08-04,110.5,112.22,109.5,111.31,243.1,109.45,54366,"62397303.02",7171
"JBCHEPHARM.NS","INE572A01036",2025-08-04,1737.4,1740.1,1708.1,1712.4,243.1,1738,145533,"62397303.02",7171
"JBMA.NS","INE927D01051",2025-08-04,626,632.65,618,628.45,243.1,626,205505,"62397303.02",7171
"JCHAC.NS","INE782A01015",2025-08-04,1742.1,1755.6,1741.1,1744.3,243.1,1740.1,13143,"62397303.02",7171
"JETFREIGHT.NS","INE982V01025",2025-08-04,14.18,14.18,13.06,13.64,243.1,13.8,53679,"62397303.02",7171
"JGCHEM.NS","INE0MB501011",2025-08-04,480.95,493.95,475.45,489.15,243.1,480.95,182006,"62397303.02",7171
"JHS.NS","INE544H01014",2025-08-04,12.57,12.57,12.13,12.18,243.1,12.25,118730,"62397303.02",7171
"JINDALPOLY.NS","INE197D01010",2025-08-04,556.8,567,553.05,564.75,243.1,556.8,12624,"62397303.02",7171
"JINDALSAW.NS","INE324A01032",2025-08-04,206.42,211.32,203.59,210.52,243.1,205.4,1475437,"62397303.02",7171
"JINDALSTEL.NS","INE749A01030",2025-08-04,948.1,991,948.1,980.2,243.1,945.5,2939641,"62397303.02",7171
"JINDRILL.NS","INE742C01031",2025-08-04,622,624,607.9,611.1,243.1,619.2,92706,"62397303.02",7171
"JINDWORLD.NS","INE247D01039",2025-08-04,39.6,40.13,39.3,39.78,243.1,39.54,789932,"62397303.02",7171
"JIOFIN.NS","INE758E01017",2025-08-04,329.85,335.5,328.6,333.9,243.1,329.5,19850637,"62397303.02",7171
"JISLDVREQS.NS","IN9175A01010",2025-08-04,28.36,28.89,28.05,28.32,243.1,28.62,15194,"62397303.02",7171
"JISLJALEQS.NS","INE175A01038",2025-08-04,50.3,50.91,49.71,49.95,243.1,50.23,1796923,"62397303.02",7171
"JITFINFRA.NS","INE863T01013",2025-08-04,342.25,345.45,334,339.15,243.1,338.85,21783,"62397303.02",7171
"JKCEMENT.NS","INE823G01014",2025-08-04,6676,6815,6621,6784,243.1,6681.5,91397,"62397303.02",7171
"JKIL.NS","INE576I01022",2025-08-04,698,708,691.25,698.8,243.1,697.6,130042,"62397303.02",7171
"JKLAKSHMI.NS","INE786A01032",2025-08-04,1000,1005.65,945.05,950.8,243.1,973.95,450311,"62397303.02",7171
"JKPAPER.NS","INE789E01012",2025-08-04,349.1,357.95,345.75,355.3,243.1,349.55,217966,"62397303.02",7171
"JKTYRE.NS","INE573A01042",2025-08-04,332.95,332.95,327.55,330.5,243.1,329.4,236467,"62397303.02",7171
"JLHL.NS","INE682M01012",2025-08-04,1429,1457,1417.7,1449.8,243.1,1436.4,375204,"62397303.02",7171
"JMA.NS","INE412C01023",2025-08-04,92.36,92.99,88.99,91.84,243.1,92.04,10910,"62397303.02",7171
"JMFINANCIL.NS","INE780C01023",2025-08-04,151.92,157.99,149.9,157.2,243.1,151.92,5283261,"62397303.02",7171
"JNKINDIA.NS","INE0OAF01028",2025-08-04,322.95,338.4,316.4,335.45,243.1,322.45,97617,"62397303.02",7171
"JOCIL.NS","INE839G01010",2025-08-04,159.85,161.19,150.55,152.78,243.1,157.37,3394,"62397303.02",7171
"JPOLYINVST.NS","INE147P01019",2025-08-04,756.65,775.95,756.65,761.2,243.1,764.3,1641,"62397303.02",7171
"JPPOWER.NS","INE351F01018",2025-08-04,20,20.17,19.26,19.45,243.1,20.14,52723883,"62397303.02",7171
"JSFB.NS","INE953L01027",2025-08-04,460.1,465.5,453.55,461.45,243.1,460.1,167789,"62397303.02",7171
"JSL.NS","INE220G01021",2025-08-04,708.9,734.45,706.4,728.05,243.1,706.05,1372933,"62397303.02",7171
"JSWENERGY.NS","INE121E01018",2025-08-04,515,539.9,512.3,537.8,243.1,511.65,9051726,"62397303.02",7171
"JSWHL.NS","INE824G01012",2025-08-04,19201,19400,18800,19060,243.1,19161,1565,"62397303.02",7171
"JSWINFRA.NS","INE880J01026",2025-08-04,304.3,308.9,303.35,305.3,243.1,304.05,866286,"62397303.02",7171
"JSWSTEEL.NS","INE019A01038",2025-08-04,1029.7,1058.9,1026.4,1055.9,243.1,1027.8,1835680,"62397303.02",7171
"JTEKTINDIA.NS","INE643A01035",2025-08-04,125.8,127.12,124.41,125.97,243.1,126.28,137522,"62397303.02",7171
"JTLIND.NS","INE391J01032",2025-08-04,71,71.42,69.69,70.03,243.1,70.71,1200774,"62397303.02",7171
"JUBLCPL.NS","INE03CC01015",2025-08-04,2123.1,2397.9,2123.1,2214.6,243.1,2123,39659,"62397303.02",7171
"JUBLFOOD.NS","INE797F01020",2025-08-04,645,656.5,641.95,648.8,243.1,641.95,1196098,"62397303.02",7171
"JUBLINGREA.NS","INE0BY001018",2025-08-04,755.3,762.5,738.75,747.5,243.1,754.4,247186,"62397303.02",7171
"JUBLPHARMA.NS","INE700A01033",2025-08-04,1152.2,1160.7,1122.6,1147,243.1,1158.4,311376,"62397303.02",7171
"JUNIORBEES.NS","INF732E01045",2025-08-04,718.6,719.35,704.73,718.99,243.1,711.2,259298,"62397303.02",7171
"JUNIPER.NS","INE696F01016",2025-08-04,289.9,289.9,284,285.35,243.1,287.05,72700,"62397303.02",7171
"JUSTDIAL.NS","INE599M01018",2025-08-04,828.2,835.85,819,831.2,243.1,827.6,104423,"62397303.02",7171
"JWL.NS","INE209L01016",2025-08-04,337.2,345,334.5,341.4,243.1,336.1,475844,"62397303.02",7171
"JYOTHYLAB.NS","INE668F01031",2025-08-04,331.9,334.1,327.4,332.95,243.1,332.35,190121,"62397303.02",7171
"JYOTICNC.NS","INE980O01024",2025-08-04,1019.7,1034,1005.6,1029.6,243.1,1010.1,102487,"62397303.02",7171
"JYOTISTRUC.NS","INE197A01024",2025-08-04,16.65,16.96,16.42,16.59,243.1,16.53,5797618,"62397303.02",7171
"KABRAEXTRU.NS","INE900B01029",2025-08-04,277.3,277.3,259,261.05,243.1,290.45,169691,"62397303.02",7171
"KAJARIACER.NS","INE217B01036",2025-08-04,1189.5,1193.8,1152,1189.8,243.1,1183.5,314204,"62397303.02",7171
"KAKATCEM.NS","INE437B01014",2025-08-04,157.07,157.8,151.1,152.54,243.1,156.63,6163,"62397303.02",7171
"KALAMANDIR.NS","INE438K01021",2025-08-04,173,180,167.2,178.82,243.1,171.63,1244046,"62397303.02",7171
"KALPATARU.NS","INE227J01012",2025-08-04,378.45,381.3,372.85,375.75,243.1,377.35,96977,"62397303.02",7171
"KALYANIFRG.NS","INE314G01014",2025-08-04,698.3,714.95,691,696.3,243.1,698,4337,"62397303.02",7171
"KALYANKJIL.NS","INE303R01014",2025-08-04,583,598.35,574.05,596.45,243.1,582.85,2739060,"62397303.02",7171
"KAMATHOTEL.NS","INE967C01018",2025-08-04,240.7,245,236.21,242.76,243.1,239.15,96620,"62397303.02",7171
"KAMDHENU.NS","INE390H01020",2025-08-04,30.23,30.9,29.63,30.38,243.1,29.97,514553,"62397303.02",7171
"KAMOPAINTS.NS","INE0BTI01037",2025-08-04,9.36,9.64,9.01,9.22,243.1,9.34,922522,"62397303.02",7171
"KANANIIND.NS","INE879E01037",2025-08-04,2,2.09,1.99,2.01,243.1,2,257223,"62397303.02",7171
"KANORICHEM.NS","INE138C01024",2025-08-04,88.87,89.95,88.05,89.52,243.1,89.55,5097,"62397303.02",7171
"KANSAINER.NS","INE531A01024",2025-08-04,250,250.59,242,243.97,243.1,250.05,379776,"62397303.02",7171
"KAPSTON.NS","INE542Z01028",2025-08-04,274.17,285,265.2,268.22,243.1,258.52,139298,"62397303.02",7171
"KARURVYSYA.NS","INE036D01028",2025-08-04,261.95,264.75,259.15,263.6,243.1,259.7,988908,"62397303.02",7171
"KAUSHALYA.NS","INE234I01028",2025-08-04,872.25,889.5,856.8,872.2,243.1,875.2,3977,"62397303.02",7171
"KAYNES.NS","INE918Z01012",2025-08-04,6375,6466.5,6233.5,6297,243.1,6371.5,702441,"62397303.02",7171
"KCP.NS","INE805C01028",2025-08-04,204,215.19,200.41,212.48,243.1,202.16,347149,"62397303.02",7171
"KCPSUGIND.NS","INE790B01024",2025-08-04,32.3,32.99,32.26,32.32,243.1,32.56,71218,"62397303.02",7171
"KDDL.NS","INE291D01011",2025-08-04,2656,2689.9,2605.1,2673.1,243.1,2619.7,10239,"62397303.02",7171
"KEC.NS","INE389H01022",2025-08-04,820,837,814,833.25,243.1,823.9,344137,"62397303.02",7171
"KECL.NS","INE134B01017",2025-08-04,123.16,125.72,122.99,124.44,243.1,123.21,90051,"62397303.02",7171
"KEI.NS","INE878B01027",2025-08-04,3820,3900,3765.3,3883.3,243.1,3816.3,285393,"62397303.02",7171
"KELLTONTEC.NS","INE164B01030",2025-08-04,28.3,28.3,26.83,27.35,243.1,28.13,4043135,"62397303.02",7171
"KEYFINSERV.NS","INE681C01015",2025-08-04,253.7,279.35,253.7,260.95,243.1,255.6,10875,"62397303.02",7171
"KFINTECH.NS","INE138Y01010",2025-08-04,1102.4,1128.8,1094.3,1123.8,243.1,1101.5,731600,"62397303.02",7171
"KHADIM.NS","INE834I01025",2025-08-04,269.2,269.35,265,266.7,243.1,267.05,6198,"62397303.02",7171
"KHANDSE.NS","INE060B01014",2025-08-04,24.49,26,24,24.67,243.1,24.24,70542,"62397303.02",7171
"KICL.NS","INE029L01018",2025-08-04,4700,4834.5,4700,4784.3,243.1,4734.6,978,"62397303.02",7171
"KIMS.NS","INE967H01025",2025-08-04,756,766.4,730.9,747.15,243.1,756.45,534867,"62397303.02",7171
"KINGFA.NS","INE473D01015",2025-08-04,3249,3360,3243.4,3348.9,243.1,3207.5,20432,"62397303.02",7171
"KIOCL.NS","INE880L01014",2025-08-04,369.3,401.7,369.3,390.15,243.1,362.05,23887381,"62397303.02",7171
"KIRIINDUS.NS","INE415I01015",2025-08-04,549,549,535,539.1,243.1,544.5,250943,"62397303.02",7171
"KIRLOSBROS.NS","INE732A01036",2025-08-04,1860,1882.5,1802,1857.8,243.1,1867.1,200079,"62397303.02",7171
"KIRLOSENG.NS","INE146L01010",2025-08-04,872.3,888.9,863,883.85,243.1,872.3,161701,"62397303.02",7171
"KIRLOSIND.NS","INE250A01039",2025-08-04,4211,4324.7,4203.1,4244.9,243.1,4244.2,4420,"62397303.02",7171
"KIRLPNU.NS","INE811A01020",2025-08-04,1332,1362.2,1318.6,1356.3,243.1,1312.4,120693,"62397303.02",7171
"KITEX.NS","INE602G01020",2025-08-04,211,223,206.25,210.2,243.1,215.93,860597,"62397303.02",7171
"KKCL.NS","INE401H01017",2025-08-04,557.1,560,547.8,551.85,243.1,557.1,26205,"62397303.02",7171
"KMEW.NS","INE0CJD01011",2025-08-04,1650,1723.7,1630.8,1694.6,243.1,1639.6,13042,"62397303.02",7171
"KMSUGAR.NS","INE157H01023",2025-08-04,26.78,27,26.7,26.78,243.1,26.78,28019,"62397303.02",7171
"KNRCON.NS","INE634I01029",2025-08-04,211.5,212.96,209.27,211.03,243.1,211.7,420126,"62397303.02",7171
"KOHINOOR.NS","INE080B01012",2025-08-04,34.8,35.39,34.05,34.67,243.1,34.4,73953,"62397303.02",7171
"KOKUYOCMLN.NS","INE760A01029",2025-08-04,114,115.99,113.13,114.24,243.1,114.9,19960,"62397303.02",7171
