"SYMBOL","OPEN","HIGH","LOW","CLOSE","PREVCLOSE","TOTTRDQTY","TOTTRDVAL","TIMESTAMP","TOTALTRADES","HI_52_WK","LO_52_WK"
"Nifty500 Value 50",13779.95,13884.65,13778.65,13819.95,13788.05,0,0,2025-08-12,0,0,0
"Nifty Top 20 EW",8929.5,8996.35,8905.7,8915,8931.95,0,0,2025-08-12,0,0,0
"Nifty CoreHousing",15947.05,15955.95,15819,15857.25,15930.55,0,0,2025-08-12,0,17961.7,13680.9
"Nifty FinSerExBnk",29192.5,29248.9,28888.45,28914.85,29175.85,0,0,2025-08-12,0,31050.5,21702.4
"Nifty Housing",11372.1,11408.65,11339.15,11350.85,11369.75,0,0,2025-08-12,0,12386.3,9839.7
"Nifty IPO",2069.5,2081,2064.4,2067.4,2059.85,0,0,2025-08-12,0,2387.55,1617.15
"Nifty MS Fin Serv",17965.45,17985.7,17824.9,17841.75,17931.3,0,0,2025-08-12,0,19281.05,12407.95
"Nifty MS Ind Cons",19260.45,19331.9,19177.6,19207.85,19250.7,0,0,2025-08-12,0,21008.1,14493.4
"Nifty MS IT Telcm",9267.3,9387.55,9263.05,9304.85,9249.2,0,0,2025-08-12,0,11723.2,7836
"Nifty NonCyc Cons",16076.2,16141.2,15983.85,15997.85,16075.85,0,0,2025-08-12,0,18289.65,13081.55
"Nifty Rural",14788.4,14839.85,14731.95,14741.8,14784.8,0,0,2025-08-12,0,16370.1,12304.35
"Nifty Shariah 25",8061.85,8118.2,8054.6,8063.75,8058.6,0,0,2025-08-12,0,9449.55,7121.55
"Nifty Trans Logis",23399.15,23577.45,23386.7,23438.2,23388.1,0,0,2025-08-12,0,26170.5,16828.35
"Nifty50 Shariah",4549.1,4582.55,4540.75,4547.35,4548.95,0,0,2025-08-12,0,5677.9,4235.9
"Nifty500 LMS Eql",17371.35,17419.15,17310.65,17324.45,17356.65,0,0,2025-08-12,0,18838.1,14014.4
"Nifty500 Shariah",6911.95,6948.55,6903.5,6908.9,6906.85,0,0,2025-08-12,0,8238.85,6004.55
"Nifty500 Qlty50",18746.2,18807.9,18658,18667.55,18739.6,0,0,2025-08-12,0,0,0
"Nifty500 LowVol50",21138.3,21204.85,21077.05,21088.2,21136.35,0,0,2025-08-12,0,0,0
"Nifty500 MQVLv50",30032.2,30077.6,29892.6,29924.8,30015.45,0,0,2025-08-12,0,0,0
