"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE","RSI_CONFIDENCE","TECH_SCORE_CONFIDENCE","RS_CONFIDENCE","CONFIDENCE_SCORE","CONFIDENCE_CATEGORY","SIMULATED_WIN_RATE","SIMULATED_RETURN","SIMULATED_TRADES","RISK_ADJUSTED_RETURN","PERFORMANCE_CATEGORY","MAX_DRAWDOWN","SHARPE_RATIO","PROFIT_FACTOR"
226,"VIMTALABS","VIMTA LABS LIMITED","SMALL_CAP",666.25,1.29,1.29,1.52,40.7,55,"BULLISH",42.24,11,4,0,NA,NA,NA,NA,NA,561151458,"WEAK_HOLD","2025-08-29",1,0.407,1,0.7628,"High",0.502702902350575,0.00935773458331824,6,0.0188171912274362,"Fair",0.203163963381667,1.4527885466814,1.37344431912061
282,"NIFTYIETF","ICICI PRUD NIFTY ETF","SMALL_CAP",275.21,-0.09,-1.51,-1.24,40.7,40.4,"BULLISH",2.98,6,8,0,NA,NA,NA,NA,NA,440325463.64,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"Medium",0.479516421584412,0.0473584181396291,2,0.0909892647983124,"Fair",0.116510330466554,0.759318474680185,0.533629554370418
454,"CHENNPETRO","CHENNAI PETROLEUM CORP LT","MICRO_CAP",645.4,0.02,-2.09,-7.72,40.7,41.9,"BEARISH",6.18,3,4,20,68.3,71.74,82,58.64,49.17,214566055,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.524030555458739,-0.0536997780785896,6,-0.112821902108329,"Poor",0.190781210537534,0.673678214522079,1.41327318642288
481,"GNFC","GUJ NAR VAL FER & CHEM L","MICRO_CAP",522.75,0.36,-1.66,-4.29,40.7,47.3,"BULLISH",1.96,1,15,0,NA,NA,NA,NA,NA,190308908.4,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"Medium",0.394225810980424,0.0424160164315254,6,0.0700195175039963,"Poor",0.100101003085729,1.48183925659396,0.810493914084509
751,"ENTERO","ENTERO HEALTHCARE SOLU L","MICRO_CAP",1182,-1.35,-3.86,-9.5,40.7,41.3,"BEARISH",7.14,4,12,0,NA,NA,NA,NA,NA,76305663.1,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.378156941197813,-0.0371146371006034,4,-0.0596848940825917,"Poor",0.186564415029716,0.135437851818278,1.05372481977101
862,"ALKYLAMINE","ALKYL AMINES CHEM. LTD","MICRO_CAP",2005.5,-0.9,-6.76,-11.29,40.7,35.1,"BEARISH",7.19,3,10,15,54.48,52.39,55,56.14,57,49752452.6,"WEAK_HOLD","2025-08-29",0.7,0.407,0.6,0.5528,"Medium",0.467956997547299,-0.0733244023285806,3,-0.13781668397208,"Poor",0.225123971840367,0.484135778667405,0.581473203143105
865,"SAPPHIRE","SAPPHIRE FOODS INDIA LTD","MICRO_CAP",327.05,2.38,0.02,1.84,40.7,52.8,"BULLISH",3.89,2,11,0,NA,NA,NA,NA,NA,49134189.15,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"Medium",0.495084984321147,-0.0520025139674544,3,-0.102992607374803,"Poor",0.207861605274957,0.450595307839103,1.03993240157142
867,"IOLCP","IOL CHEM AND PHARMA LTD","MICRO_CAP",90.74,-0.19,-6.28,-9.52,40.7,42.7,"BULLISH",10.5,6,10,0,NA,NA,NA,NA,NA,48766941.17,"WEAK_HOLD","2025-08-29",1,0.407,0.8,0.7028,"High",0.390445723198354,-0.0432582123321481,4,-0.0709669572972658,"Poor",0.249604607850779,0.284523003059439,1.14631983162835
954,"XPROINDIA","XPRO INDIA LIMITED","MICRO_CAP",1137.6,2.98,2.06,1.61,40.7,49.7,"BEARISH",-4.08,4,20,0,NA,NA,NA,NA,NA,36660075.7,"WEAK_HOLD","2025-08-29",1,0.407,0.4,0.5828,"Medium",0.46922346893698,-0.0471846922067925,3,-0.0888974727505241,"Poor",0.213786930078641,0.125791412149556,0.841307905060239
988,"NELCAST","NELCAST LIMITED","MICRO_CAP",147.01,-2.7,-10.29,-10.38,40.7,37,"BULLISH",9.9,4,8,0,NA,NA,NA,NA,NA,31885384.29,"WEAK_HOLD","2025-08-29",0.7,0.407,0.6,0.5528,"Medium",0.392116897320375,-0.0648902167915367,5,-0.106747854160598,"Poor",0.307426913734525,0.352068420336582,0.514379381551407
1029,"PURVA","PURAVANKARA LIMITED","MICRO_CAP",287.6,0.26,-0.29,-1,40.7,53,"BULLISH",6.31,3,12,0,NA,NA,NA,NA,NA,27555794.8,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.399596369825304,0.000855325662996629,5,0.00142458442955743,"Poor",0.21043396871537,1.38833543867804,1.19261563480832
1108,"SENSEXIETF","ICICI PRUD SENSEX ETF","MICRO_CAP",912.99,-0.25,-1.69,-1.69,40.7,41.2,"BULLISH",2.47,6,8,0,NA,NA,NA,NA,NA,21008071.16,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"Medium",0.458498529251665,0.0349496165057644,6,0.064542052780513,"Fair",0.170623349375091,0.924311526119709,1.06337748451624
1203,"SHALBY","SHALBY LIMITED","MICRO_CAP",194.08,2.16,-2.13,-7.54,40.7,43.2,"BULLISH",9.06,4,15,0,NA,NA,NA,NA,NA,15336564.81,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.396679496578872,-0.085702880716417,3,-0.142051994305579,"Poor",0.199450673267711,0.181616196874529,0.735190372774377
1227,"RITCO","RITCO LOGISTICS LIMITED","MICRO_CAP",282,1.09,0.07,-2.07,40.7,48.6,"BEARISH",6.35,3,11,0,NA,NA,NA,NA,NA,14385935.55,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.481926833232865,-0.00679396197665482,3,-0.0131139043912471,"Poor",0.215035540238023,0.3615165570518,0.678156679170206
1536,"SREEL","SREELEATHERS LIMITED","MICRO_CAP",234.97,3.05,0.81,-1.75,40.7,46.6,"BEARISH",-0.54,5,16,0,NA,NA,NA,NA,NA,3853118.4,"WEAK_HOLD","2025-08-29",1,0.407,0.4,0.5828,"Medium",0.372213535569608,0.0414550425484777,4,0.0660336673331926,"Poor",0.335027417447418,1.48505034204572,0.655703006195836
1641,"BTML","BODHI TREE MULTIMEDIA LTD","MICRO_CAP",8.22,-0.48,3.27,1.23,40.7,51.1,"BEARISH",-2.37,1,12,25,72.5,75.43,94,58.86,47,2356329.76,"WEAK_HOLD","2025-08-29",1,0.407,0.4,0.5828,"Medium",0.388478063140064,-0.0139986878610216,3,-0.0228915546887861,"Poor",0.314749725395814,0.223707313812338,0.736113181244582
1698,"SOFTTECH","SOFTTECH ENGINEERS LTD","MICRO_CAP",381.5,-1.99,-3.27,6.74,40.7,50.5,"NEUTRAL",23.21,11,10,0,NA,NA,NA,NA,NA,1782251.7,"WEAK_HOLD","2025-08-29",1,0.407,1,0.7628,"High",0.512139351619408,-0.0622648043907248,2,-0.127628257366949,"Poor",0.159743317507673,0.602664644387551,1.02671382832341
1825,"DCM","DCM LTD","MICRO_CAP",100.17,-0.2,-0.11,-4.92,40.7,40.9,"BEARISH",2.2,1,10,20,67.84,72.61,76,60.71,51,902874.77,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"Medium",0.3620907059405,-0.0669682471547276,4,-0.104980829999447,"Poor",0.150694686186034,0.369922800292261,1.13619405471254
1861,"MOGSEC","MOTILALAMC - G5","MICRO_CAP",61.97,-0.11,-0.4,-1.18,40.7,48.3,"BEARISH",3.85,2,10,0,NA,NA,NA,NA,NA,716898.33,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"Medium",0.486425445089117,-0.015125631634146,2,-0.0294516764693894,"Poor",0.234790715842973,0.344087960594334,0.543509524129331
1867,"GOLD360","360ONEAMC - GOLD360","MICRO_CAP",101.15,1.05,3.21,3.43,40.7,65.7,"STRONG_BULLISH",6.37,4,8,0,NA,NA,NA,NA,NA,678936.9,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.380472665419802,0.0441930111614056,3,0.0713334322711548,"Poor",0.219248566508759,0.946183819090948,1.18566119153984
1956,"BBNPPGOLD","BARODABNP - BBNPPGOLD","MICRO_CAP",99.9,1.01,3.1,3.31,40.7,66.9,"STRONG_BULLISH",6.09,4,8,0,10,10,10,10,10,314671.2,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.379928671941161,0.0401058900519274,4,0.064679478371433,"Poor",0.110127685195766,1.10893184086308,0.603151842928492
1990,"NIF5GETF","UTIAMC - NIF5GETF","MICRO_CAP",62.78,0.88,-0.24,-0.43,40.7,50.1,"BEARISH",3.39,2,9,0,NA,NA,NA,NA,NA,194105.05,"WEAK_HOLD","2025-08-29",1,0.407,0.5,0.6128,"Medium",0.35454783574678,0.0318317211931572,4,0.0493169330836253,"Poor",0.134267331671435,1.4343916811049,1.15013006886002
2025,"EUROTEXIND","EUROTEX INDUSTRIES LTD","MICRO_CAP",15,1.21,3.23,8.54,40.7,53.2,"BULLISH",8.99,7,6,0,NA,NA,NA,NA,NA,106558.54,"WEAK_HOLD","2025-08-29",1,0.407,0.6,0.6428,"Medium",0.421948166377842,-0.0949762760195881,6,-0.16430408225583,"Poor",0.211165433342103,0.193697511125356,0.877005481673405
140,"COHANCE","COHANCE LIFESCIENCES LTD","MID_CAP",880.6,1.03,-0.46,-11.71,40,36.5,"BEARISH",-9.2,5,13,20,60.05,57.61,67,60.68,54.17,1029176400.95,"WEAK_HOLD","2025-08-29",0.7,0.4,0.3,0.46,"Low",0.460265595838428,-0.000627859786618492,5,-0.00116327545877646,"Poor",0.208845102554187,0.755461197160184,0.806538941827603
177,"ZYDUSLIFE","ZYDUS LIFESCIENCES LTD","SMALL_CAP",981.05,0.25,-0.78,-1.42,40,51.2,"BULLISH",5.95,3,12,0,NA,NA,NA,NA,NA,816297643.8,"WEAK_HOLD","2025-08-29",1,0.4,0.6,0.64,"Medium",0.380102618271485,-0.0494224465801381,4,-0.0797268193686011,"Poor",0.179235090338625,0.739786816504784,1.12093556164764
270,"GLENMARK","GLENMARK PHARMACEUTICALS","SMALL_CAP",1923.9,-0.67,-0.69,-10.67,40,39,"BULLISH",19.45,8,10,0,NA,NA,NA,NA,NA,463427619.5,"WEAK_HOLD","2025-08-29",0.7,0.4,0.8,0.61,"Medium",0.494129679678008,0.043275792489294,6,0.085547205975137,"Fair",0.146003273653332,0.581983864307404,1.15018460587598
316,"TATACHEM","TATA CHEMICALS LTD","MICRO_CAP",920.7,0.32,-1.85,-8.05,40,41.8,"BULLISH",2.77,2,13,0,NA,NA,NA,NA,NA,397481202.55,"WEAK_HOLD","2025-08-29",1,0.4,0.5,0.61,"Medium",0.458492482500151,0.021683648834005,4,0.0400431169157519,"Fair",0.148896997026168,0.96464918111451,0.785385266272351
317,"ABFRL","ADITYA BIRLA FASHION & RT","MICRO_CAP",77.35,-0.93,-4.8,3.62,40,48.2,"BULLISH",7.5,4,8,5,37.42,40.83,37.5,51.07,10,388050566.93,"WEAK_HOLD","2025-08-29",1,0.4,0.6,0.64,"Medium",0.542844343790785,-0.0152688343194313,5,-0.0333996399520508,"Poor",0.163957149069756,0.682685109274462,1.0736015252769
363,"MAMATA","MAMATA MACHINERY LIMITED","MICRO_CAP",411.55,4.3,-0.65,-21.72,40,41.2,"BEARISH",0.69,2,16,0,NA,NA,NA,NA,NA,316018451.2,"WEAK_HOLD","2025-08-29",1,0.4,0.5,0.61,"Medium",0.539233017154038,-0.0812637367867865,4,-0.176366232417208,"Poor",0.184784915891942,0.799302261252888,1.02472988457885
367,"TI","TILAKNAGAR INDUSTRIES LTD","MICRO_CAP",473.8,0.13,-3.16,-4.92,40,50.4,"BULLISH",33.87,10,2,0,NA,NA,NA,NA,NA,312748726.4,"WEAK_HOLD","2025-08-29",1,0.4,1,0.76,"High",0.387093229824677,-0.048042365629226,6,-0.078384459051551,"Poor",0.102380940050352,0.560603397875093,0.714000211376697
573,"DIACABS","DIAMOND POWER INFRA LTD","MICRO_CAP",137.84,-1.2,-5.9,-15.89,40,32.7,"BULLISH",37.11,10,8,0,NA,NA,NA,NA,NA,140342131.35,"WEAK_HOLD","2025-08-29",0.7,0.4,1,0.67,"Medium",0.447088706819341,-0.00936492752516641,5,-0.0169374864298648,"Poor",0.151394055422861,0.44025386669673,0.863673626072705
579,"KIRLOSENG","KIRLOSKAR OIL ENG LTD","MICRO_CAP",898.45,-0.19,-5.32,-2.15,40,45.8,"STRONG_BULLISH",8.62,4,8,0,NA,NA,NA,NA,NA,137486858.85,"WEAK_HOLD","2025-08-29",1,0.4,0.6,0.64,"Medium",0.413654295401648,-0.0991310002515093,4,-0.169065790836507,"Poor",0.13472192750778,0.314656780846417,0.697502252040431
624,"INDOFARM","INDO FARM EQUIPMENT LTD","MICRO_CAP",223.17,1.89,-1.13,7.75,40,58,"BULLISH",21.68,11,2,0,NA,NA,NA,NA,NA,117260337.21,"WEAK_HOLD","2025-08-29",1,0.4,1,0.76,"High",0.51525492281653,-0.0483494670013897,3,-0.099742048505817,"Poor",0.135954144736752,0.317371715418994,1.0884690618841
628,"MANINDS","MAN INDUSTRIES (I) LTD.","MICRO_CAP",382.5,0.07,-5.38,-16.71,40,38.7,"BEARISH",5.17,3,13,0,NA,NA,NA,NA,NA,115506814.2,"WEAK_HOLD","2025-08-29",0.7,0.4,0.6,0.55,"Medium",0.441359208896756,-0.0735153427813202,6,-0.131596804157707,"Poor",0.19528391789645,0.150047484599054,0.753761649783701
662,"JAIBALAJI","JAI BALAJI INDUSTRIES LTD","MICRO_CAP",103.26,2.97,0.71,-9.95,40,41,"STRONG_BEARISH",4.15,4,18,0,NA,NA,NA,NA,NA,101544623.73,"WEAK_HOLD","2025-08-29",1,0.4,0.5,0.61,"Medium",0.543935536732897,-0.00430869628908112,6,-0.0094475597993647,"Poor",0.130622821149882,0.212312449561432,1.40178389439825
703,"NORTHARC","NORTHERN ARC CAPITAL LTD","MICRO_CAP",236.15,-1.11,-6.33,0.1,40,46.1,"BULLISH",11.61,7,8,0,NA,NA,NA,NA,NA,87789488.19,"WEAK_HOLD","2025-08-29",1,0.4,0.8,0.7,"High",0.468779547791928,-0.0941098809475079,5,-0.177157864604668,"Poor",0.248344630142674,0.184983274992555,1.14889444895089
706,"AGARWALEYE","DR AGARWALS HEALTH CARE L","MICRO_CAP",432.45,-1.51,-5.09,-4.99,40,43.7,"STRONG_BULLISH",11.98,6,6,0,10,10,10,10,10,86264724.5,"WEAK_HOLD","2025-08-29",1,0.4,0.8,0.7,"High",0.547764519974589,-0.0230510797235183,2,-0.0509714092362305,"Poor",0.150535824149847,0.120310406270437,1.03051402047276
810,"ZUARIIND","ZUARI INDUSTRIES LIMITED","MICRO_CAP",308.1,-3.16,-9.74,1.73,40,49.8,"STRONG_BULLISH",13.5,7,2,0,NA,NA,NA,NA,NA,59704255.3,"WEAK_HOLD","2025-08-29",1,0.4,0.8,0.7,"High",0.392466839170083,-0.0985698857577518,6,-0.162246099658331,"Poor",0.108047427725978,0.671072479314171,0.745423406967893
863,"DPABHUSHAN","D. P. ABHUSHAN LIMITED","MICRO_CAP",1570.9,-2.72,-1.67,-5.67,40,42.4,"BULLISH",13.56,6,6,0,NA,NA,NA,NA,NA,49747456.8,"WEAK_HOLD","2025-08-29",1,0.4,0.8,0.7,"High",0.368961003934965,-0.0929031780222431,5,-0.147222562474837,"Poor",0.201320960430894,0.148004832863808,0.761903263954446
900,"GULFOILLUB","GULF OIL LUB. IND. LTD.","MICRO_CAP",1249.6,1.22,0.61,2.54,40,59.1,"BULLISH",6.48,4,10,0,NA,NA,NA,NA,NA,43834630.1,"WEAK_HOLD","2025-08-29",1,0.4,0.6,0.64,"Medium",0.514728304697201,-0.0993325388873927,6,-0.204694689282076,"Poor",0.104999817884527,0.403995637316257,1.4940516713541
907,"STYLAMIND","STYLAM INDUSTRIES LIMITED","MICRO_CAP",1685.1,0.9,3.22,-4.86,40,48.1,"BULLISH",4.99,2,13,0,NA,NA,NA,NA,NA,42643025,"WEAK_HOLD","2025-08-29",1,0.4,0.5,0.61,"Medium",0.406561537785456,0.0241524913697504,6,0.0406992348955949,"Fair",0.160805400263052,0.655597953824326,0.57526258782018
934,"LGHL","LAXMI GOLDORNA HOUSE LTD","MICRO_CAP",728.9,2.31,6.58,0.53,40,52.7,"BULLISH",7.26,4,6,0,NA,NA,NA,NA,NA,39118729.35,"WEAK_HOLD","2025-08-29",1,0.4,0.6,0.64,"Medium",0.420417616236955,-0.0573009167565033,4,-0.0988658702572472,"Poor",0.101010911061894,0.654422860848717,1.16007720734924
1048,"INNOVACAP","INNOVA CAPTAB LIMITED","MICRO_CAP",902.05,-0.04,-1.02,-1.68,40,49.4,"STRONG_BULLISH",9.23,4,8,0,NA,NA,NA,NA,NA,25946284.6,"WEAK_HOLD","2025-08-29",1,0.4,0.6,0.64,"Medium",0.482954493351281,-0.0711557569913566,6,-0.13761991174154,"Poor",0.153178848221432,0.152650198456831,0.940927029051818
1157,"GOPAL","GOPAL SNACKS LIMITED","MICRO_CAP",368.15,-0.71,1.56,7.25,40,54.6,"STRONG_BULLISH",3.48,4,10,0,NA,NA,NA,NA,NA,18255832.6,"WEAK_HOLD","2025-08-29",1,0.4,0.5,0.61,"Medium",0.517545971181244,-0.00454432395054027,2,-0.00941918541268402,"Poor",0.229621959966607,0.470808030851185,1.22218880441505
1222,"SUPREME","SUPREME HOLDIN N HOSP I L","MICRO_CAP",79.02,5.25,6.58,10.91,40,58.5,"BEARISH",-9.29,10,16,0,NA,NA,NA,NA,NA,14601211.12,"WEAK_HOLD","2025-08-29",1,0.4,0.3,0.55,"Medium",0.488886541780084,0.0101670601055957,4,0.0198919827722893,"Fair",0.271004735445604,0.777761644683778,0.731156280683353
1278,"EMAMIPAP","EMAMI PAPER MILLS LIMITED","MICRO_CAP",101.65,-2.33,4.69,4.96,40,53.8,"BULLISH",11.19,7,2,0,NA,NA,NA,NA,NA,12036989.85,"WEAK_HOLD","2025-08-29",1,0.4,0.8,0.7,"High",0.360326680773869,-0.0719101966242306,4,-0.112417064246523,"Poor",0.144759866548702,0.375408242689446,1.02566986549646
1461,"ANDHRSUGAR","ANDHRA SUGARS LTD","MICRO_CAP",75.44,-0.5,-4.77,-3.37,40,38.3,"BULLISH",2.73,1,10,20,60.88,66.8,63.33,55.65,48,5656381.54,"WEAK_HOLD","2025-08-29",0.7,0.4,0.5,0.52,"Medium",0.448688976513222,-0.0547847855486907,3,-0.0993718304455499,"Poor",0.153707785299048,0.105774242756888,0.989666800689884
1685,"AMNPLST","AMINES & PLASTICIZERS LTD","MICRO_CAP",220.92,0.89,-2.6,-2.7,40,45.2,"BULLISH",-4.13,0,11,15,59.22,54.78,71,55.26,56.67,1898078.7,"WEAK_HOLD","2025-08-29",1,0.4,0.4,0.58,"Medium",0.437112105824053,-0.0119175031781197,5,-0.0211720722748294,"Poor",0.281879722001031,0.660555607872084,0.85309139858
1748,"GSEC10IETF","ICICIPRAMC - ICICI10GS","MICRO_CAP",255.16,-0.38,-0.67,-1.1,40,43.4,"BEARISH",2.13,6,10,0,NA,NA,NA,NA,NA,1373200.73,"WEAK_HOLD","2025-08-29",1,0.4,0.5,0.61,"Medium",0.530824590334669,0.0240740526467562,4,0.0513114117893103,"Fair",0.209402508719359,0.680314727360383,1.23898128420115
26,"LIQUIDBEES","NIP IND ETF LIQUID BEES","LARGE_CAP",1000,0,0,0,39.3,53.5,"BEARISH",3.58,2,8,0,NA,NA,NA,NA,NA,3507491058.96,"WEAK_HOLD","2025-08-29",1,0.393,0.5,0.6072,"Medium",0.477048798557371,-0.0801508737029508,5,-0.153266449110059,"Poor",0.213065000553615,0.284407117054798,0.76500289097894
301,"PATANJALI","PATANJALI FOODS LIMITED","MICRO_CAP",1777.6,0.44,-1.31,-6.44,39.3,44.5,"BEARISH",10.56,6,12,0,NA,NA,NA,NA,NA,411309665.8,"WEAK_HOLD","2025-08-29",1,0.393,0.8,0.6972,"Medium",0.403986219549552,0.0297605574596673,2,0.0499326667198454,"Fair",0.175831867742818,1.15420674509369,0.551614631921984
549,"RALLIS","RALLIS INDIA LTD","MICRO_CAP",348.3,1.99,-7.87,-8.28,39.3,42.6,"BULLISH",13.92,8,6,0,NA,NA,NA,NA,NA,150938917.75,"WEAK_HOLD","2025-08-29",1,0.393,0.8,0.6972,"Medium",0.412258437462151,0.0347220086841844,5,0.0590770006705939,"Fair",0.150118750811089,0.843348590191454,0.907631390262395
556,"GODIGIT","GO DIGIT GENERAL INS LTD","MICRO_CAP",357.65,-2.52,-2.84,-3.62,39.3,47.7,"STRONG_BULLISH",7.28,3,8,0,NA,NA,NA,NA,NA,148544813.65,"WEAK_HOLD","2025-08-29",1,0.393,0.6,0.6372,"Medium",0.442831659084186,0.0441427737358026,6,0.0792269956746743,"Fair",0.106912423949689,0.629036639351398,0.901167834899388
681,"RAINBOW","RAINBOW CHILDRENS MED LTD","MICRO_CAP",1502.1,0.39,-4.77,-1,39.3,44,"BULLISH",6.54,3,11,0,NA,NA,NA,NA,NA,95700348,"WEAK_HOLD","2025-08-29",1,0.393,0.6,0.6372,"Medium",0.413216147152707,-0.0842428739531897,6,-0.143567130459388,"Poor",0.18464339444181,0.180965263303369,0.712408511387184
721,"CERA","CERA SANITARYWARE LTD","MICRO_CAP",6311,1.02,-3.33,-3.11,39.3,41.7,"BULLISH",-5.86,0,15,15,53.51,50.22,47,56.59,69,83266107,"WEAK_HOLD","2025-08-29",1,0.393,0.3,0.5472,"Medium",0.497080879984424,-0.0902867753989995,3,-0.1795254381981,"Poor",0.280117140291259,0.578080521896482,0.931316277431324
910,"SUMMITSEC","SUMMIT SECURITIES LTD","MICRO_CAP",2177.5,-2.82,3.6,5.55,39.3,59.3,"BULLISH",9.28,7,4,0,NA,NA,NA,NA,NA,42327408.9,"WEAK_HOLD","2025-08-29",1,0.393,0.6,0.6372,"Medium",0.402364668017253,0.0294876607484184,2,0.0493405579797108,"Fair",0.221477277786471,1.39733634609729,0.662544967490248
979,"RADHIKAJWE","RADHIKA JEWELTECH LIMITED","MICRO_CAP",92.57,-0.98,-6.93,-10.82,39.3,44.4,"BULLISH",11.5,6,8,0,NA,NA,NA,NA,NA,33775801.39,"WEAK_HOLD","2025-08-29",1,0.393,0.8,0.6972,"Medium",0.512488082097843,0.00375326279317961,2,0.00769881238869095,"Fair",0.1402723436011,0.665005210554227,1.45326917304192
1007,"EBBETF0430","EDELAMC - EBBETF0430","MICRO_CAP",1526.57,0,-0.13,-0.1,39.3,47.2,"BULLISH",4,2,10,0,NA,NA,NA,NA,NA,29888280.47,"WEAK_HOLD","2025-08-29",1,0.393,0.5,0.6072,"Medium",0.45823709112592,-0.0381825274671428,6,-0.0704782975019381,"Poor",0.246730481088161,0.121492798393592,0.827001202479005
1143,"BANSALWIRE","BANSAL WIRE INDUSTRIES L","MICRO_CAP",356.6,-1.57,-3.96,-12.11,39.3,31.8,"BEARISH",-1.53,1,10,15,51.32,48.48,47,55.91,60,19034104.7,"WEAK_HOLD","2025-08-29",0.7,0.393,0.4,0.4872,"Low",0.542602995596826,-0.060057993978262,3,-0.131303863820944,"Poor",0.341308388486505,0.200070438859984,1.32488230406307
1283,"ANDHRAPAP","ANDHRA PAPER LIMITED","MICRO_CAP",77.62,0.98,4.92,-1.25,39.3,50.5,"BULLISH",3.03,1,6,15,52.91,51.3,51,55.45,57,11730758.02,"WEAK_HOLD","2025-08-29",1,0.393,0.5,0.6072,"Medium",0.529315854655579,-0.085464560368564,2,-0.181575184152476,"Poor",0.220248495112173,0.137424444942735,1.08584727114066
1371,"LICMFGOLD","LIC MF - LIC GOLD ETF","MICRO_CAP",9287.75,1.42,3.01,3.71,39.3,69.6,"STRONG_BULLISH",6.16,4,6,0,NA,NA,NA,NA,NA,8478433.3,"WEAK_HOLD","2025-08-29",1,0.393,0.6,0.6372,"Medium",0.444391919206828,0.0407902703154832,4,0.0734155454637234,"Fair",0.158901240536943,0.960336522432044,0.847250917879865
1406,"CCCL","CONS. CONST. CONSORT LTD","MICRO_CAP",18.37,-0.43,2.74,10.53,39.3,59.2,"NEUTRAL",4.62,6,2,15,52.58,49.78,53,54.32,57,7146183.99,"WEAK_HOLD","2025-08-29",1,0.393,0.5,0.6072,"Medium",0.380569401476532,0.00363393257139252,6,0.00586656936233808,"Poor",0.183711112616584,1.136958360672,0.968717033835128
1532,"CYBERTECH","CYBERTECH SYSTEMS & SOFTW","MICRO_CAP",154.27,-0.62,-5.32,-0.06,39.3,49.1,"BULLISH",0.12,1,10,15,52.68,53.26,51,57.14,48,3869707.54,"WEAK_HOLD","2025-08-29",1,0.393,0.5,0.6072,"Medium",0.399882902903482,0.00658865817822517,6,0.0109789542909248,"Poor",0.246336620941292,0.67620183294639,0.614779792493209
1614,"INDBANK","INDBANK MERCH BANK","MICRO_CAP",34.93,-2.24,7.34,5.31,39.3,59.7,"BULLISH",3.69,5,6,0,NA,NA,NA,NA,NA,2689836.9,"WEAK_HOLD","2025-08-29",1,0.393,0.5,0.6072,"Medium",0.442113552521914,0.038324204320088,6,0.0686953491939656,"Fair",0.220154580113012,0.885480601573363,1.1542600623332
1622,"ALICON","ALICON CASTALLOY LIMITED","MICRO_CAP",845.45,0.55,-0.56,-8.37,39.3,45.4,"BEARISH",1.52,1,10,15,51.05,48.48,47,54.55,60,2581845.25,"WEAK_HOLD","2025-08-29",1,0.393,0.5,0.6072,"Medium",0.466783914994448,-0.0280418170033954,3,-0.0525899682923171,"Poor",0.216219516575802,0.591459593549371,0.836541113071144
1740,"RADIOCITY","MUSIC BROADCAST LIMITED","MICRO_CAP",8.51,2.41,0,-3.84,39.3,46.1,"BEARISH",-2.39,3,18,0,NA,NA,NA,NA,NA,1426251.78,"WEAK_HOLD","2025-08-29",1,0.393,0.4,0.5772,"Medium",0.41294033145532,-0.0383112507639453,4,-0.0652595516549771,"Poor",0.185303818481043,0.350434490875341,0.749920442490838
2016,"JOCIL","JOCIL LIMITED","MICRO_CAP",162.42,0.54,0.65,2.12,39.3,51.4,"BEARISH",5.61,4,12,0,NA,NA,NA,NA,NA,131116.08,"WEAK_HOLD","2025-08-29",1,0.393,0.6,0.6372,"Medium",0.393026730045676,0.0267598419217393,3,0.0440873482348787,"Poor",0.111178348236717,1.41358529706486,0.514891177858226
42,"VBL","VARUN BEVERAGES LIMITED","LARGE_CAP",487.15,-2.12,-5.7,-6.69,38.7,41.7,"BEARISH",7.36,4,6,0,NA,NA,NA,NA,NA,2692382883.5,"WEAK_HOLD","2025-08-29",1,0.387,0.6,0.6348,"Medium",0.53424040125683,0.00769066051580013,4,0.0165120816329991,"Fair",0.153991099970881,0.694529693340883,1.18863006657921
151,"LIQUIDCASE","ZERODHAAMC - LIQUIDCASE","SMALL_CAP",110.21,0.05,0.1,0.45,38.7,100,"STRONG_BULLISH",4.62,2,12,0,NA,NA,NA,NA,NA,957212003.12,"WEAK_HOLD","2025-08-29",0.3,0.387,0.5,0.3948,"Low",0.51746524842456,0.00154474896844477,3,0.00320132169424333,"Fair",0.313549652055372,0.664332545595244,1.4599289993057
