MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,ST,EFFWA,EFFWA INFRA & RESEARCH L,       221.90,       220.00,       224.00,       220.00,       220.65,                  1152700.00,5200,N, ,10,       389.15,       147.55
N,ST,EMKAYTOOLS,EMKAY TAP & CUT. TOOL LTD,       175.85,       183.35,       183.35,       168.50,       169.80,                  1207177.50,6900,N, ,42,       521.85,       168.50
G,ST,ENSER,ENSER COMMUNICATIONS LTD,        22.50,        22.10,        22.25,        22.05,        22.25,                  1997000.00,90000,N, ,15,       327.20,        13.35
N,ST,ESCONET,ESCONET TECHNOLOGIES LTD,       180.10,       182.70,       182.70,       179.00,       180.10,                  1229540.00,6800,N, ,16,       539.95,       150.15
N,ST,FALCONTECH,FALCON TECHNOPROJ IND LTD,        17.05,        17.40,        17.40,        16.25,        17.15,                   340920.00,20400,N, ,15,        63.95,        14.85
N,ST,FIDEL,FIDEL SOFTECH LIMITED,       165.10,       163.50,       169.90,       163.50,       169.90,                   333400.00,2000,N, ,2,       234.00,       109.00
N,ST,FORCAS,FORCAS STUDIO LIMITED,        99.95,       101.95,       101.95,        99.00,       101.35,                  1610000.00,16000,N, ,6,       159.60,        65.05
N,ST,FORGEAUTO,FORGE AUTO INTERNATION L,       115.00,       117.00,       120.75,       117.00,       120.25,                  2587500.00,21600,N, ,17,       175.50,        60.00
G,ST,GIRIRAJ,GIRIRAJ CIVIL DEVP LTD,       333.00,       330.10,       330.10,       326.35,       326.35,                   328225.00,1000,N, ,4,       415.00,       179.00
G,ST,GPECO,GP ECO SOLUTIONS INDIA L,       581.00,       585.00,       592.60,       585.00,       592.60,                  8147280.00,13800,N, ,20,       613.30,       212.20
N,ST,GSMFOILS,GSM FOILS LIMITED,       228.00,       228.00,       231.95,       220.00,       220.00,                  2933850.00,13000,N, ,13,       247.70,        70.05
N,ST,GSTL,GLOBESECURE TECHNO LTD,        11.40,        11.90,        11.95,        11.90,        11.95,                    83400.00,7000,N, ,7,        54.30,        10.80
N,ST,HOACFOODS,HOAC FOODS INDIA LIMITED,       198.55,       195.00,       205.00,       195.00,       205.00,                  1041712.50,5250,N, ,7,       277.65,       105.00
N,ST,HPTL,HP TELECOM INDIA LIMITED,       178.00,       179.00,       179.00,       179.00,       179.00,                   214800.00,1200,N, ,1,       215.15,       101.05
N,ST,INNOMET,INNOMET ADVANCED MATERI L,       169.00,       173.40,       173.40,       173.00,       173.00,                   415680.00,2400,N, ,2,       257.00,       100.00
N,ST,IWARE,IWARE SUPPLYCHAIN SER LTD,       131.00,       132.00,       135.00,       129.00,       129.00,                  1407840.00,10800,N, ,9,       141.00,        70.05
N,ST,JAINIK,JAINIK POWER CABLES LTD,       132.85,       129.00,       135.70,       129.00,       135.00,                  4965660.00,37200,N, ,30,       138.00,        60.60
N,ST,JALAN,JALAN TRANSOLU. INDIA LTD,         5.80,         5.55,         5.55,         5.55,         5.55,                    33300.00,6000,N, ,2,        14.60,         3.35
N,ST,KANDARP,KANDARP DG SMART BPO LTD,       105.50,       100.25,       104.00,       100.25,       103.65,                 21572900.00,214000,N, ,68,       127.00,        33.95
N,ST,KONSTELEC,KONSTELEC ENGINEERS LTD,        60.00,        60.00,        60.00,        60.00,        60.00,                   120000.00,2000,N, ,2,       226.00,        59.50
N,ST,KOTYARK,KOTYARK INDUSTRIES LTD,       346.05,       344.35,       350.00,       335.00,       335.40,                  1607175.00,4700,N, ,39,      1195.00,       202.40
N,ST,LLOYDS,LLOYDS LUXURIES LIMITED,        89.80,        85.35,        85.35,        85.35,        85.35,                   512100.00,6000,N, ,6,       125.75,        64.00
N,ST,LRRPL,LEAD REC AND RUB PROD LTD,        78.90,        80.50,        80.50,        80.50,        80.50,                   120750.00,1500,N, ,1,       121.65,        48.60
N,ST,MADHAVBAUG,VAIDYA SANE AYUR LAB LTD,       282.95,       282.95,       282.95,       282.95,       282.95,                   565900.00,2000,N, ,5,       294.40,        81.10
N,ST,MASON,MASON INFRATECH LIMITED,       208.00,       200.25,       205.00,       200.25,       203.50,                  4258650.00,21000,N, ,20,       218.75,        73.50
N,ST,MASTER,MASTER COMPONENTS LIMITED,       354.10,       360.00,       365.00,       353.00,       353.40,                  2685850.00,7500,N, ,12,       425.00,       250.00
N,ST,MAXVOLT,MAXVOLT ENERGY INDUS L,       230.45,       231.00,       238.90,       226.10,       237.55,                 10673440.00,45600,N, ,53,       274.80,       145.05
N,ST,MEDIORG,MEDICAMEN ORGANICS LTD,        37.55,        36.50,        36.50,        36.45,        36.45,                   145900.00,4000,N, ,2,        72.60,        19.60
N,ST,MEDISTEP,MEDISTEP HEALTHCARE LTD,        38.35,        37.20,        38.50,        36.45,        36.45,                  7696650.00,210000,N, ,69,        53.00,        36.45
N,ST,MONOLITH,MONOLITHISCH INDIA LTD,       420.00,       416.00,       426.00,       415.00,       425.00,                  3782300.00,9000,N, ,8,       498.95,       219.45
N,ST,MRIL,MAHENDRA REALTO & INFRA L,        55.90,        54.00,        54.15,        53.10,        53.10,                  3919920.00,73600,N, ,46,        69.70,        53.10
G,ST,MVKAGRO,M.V.K. AGRO FOOD PROD LTD,       335.55,       342.25,       342.25,       342.25,       342.25,                  6981900.00,20400,N, ,8,       342.25,        32.05
N,ST,NEPHROCARE,NEPHRO CARE INDIA LIMITED,       163.20,       163.20,       163.20,       155.05,       155.05,                  2310800.00,14800,N, ,36,       321.35,        99.95
N,ST,OBSCP,OBSC PERFECTION LIMITED,       308.05,       305.00,       309.00,       294.40,       296.70,                  7926000.00,26400,N, ,22,       355.25,       110.00
N,ST,ONDOOR,ON DOOR CONCEPTS LIMITED,       169.00,       160.55,       162.00,       160.55,       160.85,                  3280485.00,20400,N, ,36,       517.45,       120.85
N,ST,ORIANA,ORIANA POWER LIMITED,      2280.45,      2300.00,      2340.00,      2300.00,      2312.80,                 63404283.75,27300,N, ,273,      2797.00,      1000.00
G,ST,OSELDEVICE,OSEL DEVICES LIMITED,       565.45,       562.50,       562.50,       554.15,       554.15,                  8869740.00,16000,N, ,28,       648.00,       169.60
G,ST,PARAMOUNT,PARAMOUNT DYE TEC LIMITED,        59.20,        59.20,        60.35,        58.05,        58.05,                   213120.00,3600,N, ,3,       109.90,        46.25
N,ST,PHANTOMFX,PHANTOM DIGITAL EFF LTD,       256.00,       255.00,       264.80,       250.05,       258.80,                  6991755.00,27000,N, ,67,       406.00,       165.00
G,ST,POLYSIL,POLYSIL IRRIGATION SYST L,       162.65,       165.90,       165.90,       165.90,       165.90,                  1327200.00,8000,N, ,4,       165.90,        14.25
N,ST,PPSL,PICTUREPOST STUDIOS LTD,        15.25,        15.45,        15.65,        15.00,        15.60,                   510300.00,33000,N, ,11,        45.60,        15.00
N,ST,PRAMARA,PRAMARA PROMOTIONS LTD,       249.00,       257.00,       259.90,       246.15,       258.40,                 19003700.00,75000,N, ,52,       259.90,       101.05
N,ST,PRECISION,PRECISION METALIKS LTD,        24.00,        24.00,        24.00,        22.80,        22.80,                   321700.00,14000,N, ,5,        70.90,        17.50
G,ST,PRIZOR,PRIZOR VIZTECH LIMITED,       276.00,       276.10,       281.50,       276.10,       281.50,                  6728880.00,24000,N, ,24,       287.60,       105.10
N,ST,PROLIFE,PROLIFE INDUSTRIES LTD,       132.15,       132.10,       132.15,       126.00,       131.00,                   326125.00,2500,N, ,5,       361.00,       126.00
N,ST,PURPLEUTED,PURPLE UNITED SALES LTD,       388.90,       371.05,       391.00,       369.50,       380.00,                  2995850.00,8000,N, ,8,       397.90,       119.55
G,ST,RBMINFRA,RBM INFRACON LIMITED,       442.10,       436.00,       450.90,       436.00,       450.90,                  5310780.00,11800,N, ,34,      1049.00,       249.85
N,ST,REXPIPES,REX PIPES AND CABLES LTD,       155.65,       155.90,       160.50,       155.90,       160.50,                   944600.00,6000,N, ,3,       160.50,        57.00
N,ST,RILINFRA,RACHANA INFRA LTD,        34.75,        34.75,        35.50,        34.20,        34.50,                   365265.00,10500,N, ,60,        67.85,        25.55
N,ST,SAAKSHI,SAAKSHI MEDTEC N PANELS L,       180.00,       181.80,       181.80,       175.10,       175.50,                  1060680.00,6000,N, ,10,       268.40,       118.00
N,ST,SADHAV,SADHAV SHIPPING LIMITED,       124.30,       126.25,       129.40,       124.00,       124.25,                  4481220.00,35400,N, ,55,       212.50,        76.95
N,ST,SATKARTAR,SAT KARTAR SHOPPING LTD,       170.00,       175.00,       177.00,       170.00,       171.25,                  1254240.00,7200,N, ,8,       241.95,       130.20
N,ST,SAWALIYA,SAWALIYA FOOD PRODUCTS L,       242.10,       247.70,       254.20,       246.60,       254.20,                  9906780.00,39600,N, ,24,       259.00,       216.60
N,ST,SOLEX,SOLEX ENERGY LIMITED,      1294.25,      1265.50,      1299.00,      1229.55,      1231.70,                 26166181.25,20875,N, ,139,      1829.00,       630.90
N,ST,STUDIOLSD,STUDIO LSD LIMITED,        37.05,        35.20,        35.20,        35.20,        35.20,                   774400.00,22000,N, ,6,        43.20,        35.20
N,ST,SWARAJ,SWARAJ SUITING LIMITED,       176.90,       177.00,       182.00,       175.00,       175.15,                  1957450.00,11000,N, ,22,       328.00,       138.50
N,ST,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,        93.10,        93.10,        93.10,        88.45,        88.50,                   268590.00,3000,N, ,5,       138.10,        51.50
N,ST,TECHERA,TECHERA ENGINEER (IND) L,       196.25,       202.50,       206.05,       196.10,       205.95,                  9304000.00,45600,N, ,49,       249.75,       115.60
N,ST,TGL,TEERTH GOPICON LIMITED,       101.65,       106.70,       106.70,        96.60,        96.60,                  7992260.00,81200,N, ,215,       774.00,        95.00
N,ST,TROM,TROM INDUSTRIES LIMITED,        96.00,        96.00,        97.00,        96.00,        96.50,                   289800.00,3000,N, ,4,       314.00,        90.55
N,ST,USASEEDS,UPSURGE SEEDS OF AGRI LTD,       278.00,       264.10,       264.10,       264.10,       264.10,                   633840.00,2400,N, ,8,       314.40,       130.70
N,ST,VDEAL,VDEAL SYSTEM LIMITED,       207.50,       207.50,       213.50,       200.10,       206.55,                  2529000.00,12000,N, ,10,       213.50,       100.25
N,ST,VERTEXPLUS,VERTEXPLUS TECHNOLOGIES L,       110.90,       105.35,       105.35,       105.35,       105.35,                   126420.00,1200,N, ,2,       162.75,        73.40
N,ST,VILAS,VILAS TRANSCORE LIMITED,       515.60,       525.00,       525.00,       518.00,       519.50,                  2866800.00,5500,N, ,19,       673.70,       291.00
G,ST,VISAMAN,VISAMAN GLOBAL SALES LTD,        87.10,        88.80,        88.80,        88.80,        88.80,                   266400.00,3000,N, ,1,        97.50,        34.00
N,ST,VIVIANA,VIVIANA POWER TECH LTD,      1190.00,      1180.00,      1200.00,      1156.00,      1187.00,                  6021312.50,5125,N, ,39,      1424.95,       598.00
G,ST,VOLERCAR,VOLER CAR LIMITED,       210.00,       205.80,       210.00,       205.80,       205.80,                  5651040.00,27200,N, ,14,       214.50,        77.40
N,ST,WINSOL,WINSOL ENGINEERS LIMITED,       207.35,       205.80,       207.90,       200.45,       206.80,                  2294940.00,11200,N, ,27,       399.80,       155.00
N,SZ,PERFECT,PERFECT INFRAENGINEER LTD,         5.75,         5.70,         5.70,         5.50,         5.60,                   603600.00,108000,N, ,19,        32.65,         5.50
N,X1,CALSOFTPP,CALSOFT RS.2.50 PPD UP,         4.75,         4.77,         4.98,         4.51,         4.52,                    38503.54,8458,N, ,15,         7.58,         2.28
 ,N1, , , , , , , , , ,N, , , , 
 ,N1, ,OTHER SECURITIES, , , , , , , ,N, , , , 
N,AN,971SCL28,SEC RE NCD 9.71% SR.VIII,       610.00,       610.00,       610.00,       610.00,       610.00,                    46360.00,76,N, ,3,       949.10,       560.10
N,AY,SCLZC26B,SEC RE NCD SR VI,      1206.00,      1206.00,      1206.00,      1206.00,      1206.00,                     6030.00,5,N, ,1,      1206.00,       966.00
N,GB,SGBAPR28I,2.50%GOLDBONDS2028SR-I,     10751.44,     10762.00,     11069.00,     10762.00,     10968.11,                  2457684.50,226,N, ,58,     11069.00,      7525.40
N,GB,SGBAUG27,2.50%GOLDBONDS2027SR-III,     10811.63,     10990.00,     11870.00,     10990.00,     11380.98,                   848989.16,75,N, ,28,     11870.00,      7525.00
N,GB,SGBAUG28V,2.50%GOLDBONDS2028SR-V,     10596.29,     10685.00,     10860.00,     10650.00,     10845.39,                 28383914.68,2647,N, ,304,     10860.00,      7344.00
N,GB,SGBAUG29V,2.50%GOLDBONDS2029SR-V,     10786.51,     10825.00,     11298.00,     10825.00,     10952.54,                  2737330.34,247,N, ,57,     11298.00,      7421.00
N,GB,SGBAUG30,2.50%GOLDBONDS2030SR-II,     11528.92,     11536.00,     11600.00,     11256.30,     11530.71,                  2868447.80,249,N, ,60,     11870.00,      7616.00
N,GB,SGBD29VIII,2.50%GOLDBONDS2029SR-VIII,     10810.00,     10810.00,     11150.00,     10810.00,     11134.02,                  1850561.56,168,N, ,52,     11500.00,      7501.00
N,GB,SGBDC27VII,2.50%GOLDBONDS2027SR-VII,     10806.00,     10800.00,     10900.00,     10800.00,     10860.00,                   477825.00,44,N, ,9,     10900.00,      7452.00
N,GB,SGBDE30III,2.50%GOLDBONDS2030SR-III,     11265.07,     11201.00,     11500.99,     11201.00,     11494.75,                  3020700.96,264,N, ,64,     11974.99,      7800.00
N,GB,SGBDE31III,2.50%GOLDBONDS2031SR-III,     11716.85,     11616.20,     11901.00,     11616.20,     11735.06,                 25657765.10,2166,N, ,457,     11975.00,      7816.00
N,GB,SGBDEC25,2.50%GOLDBONDS 2025 SR-X,     10582.16,     10593.20,     10726.00,     10500.00,     10726.00,                   190713.19,18,N, ,7,     10726.00,      7500.01
N,GB,SGBDEC2512,2.50%GOLDBONDS2025 SR-XII,     10549.00,     10899.00,     10899.00,     10899.00,     10899.00,                    10899.00,1,N, ,1,     10899.00,      7303.11
N,GB,SGBDEC2513,2.50%GOLDBONDS2025SR-XIII,     10507.28,     10770.00,     10770.00,     10770.00,     10770.00,                    75390.00,7,N, ,4,     10770.00,      7400.00
N,GB,SGBDEC26,2.50%GOLDBONDS2026SR-IV,     10500.00,     10790.00,     10799.00,     10754.00,     10754.00,                   118381.00,11,N, ,4,     10820.00,      7370.00
N,GB,SGBFEB27,2.50%GOLDBONDS2027SR-VI,     10508.05,     10799.99,     10799.99,     10799.99,     10799.99,                    43199.96,4,N, ,2,     10799.99,      7451.01
N,GB,SGBFEB28IX,2.50%GOLDBONDS2028SR-IX,     10650.00,     10990.00,     10990.00,     10650.01,     10756.51,                   444403.04,41,N, ,9,     10990.00,      7405.00
N,GB,SGBFEB29XI,2.50%GOLDBONDS2029SR-XI,     10645.00,     10650.00,     10850.00,     10650.00,     10845.99,                  1811831.21,168,N, ,38,     10850.00,      7470.00
N,GB,SGBFEB32IV,2.50%GOLDBONDS2032SR-IV,     12183.18,     11878.60,     12412.00,     11878.60,     12404.33,                 20483875.80,1656,N, ,282,     12498.00,      7821.10
N,GB,SGBJAN27,2.50%GOLDBONDS2027SR-V,     10582.25,     10800.00,     10840.00,     10720.00,     10840.00,                   225900.00,21,N, ,5,     10840.00,      7426.01
N,GB,SGBJAN29IX,2.50%GOLDBONDS2029SR-IX,     10591.00,     10644.00,     10850.00,     10644.00,     10849.55,                  5491272.26,511,N, ,91,     10850.00,      7470.10
N,GB,SGBJAN29X,2.50%GOLDBONDS2029SR-X,     10590.00,     10620.00,     10950.00,     10620.00,     10825.21,                  1458741.00,135,N, ,34,     10950.00,      7500.00
N,GB,SGBJAN30IX,2.50%GOLDBONDS2030SR-IX,     11077.50,     11077.50,     11300.00,     11001.00,     11281.23,                  2572286.38,230,N, ,54,     11300.00,      7265.00
N,GB,SGBJU29III,2.5%GOLDBONDS2029SR-III,     10614.49,     10750.00,     10950.00,     10626.00,     10920.25,                  1324668.89,123,N, ,42,     10950.00,      7460.00
N,GB,SGBJUL28IV,2.50%GOLDBONDS2028SR-IV,     10606.97,     10606.97,     10839.99,     10606.97,     10806.78,                  5493222.63,513,N, ,69,     10839.99,      7462.00
N,GB,SGBJUL29IV,2.50%GOLDBONDS2029SR-IV,     10631.00,     10800.90,     10900.90,     10750.00,     10896.20,                  2697992.74,250,N, ,66,     10900.90,      7476.11
N,GB,SGBJUN27,2.50%GOLDBONDS2027SR-I,     10584.19,     10661.19,     10750.00,     10661.19,     10750.00,                   128477.59,12,N, ,7,     10750.00,      7420.00
N,GB,SGBJUN28,2.5%GOLDBONDS2028SR-III,     10587.91,     10550.00,     10785.00,     10550.00,     10785.00,                  1650911.88,154,N, ,29,     10785.00,      7471.00
N,GB,SGBJUN29II,2.5%GOLDBONDS2029SR-II,     10625.00,     10692.00,     10900.00,     10692.00,     10858.31,                  1674745.59,155,N, ,42,     10900.00,      7453.00
