MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,HANDSON GBL MNGMNT LTD,        77.23,        74.20,        79.00,        74.20,        78.91,                   786887.13,10152,N, ,77,        87.40,        41.50
N,THE HI-TECH GEARS LIMITED,       780.05,       780.05,       819.00,       780.05,       810.15,                  7358210.15,9076,N, ,166,       912.80,       515.00
N,HT MEDIA LIMITED,        27.91,        27.81,        27.81,        27.10,        27.31,                  2953162.70,107812,N, ,235,        28.64,        15.10
N,HYBRID FINANCIAL SERVICE,        28.81,        27.36,        27.36,        27.36,        27.36,                   550264.32,20112,N, ,165,        33.62,        10.05
N,ICDSLTD,        48.69,        48.70,        48.89,        46.27,        48.69,                   104157.38,2158,N, ,61,        76.00,        37.13
N,INDO BORAX & CHEMICAL LTD,       261.01,       266.00,       271.70,       260.50,       269.22,                 15842894.97,59250,N, ,570,       301.85,       142.35
N,INDO THAI SEC LTD,       384.90,       390.00,       404.10,       386.80,       403.40,                306977808.15,767955,N, ,3897,      2212.00,       143.65
N,INFOMEDIA PRESS LIMITED,         7.79,         7.60,         7.60,         7.60,         7.60,                     1368.00,180,N, ,2,         9.89,         5.60
N,INNOVANA THINKLABS LTD,       481.15,       472.20,       489.40,       472.00,       485.50,                   448044.25,932,N, ,48,       649.50,       270.50
N,INTENSE TECHNOLOGIES LTD,       129.73,       132.69,       132.69,       124.75,       125.09,                 26680735.74,212035,N, ,396,       154.90,        79.50
N,ISHAN DYES N CHEMICALS L,        68.88,        69.85,        71.00,        66.01,        68.73,                  1905035.93,27729,N, ,148,        83.37,        36.00
N,IZMO LIMITED,       801.60,       783.00,       814.00,       770.00,       793.70,                 77157283.90,97636,N, ,2819,      1374.70,       229.70
N,JAYBHARATMARU-,        91.16,        92.00,        92.70,        87.01,        89.85,                  9916900.18,111068,N, ,718,       111.85,        55.50
N,JITF INFRALOGISTICS LTD,       322.95,       326.75,       326.75,       308.15,       315.10,                 20106653.50,64138,N, ,957,       979.00,       252.00
N,JUBILANT AGRI N CON PRO L,      2427.60,      2460.00,      2460.00,      2400.00,      2440.70,                  3419083.10,1409,N, ,103,      3013.40,      1020.00
N,KARMA ENERGY LIMITED,        57.96,        57.96,        59.00,        57.00,        57.56,                   447627.91,7801,N, ,75,        86.93,        44.91
N,KAUSHALYA INFRA DEV LTD.,      1030.50,      1016.50,      1031.40,       995.00,      1014.40,                   382026.20,382,N, ,80,      1841.90,       787.80
N,KAVVERI DFS & WIR TEC LTD,       108.19,       105.00,       111.51,       103.00,       106.33,                 23662447.74,223506,N, ,2480,       162.87,        33.55
G,KAYA LIMITED,       422.00,       422.00,       430.40,       422.00,       430.40,                  1904790.40,4430,N, ,37,       487.90,       204.43
N,KALYANI INVEST CO LTD,      6298.90,      6296.00,      6296.00,      5981.20,      5981.20,                 14821061.80,2465,N, ,337,      6296.00,      5981.20
N,KINGFA SCI & TEC IND LTD.,      4514.10,      4540.00,      4560.00,      4411.10,      4540.40,                 10051317.10,2236,N, ,260,      4880.00,      2550.00
N,LASA SUPERGENERICS LTD,        10.62,        10.62,        11.15,        10.45,        11.15,                   845786.41,77378,N, ,157,        31.40,         8.16
N,LATTEYS INDUSTRIES LTD,        28.74,        28.50,        29.34,        27.51,        28.06,                  4642061.87,164059,N, ,646,        42.18,        16.00
N,LOTUS EYE HOSP & INST L,       120.09,       121.00,       121.20,       118.50,       119.46,                   754817.57,6272,N, ,91,       139.20,        54.99
N,MAHAMAYA STEEL INDS LTD,       594.70,       596.00,       610.50,       581.00,       610.00,                 21237910.40,35451,N, ,598,       610.50,       179.53
N,MANAK ALUMINIUM CO. LTD.,        29.33,        29.50,        29.50,        28.60,        28.68,                  1033076.21,35558,N, ,102,        34.90,        17.81
N,MANUGRAPH INDIA LIMITED,        21.74,        21.73,        21.74,        21.61,        21.70,                    10476.59,482,N, ,22,        26.40,        14.17
N,MASK INVESTMENTS LIMITED,       193.00,       183.35,       183.50,       183.35,       183.35,                   116247.20,634,N, ,26,       292.46,       131.85
N,MADHAV COPPER LIMITED,        50.26,        49.70,        50.38,        49.35,        49.82,                  2263539.30,45425,N, ,425,        84.00,        35.45
G,MCLEOD RUSSEL INDIA LTD.,        65.75,        64.43,        64.43,        64.43,        64.43,                 32294764.34,501238,N, ,862,        68.47,        26.49
N,MEDICO REMEDIES LIMITED,        48.22,        48.23,        48.50,        47.06,        48.15,                  7191883.40,149954,N, ,230,        79.83,        37.18
G,MIRCELECTR-DEPO,        28.96,        28.38,        28.38,        28.38,        28.38,                  2637041.22,92919,N, ,155,        30.47,        11.06
N,MOHIT INDUSTRIES LTD,        32.87,        32.88,        33.89,        32.55,        33.36,                   611122.47,18427,N, ,111,        52.05,        23.90
N,MT EDUCARE LTD,         2.08,         2.16,         2.17,         2.01,         2.06,                    58855.24,28676,N, ,41,         3.46,         1.87
N,NACL INDUSTRIES LIMITED,       207.24,       206.90,       208.40,       202.25,       204.17,                 19462224.23,94953,N, ,1670,       339.45,        49.00
N,NAGREEKA CAP & INFR.LTD,        30.98,        31.15,        31.15,        29.50,        30.03,                   369017.17,12237,N, ,80,        43.93,        22.57
N,NARMADA AGROBASE LIMITED,        23.88,        23.95,        24.30,        23.94,        24.11,                   908393.33,37688,N, ,146,        28.25,        14.42
N,NATURAL CAPSULES LIMITED,       217.30,       220.75,       220.75,       207.10,       211.95,                  1274210.15,6051,N, ,137,       296.00,       164.00
N,NAVKAR URBANSTRUCTURE LTD,         2.48,         2.54,         2.58,         2.44,         2.48,                  1903249.81,756548,N, ,473,        21.40,         1.47
N,NDL VENTURES LIMITED,        84.65,        84.76,        86.39,        84.75,        85.91,                   694807.90,8118,N, ,59,       125.70,        48.94
N,NECTAR LIFESCIENCES LTD.,        15.01,        15.76,        15.76,        15.76,        15.76,                  1673097.36,106161,N, ,125,        44.41,        13.05
N,NILA SPACES LIMITED,        18.54,        17.98,        18.45,        17.87,        18.17,                 11357095.74,628582,N, ,1240,        20.47,        10.21
N,NORBEN TEA &EXPORTS LTD,        63.32,        66.48,        66.48,        66.48,        66.48,                   581899.44,8753,N, ,51,        66.48,        13.53
N,NALWA SONS INVESTMENT LTD,      8157.50,      8380.00,      8380.00,      7961.00,      7961.00,                 61742134.50,7664,N, ,784,      8380.00,      7961.00
N,ODIGMA CONSULTANCY SOL L,        39.51,        39.40,        40.00,        39.00,        39.21,                  2026031.22,51400,N, ,588,       150.00,        29.05
N,OLA ELECTRIC MOBILITY LTD,        51.65,        51.88,        52.52,        51.13,        51.62,                370189493.95,7153497,N, ,25839,       102.50,        39.60
N,OMAX AUTOS LTD,       123.19,       125.65,       125.65,       121.00,       121.55,                  1486238.79,12142,N, ,141,       165.80,        77.55
N,ORCHASP LIMITED,         3.69,         3.67,         3.79,         3.56,         3.58,                   721522.83,198401,N, ,283,         4.16,         2.11
N,ORTIN GLOBAL LIMITED,        11.34,        11.10,        11.75,        11.10,        11.25,                   432691.25,37733,N, ,36,        22.09,         9.64
N,OSIA HYPER RETAIL LIMITED,        21.72,        21.70,        21.94,        21.20,        21.69,                  4230626.33,197122,N, ,558,        38.20,        11.31
N,SHREEOSWAL S AND CHE LTD,        15.44,        15.10,        15.39,        15.00,        15.19,                   262311.65,17287,N, ,107,        24.49,        10.72
N,PALRED TECHNOLOGIES LTD,        59.31,        58.75,        59.70,        57.26,        58.47,                   163966.18,2812,N, ,44,       109.79,        39.62
G,PANACHE DIGILIFE LIMITED,       411.45,       419.65,       419.65,       419.65,       419.65,                  1199359.70,2858,N, ,20,       472.15,       159.60
N,POWER INSTRUMENT (G) LTD,       153.37,       153.40,       156.00,       150.20,       152.06,                  4883564.58,32028,N, ,422,       417.00,       106.74
N,PILANI INV & IND COR LTD,      5724.00,      5877.00,      5877.00,      5583.50,      5583.50,                 16936814.50,2988,N, ,346,      5877.00,      5583.50
N,THE P K TEA PROD CO LTD,       687.40,       680.00,       718.00,       655.30,       710.35,                   417426.90,627,N, ,32,      1013.90,       400.10
N,PRITISH NANDY COMMUNICATI,        28.29,        27.50,        29.00,        27.50,        28.63,                   184430.47,6412,N, ,63,        70.55,        22.12
N,PRAJAY ENG. SYN. LTD.,        30.51,        31.00,        32.03,        30.51,        32.03,                  5205505.15,164271,N, ,328,        37.80,        17.12
N,PRAXIS HOME RETAIL LTD,        12.10,        12.10,        12.69,        12.00,        12.57,                   695997.89,56275,N, ,127,        27.70,         8.65
N,PREMIER LIMITED,         3.49,         3.49,         3.66,         3.45,         3.57,                    39163.86,11077,N, ,54,         4.77,         2.55
N,PROZONE REALTY LIMITED,        69.31,        72.77,        72.77,        70.01,        72.77,                114328579.80,1574035,N, ,1612,        72.77,        21.60
G,PVP VENTURES LIMITED,        35.76,        36.47,        36.47,        35.50,        35.50,                 32061599.03,882614,N, ,479,        36.98,        18.30
N,RAJ RAYON INDUSTRIES LTD,        24.17,        24.50,        24.65,        23.68,        24.21,                   750915.59,31390,N, ,246,        31.59,        17.99
N,RELIANCE COMMUNICATIONS L,         1.36,         1.36,         1.39,         1.35,         1.36,                  8501320.27,6223461,N, ,2879,         2.35,         1.26
N,RELIABLE DATA SERVICE LTD,       137.81,       137.81,       144.70,       131.11,       141.75,                  6709467.26,46675,N, ,293,       163.91,        63.15
N,RELIANCE INFRASTRUCTU LTD,       214.32,       205.00,       224.95,       204.15,       217.82,                956213225.85,4483808,N, ,15826,       423.40,       198.13
N,RISHABH INSTRUMENTS LTD,       410.95,       418.00,       427.00,       413.00,       414.60,                 29724242.85,70678,N, ,1038,       490.00,       201.50
N,RAVINDER HEIGHTS LIMITED,        55.45,        55.72,        56.00,        54.50,        55.35,                   320645.96,5812,N, ,46,        81.90,        38.15
G,SAB EVENTS & GOVERNANCE,         5.97,         5.97,         5.97,         5.86,         5.97,                    32655.64,5487,N, ,16,        22.83,         3.69
N,SADBHAV INFRA PROJ LTD.,         3.79,         3.80,         3.90,         3.74,         3.84,                   978970.25,255974,N, ,270,         8.51,         3.22
N,SADHANA NITROCHEM LIMITED,         7.77,         7.55,         7.70,         7.38,         7.38,                 26399448.51,3562715,N, ,2295,        58.31,         5.89
G,S.A.L. STEEL LTD.,        36.32,        35.59,        37.04,        35.59,        37.04,                 12472996.78,347023,N, ,449,        37.07,        14.37
N,SEJAL GLASS LIMITED,       970.85,       952.00,       967.00,       930.00,       934.25,                 20071891.20,21259,N, ,830,      1036.70,       313.50
N,SEYA INDUSTRIES LIMITED,        17.93,        18.60,        18.82,        17.93,        18.82,                   359558.10,19270,N, ,84,        32.65,        12.63
N,SHREE RAMA MULTI TECH LTD,        58.68,        58.98,        58.99,        57.65,        58.78,                  2719849.96,46660,N, ,276,        67.40,        25.30
N,SIGMA SOLVE LIMITED,        52.10,        52.45,        52.50,        52.10,        52.25,                  2139175.10,40917,N, ,265,       655.00,        50.05
N,SIKKO INDUSTRIES LIMITED,       105.35,       101.02,       104.90,       100.08,       100.08,                 12575652.68,123750,N, ,1557,       136.63,        60.65
N,SILGO RETAIL LIMITED,        65.86,        65.79,        67.40,        63.09,        66.05,                  1769933.93,27183,N, ,134,        79.00,        26.21
N,SKF INDIA LTD,      2163.00,      2188.00,      2188.00,      2105.00,      2144.90,                 18174238.10,8479,N, ,978,      2300.00,      2090.00
N,SKM EGG PROD-ROLL SETT,       368.30,       369.80,       386.70,       360.00,       386.70,                 40736959.95,108646,N, ,1085,       386.70,       154.00
