INDEX_NAME,STOCK_SYMBOL
NIFTY 200,AUROPHARMA
NIFTY 200,TORNTPHARM
NIFTY 200,PHOENIXLTD
NIFTY 200,LICHSGFIN
NIFTY 200,KPITTECH
NIFTY 200,VMM
NIFTY 200,LICI
NIFTY 200,NAUKRI
NIFTY 200,HDFCAMC
NIFTY 200,PIDILITIND
NIFTY 200,YESBANK
NIFTY 200,TMPV
NIFTY 200,MOTHERSON
NIFTY 200,BAJAJHFL
NIFTY 200,KEI
NIFTY 200,IRB
NIFTY 200,SUNPHARMA
NIFTY 200,TATACOMM
NIFTY 200,TORNTPOWER
NIFTY 200,COROMANDEL
NIFTY 200,SOLARINDS
NIFTY 200,GLENMARK
NIFTY 200,ACC
NIFTY 200,TRENT
NIFTY 200,MAZDOCK
NIFTY 200,IGL
NIFTY 200,ITCHOTELS
NIFTY 200,BLUESTARCO
NIFTY 200,VEDL
NIFTY 200,POLYCAB
NIFTY 200,HAL
NIFTY 200,BDL
NIFTY 200,TIINDIA
NIFTY 200,TATATECH
NIFTY 200,SIEMENS
NIFTY 200,INDIGO
NIFTY 200,SONACOMS
NIFTY 200,SHREECEM
NIFTY 200,ETERNAL
NIFTY 200,GODFRYPHLP
NIFTY 200,SWIGGY
NIFTY 200,IREDA
NIFTY 200,HYUNDAI
NIFTY 200,MOTILALOFS
NIFTY 200,HINDUNILVR
NIFTY 200,POWERINDIA
NIFTY 200,WAAREEENER
NIFTY 200,PREMIERENE
NIFTY LARGEMIDCAP 250,M&MFIN
NIFTY LARGEMIDCAP 250,PATANJALI
NIFTY LARGEMIDCAP 250,SBICARD
NIFTY LARGEMIDCAP 250,SUNDARMFIN
NIFTY LARGEMIDCAP 250,INDUSTOWER
NIFTY LARGEMIDCAP 250,CHOLAFIN
NIFTY LARGEMIDCAP 250,LTF
NIFTY LARGEMIDCAP 250,SHRIRAMFIN
NIFTY LARGEMIDCAP 250,MARICO
NIFTY LARGEMIDCAP 250,DEEPAKNTR
NIFTY LARGEMIDCAP 250,ABCAPITAL
NIFTY LARGEMIDCAP 250,SBIN
NIFTY LARGEMIDCAP 250,MUTHOOTFIN
NIFTY LARGEMIDCAP 250,POLICYBZR
NIFTY LARGEMIDCAP 250,LLOYDSME
NIFTY LARGEMIDCAP 250,LINDEINDIA
NIFTY LARGEMIDCAP 250,BAJAJFINSV
NIFTY LARGEMIDCAP 250,SUZLON
NIFTY LARGEMIDCAP 250,ADANIENT
NIFTY LARGEMIDCAP 250,PRESTIGE
NIFTY LARGEMIDCAP 250,MARUTI
NIFTY LARGEMIDCAP 250,BSE
NIFTY LARGEMIDCAP 250,PNB
NIFTY LARGEMIDCAP 250,ICICIPRULI
NIFTY LARGEMIDCAP 250,BAJFINANCE
NIFTY LARGEMIDCAP 250,GODREJIND
NIFTY LARGEMIDCAP 250,SRF
NIFTY LARGEMIDCAP 250,360ONE
NIFTY LARGEMIDCAP 250,HCLTECH
NIFTY LARGEMIDCAP 250,UNITDSPR
NIFTY LARGEMIDCAP 250,DLF
NIFTY LARGEMIDCAP 250,PAYTM
NIFTY LARGEMIDCAP 250,BRITANNIA
NIFTY LARGEMIDCAP 250,AWL
NIFTY LARGEMIDCAP 250,NATIONALUM
NIFTY LARGEMIDCAP 250,MAXHEALTH
NIFTY LARGEMIDCAP 250,EICHERMOT
NIFTY LARGEMIDCAP 250,HINDALCO
NIFTY LARGEMIDCAP 250,LT
NIFTY LARGEMIDCAP 250,GLAXO
NIFTY LARGEMIDCAP 250,BANKBARODA
NIFTY LARGEMIDCAP 250,MPHASIS
NIFTY LARGEMIDCAP 250,JSWSTEEL
NIFTY LARGEMIDCAP 250,AUBANK
NIFTY LARGEMIDCAP 250,BPCL
NIFTY LARGEMIDCAP 250,IDFCFIRSTB
NIFTY LARGEMIDCAP 250,ASTRAL
NIFTY LARGEMIDCAP 250,HUDCO
NIFTY LARGEMIDCAP 250,TATACONSUM
NIFTY LARGEMIDCAP 250,COLPAL
NIFTY LARGEMIDCAP 250,HDFCLIFE
NIFTY LARGEMIDCAP 250,DMART
NIFTY LARGEMIDCAP 250,BANKINDIA
NIFTY LARGEMIDCAP 250,PERSISTENT
NIFTY LARGEMIDCAP 250,INFY
NIFTY LARGEMIDCAP 250,JSL
NIFTY LARGEMIDCAP 250,M&M
NIFTY LARGEMIDCAP 250,WIPRO
NIFTY LARGEMIDCAP 250,OIL
NIFTY LARGEMIDCAP 250,KOTAKBANK
NIFTY LARGEMIDCAP 250,BIOCON
NIFTY LARGEMIDCAP 250,IDEA
NIFTY LARGEMIDCAP 250,FLUOROCHEM
NIFTY LARGEMIDCAP 250,ADANIPOWER
NIFTY LARGEMIDCAP 250,CRISIL
NIFTY LARGEMIDCAP 250,FACT
NIFTY LARGEMIDCAP 250,SBILIFE
NIFTY LARGEMIDCAP 250,INDUSINDBK
NIFTY LARGEMIDCAP 250,CANBK
NIFTY LARGEMIDCAP 250,BHEL
NIFTY LARGEMIDCAP 250,GMRAIRPORT
NIFTY LARGEMIDCAP 250,SCHAEFFLER
NIFTY LARGEMIDCAP 250,ADANIENSOL
NIFTY LARGEMIDCAP 250,JSWENERGY
NIFTY LARGEMIDCAP 250,SUPREMEIND
NIFTY LARGEMIDCAP 250,INDIANB
NIFTY LARGEMIDCAP 250,BHARATFORG
NIFTY LARGEMIDCAP 250,BAJAJHLDNG
NIFTY LARGEMIDCAP 250,GRASIM
NIFTY LARGEMIDCAP 250,RELIANCE
NIFTY LARGEMIDCAP 250,TVSMOTOR
NIFTY LARGEMIDCAP 250,JSWINFRA
NIFTY LARGEMIDCAP 250,NLCINDIA
NIFTY LARGEMIDCAP 250,DIXON
NIFTY LARGEMIDCAP 250,JIOFIN
NIFTY LARGEMIDCAP 250,NMDC
NIFTY LARGEMIDCAP 250,LTIM
NIFTY LARGEMIDCAP 250,KALYANKJIL
NIFTY LARGEMIDCAP 250,DABUR
NIFTY LARGEMIDCAP 250,UPL
NIFTY LARGEMIDCAP 250,ADANIGREEN
NIFTY LARGEMIDCAP 250,ALKEM
NIFTY LARGEMIDCAP 250,TECHM
NIFTY LARGEMIDCAP 250,ICICIBANK
NIFTY LARGEMIDCAP 250,UNIONBANK
NIFTY LARGEMIDCAP 250,HDFCBANK
NIFTY LARGEMIDCAP 250,AJANTPHARM
NIFTY LARGEMIDCAP 250,IOC
NIFTY LARGEMIDCAP 250,ITC
NIFTY LARGEMIDCAP 250,GODREJCP
NIFTY LARGEMIDCAP 250,TCS
NIFTY LARGEMIDCAP 250,TATASTEEL
NIFTY LARGEMIDCAP 250,ASHOKLEY
NIFTY LARGEMIDCAP 250,APARINDS
NIFTY LARGEMIDCAP 250,ADANIPORTS
NIFTY LARGEMIDCAP 250,NESTLEIND
NIFTY LARGEMIDCAP 250,COFORGE
NIFTY LARGEMIDCAP 250,RECLTD
NIFTY LARGEMIDCAP 250,TITAN
NIFTY LARGEMIDCAP 250,PFC
NIFTY LARGEMIDCAP 250,POWERGRID
NIFTY LARGEMIDCAP 250,JUBLFOOD
NIFTY LARGEMIDCAP 250,BHARTIARTL
NIFTY LARGEMIDCAP 250,HINDPETRO
NIFTY LARGEMIDCAP 250,BAJAJ-AUTO
NIFTY LARGEMIDCAP 250,DIVISLAB
NIFTY LARGEMIDCAP 250,ABBOTINDIA
NIFTY LARGEMIDCAP 250,CGPOWER
NIFTY LARGEMIDCAP 250,COALINDIA
NIFTY LARGEMIDCAP 250,COCHINSHIP
NIFTY LARGEMIDCAP 250,DALBHARAT
NIFTY LARGEMIDCAP 250,ENDURANCE
NIFTY LARGEMIDCAP 250,OFSS
NIFTY LARGEMIDCAP 250,HAVELLS
NIFTY LARGEMIDCAP 250,INDHOTEL
NIFTY LARGEMIDCAP 250,HINDZINC
NIFTY LARGEMIDCAP 250,JINDALSTEL
NIFTY LARGEMIDCAP 250,SAIL
NIFTY LARGEMIDCAP 250,NHPC
NIFTY LARGEMIDCAP 250,NTPC
NIFTY LARGEMIDCAP 250,FEDERALBNK
NIFTY LARGEMIDCAP 250,IRCTC
NIFTY LARGEMIDCAP 250,ASIANPAINT
NIFTY LARGEMIDCAP 250,MFSL
NIFTY LARGEMIDCAP 250,AXISBANK
NIFTY LARGEMIDCAP 250,GODREJPROP
NIFTY LARGEMIDCAP 250,ABB
NIFTY LARGEMIDCAP 250,HONAUT
NIFTY LARGEMIDCAP 250,UNOMINDA
NIFTY LARGEMIDCAP 250,NTPCGREEN
NIFTY LARGEMIDCAP 250,MAHABANK
NIFTY LARGEMIDCAP 250,KPRMILL
NIFTY LARGEMIDCAP 250,HEROMOTOCO
NIFTY LARGEMIDCAP 250,TATAELXSI
NIFTY LARGEMIDCAP 250,BOSCHLTD
NIFTY LARGEMIDCAP 250,ATGL
NIFTY LARGEMIDCAP 250,ENRIN
NIFTY LARGEMIDCAP 250,JKCEMENT
NIFTY LARGEMIDCAP 250,CUMMINSIND
NIFTY LARGEMIDCAP 250,PAGEIND
NIFTY LARGEMIDCAP 250,IRFC
NIFTY LARGEMIDCAP 250,CIPLA
NIFTY LARGEMIDCAP 250,VBL
NIFTY LARGEMIDCAP 250,MANKIND
NIFTY LARGEMIDCAP 250,APOLLOHOSP
NIFTY LARGEMIDCAP 250,EXIDEIND
NIFTY LARGEMIDCAP 250,LUPIN
NIFTY LARGEMIDCAP 250,BEL
NIFTY LARGEMIDCAP 250,ULTRACEMCO
NIFTY LARGEMIDCAP 250,IOB
NIFTY LARGEMIDCAP 250,TATAPOWER
NIFTY LARGEMIDCAP 250,LODHA
NIFTY LARGEMIDCAP 250,DRREDDY
NIFTY LARGEMIDCAP 250,ONGC
NIFTY LARGEMIDCAP 250,APLAPOLLO
NIFTY LARGEMIDCAP 250,IDBI
NIFTY LARGEMIDCAP 250,RVNL
NIFTY LARGEMIDCAP 250,NYKAA
NIFTY LARGEMIDCAP 250,VOLTAS
NIFTY LARGEMIDCAP 250,OBEROIRLTY
NIFTY LARGEMIDCAP 250,ZYDUSLIFE
NIFTY LARGEMIDCAP 250,MRF
NIFTY LARGEMIDCAP 250,AMBUJACEM
NIFTY LARGEMIDCAP 250,GAIL
NIFTY LARGEMIDCAP 250,BHARTIHEXA
NIFTY LARGEMIDCAP 250,FORTIS
NIFTY LARGEMIDCAP 250,ICICIGI
NIFTY LARGEMIDCAP 250,ESCORTS
NIFTY LARGEMIDCAP 250,BALKRISIND
NIFTY LARGEMIDCAP 250,CONCOR
NIFTY LARGEMIDCAP 250,PIIND
NIFTY LARGEMIDCAP 250,AUROPHARMA
NIFTY LARGEMIDCAP 250,PGHH
NIFTY LARGEMIDCAP 250,TORNTPHARM
NIFTY LARGEMIDCAP 250,PHOENIXLTD
NIFTY LARGEMIDCAP 250,UBL
NIFTY LARGEMIDCAP 250,BERGEPAINT
NIFTY LARGEMIDCAP 250,LICHSGFIN
NIFTY LARGEMIDCAP 250,KPITTECH
NIFTY LARGEMIDCAP 250,VMM
NIFTY LARGEMIDCAP 250,UCOBANK
NIFTY LARGEMIDCAP 250,GUJGASLTD
NIFTY LARGEMIDCAP 250,LICI
NIFTY LARGEMIDCAP 250,NAUKRI
NIFTY LARGEMIDCAP 250,HDFCAMC
NIFTY LARGEMIDCAP 250,PIDILITIND
NIFTY LARGEMIDCAP 250,YESBANK
NIFTY LARGEMIDCAP 250,IPCALAB
NIFTY LARGEMIDCAP 250,TMPV
NIFTY LARGEMIDCAP 250,MOTHERSON
NIFTY LARGEMIDCAP 250,BAJAJHFL
NIFTY LARGEMIDCAP 250,KEI
NIFTY LARGEMIDCAP 250,IRB
NIFTY LARGEMIDCAP 250,SUNPHARMA
NIFTY LARGEMIDCAP 250,TATACOMM
NIFTY LARGEMIDCAP 250,TORNTPOWER
NIFTY LARGEMIDCAP 250,COROMANDEL
NIFTY LARGEMIDCAP 250,SOLARINDS
NIFTY LARGEMIDCAP 250,GLENMARK
NIFTY LARGEMIDCAP 250,THERMAX
NIFTY LARGEMIDCAP 250,ACC
NIFTY LARGEMIDCAP 250,TRENT
NIFTY LARGEMIDCAP 250,GICRE
NIFTY LARGEMIDCAP 250,TATAINVEST
NIFTY LARGEMIDCAP 250,MAZDOCK
NIFTY LARGEMIDCAP 250,SYNGENE
NIFTY LARGEMIDCAP 250,IGL
NIFTY LARGEMIDCAP 250,ITCHOTELS
NIFTY LARGEMIDCAP 250,BLUESTARCO
NIFTY LARGEMIDCAP 250,VEDL
NIFTY LARGEMIDCAP 250,POLYCAB
NIFTY LARGEMIDCAP 250,HAL
NIFTY LARGEMIDCAP 250,BDL
NIFTY LARGEMIDCAP 250,TIINDIA
NIFTY LARGEMIDCAP 250,APOLLOTYRE
NIFTY LARGEMIDCAP 250,TATATECH
NIFTY LARGEMIDCAP 250,SIEMENS
NIFTY LARGEMIDCAP 250,INDIGO
NIFTY LARGEMIDCAP 250,SONACOMS
NIFTY LARGEMIDCAP 250,SHREECEM
NIFTY LARGEMIDCAP 250,ETERNAL
NIFTY LARGEMIDCAP 250,GVT&D
NIFTY LARGEMIDCAP 250,3MINDIA
NIFTY LARGEMIDCAP 250,GODFRYPHLP
NIFTY LARGEMIDCAP 250,AIAENG
NIFTY LARGEMIDCAP 250,SWIGGY
NIFTY LARGEMIDCAP 250,SJVN
NIFTY LARGEMIDCAP 250,PETRONET
NIFTY LARGEMIDCAP 250,IREDA
NIFTY LARGEMIDCAP 250,NAM-INDIA
NIFTY LARGEMIDCAP 250,NIACL
NIFTY LARGEMIDCAP 250,MEDANTA
NIFTY LARGEMIDCAP 250,HYUNDAI
NIFTY LARGEMIDCAP 250,LTTS
NIFTY LARGEMIDCAP 250,MOTILALOFS
NIFTY LARGEMIDCAP 250,HINDUNILVR
NIFTY LARGEMIDCAP 250,POWERINDIA
NIFTY LARGEMIDCAP 250,WAAREEENER
NIFTY LARGEMIDCAP 250,PREMIERENE
NIFTY LARGEMIDCAP 250,HEXT
Nifty Auto,TATAMOTORS
Nifty Auto,EICHERMOT
Nifty Auto,ASHOKLEY
Nifty Auto,TVSMOTOR
Nifty Auto,APOLLOTYRE
Nifty Auto,BAJAJ-AUTO
Nifty Auto,HEROMOTOCO
Nifty Auto,M&M
Nifty Auto,MARUTI
Nifty Auto,MRF
Nifty FMCG,UBL
Nifty FMCG,COLPAL
Nifty FMCG,MARICO
Nifty FMCG,BRITANNIA
Nifty FMCG,HINDUNILVR
Nifty FMCG,VBL
Nifty FMCG,ITC
Nifty FMCG,DABUR
Nifty FMCG,NESTLEIND
Nifty FMCG,GODREJCP
Nifty Pharma,TORNTPHARM
Nifty Pharma,LUPIN
Nifty Pharma,DIVISLAB
Nifty Pharma,SUNPHARMA
Nifty Pharma,APOLLOHOSP
Nifty Pharma,CIPLA
Nifty Pharma,DRREDDY
Nifty Pharma,ALKEM
Nifty Pharma,AUROPHARMA
Nifty Pharma,BIOCON
Nifty Metal,WELCORP
Nifty Metal,JINDALSTEL
Nifty Metal,SAIL
Nifty Metal,TATASTEEL
Nifty Metal,HINDALCO
Nifty Metal,JSWSTEEL
Nifty Metal,VEDL
Nifty Metal,NATIONALUM
Nifty Metal,HINDCOPPER
Nifty Metal,COALINDIA
Nifty 50,WIPRO
Nifty 50,AXISBANK
Nifty 50,SBIN
Nifty 50,INFY
Nifty 50,TITAN
Nifty 50,BAJFINANCE
Nifty 50,RELIANCE
Nifty 50,SUNPHARMA
Nifty 50,BHARTIARTL
Nifty 50,HINDUNILVR
Nifty 50,ITC
Nifty 50,NESTLEIND
Nifty 50,KOTAKBANK
Nifty 50,TATAMOTORS
Nifty 50,HDFCBANK
Nifty 50,MARUTI
Nifty 50,TCS
Nifty 50,ASIANPAINT
Nifty 50,ICICIBANK
Nifty 50,ULTRACEMCO
